date,open,high,low,close,volume
2014-02-11,62800,63700,62200,62200,123515
2014-02-12,61700,62000,59600,60400,249119
2014-02-13,60100,61500,60100,60700,99930
2014-02-14,61000,61200,60400,60900,81354
2014-02-17,61600,61800,60600,60700,110742
2014-02-18,60500,60800,59200,59700,161090
2014-02-19,59300,60500,58800,59900,123819
2014-02-20,59400,60500,59000,59000,83313
2014-02-21,59000,59600,58800,59000,79007
2014-02-24,58800,59800,58400,58400,98384
2014-02-25,57800,57900,56000,56600,225919
2014-02-26,56500,57900,56500,57200,105851
2014-02-27,57200,57800,57000,57400,61953
2014-02-28,57100,57700,56500,57000,65602
2014-03-03,63000,64300,61400,62000,1199800
2014-03-04,62100,62100,58500,58600,463432
2014-03-05,58900,59800,57700,57700,220915
2014-03-06,57500,58500,57500,57800,128198
2014-03-07,58100,58500,57900,58200,102974
2014-03-10,58400,58900,57000,57000,159675
2014-03-11,57100,57600,56300,57500,97972
2014-03-12,57900,57900,56400,56500,82015
2014-03-13,56300,56900,56200,56700,73036
2014-03-14,56300,57600,56100,57200,80544
2014-03-17,57200,57400,54800,54900,182782
2014-03-18,55300,56100,54800,55000,72720
2014-03-19,55000,55500,54800,54900,64301
2014-03-20,54700,55000,53400,53400,122097
2014-03-21,53400,53900,52900,53300,90748
2014-03-24,53000,55500,52900,54300,141465
2014-03-25,53800,54600,53500,54000,70527
2014-03-26,54000,54600,53500,53800,86816
2014-03-27,53500,54100,52400,52700,111174
2014-03-28,52500,52900,52300,52500,76238
2014-03-31,52500,52900,51500,51600,106222
2014-04-01,51400,52500,51400,52300,71597
2014-04-02,52500,54300,52400,53000,152728
2014-04-03,53100,53800,52500,52500,59916
2014-04-04,52100,53700,52100,53400,60948
2014-04-07,53100,53300,52200,52400,67537
2014-04-08,52900,56200,52900,53500,294330
2014-04-09,53600,54400,53000,53000,81225
2014-04-10,52900,54000,52100,52300,142497
2014-04-11,52100,53400,52100,52800,91583
2014-04-14,52800,53300,52700,52800,51525
2014-04-15,52800,53100,52500,52500,53703
2014-04-16,52600,53100,52300,52700,46779
2014-04-17,52800,53500,52500,52900,60093
2014-04-18,52900,53300,52800,53100,39833
2014-04-21,53300,54200,53200,53400,101131
2014-04-22,53400,53800,52900,52900,58582
2014-04-23,52900,53300,52800,52900,59413
2014-04-24,52900,53100,52100,52400,47934
2014-04-25,52400,52900,52100,52200,37814
2014-04-28,52400,54200,51800,52400,98469
2014-04-29,52700,53000,52200,52500,39142
2014-04-30,52500,54400,52500,53100,149060
2014-05-02,53000,53600,52500,53000,45167
2014-05-07,53000,53300,51900,51900,68019
2014-05-08,51700,51900,50200,50500,98001
2014-05-09,50000,50800,50000,50500,48498
2014-05-12,50600,50700,49750,49900,67851
2014-05-13,49500,50100,49200,50100,78773
2014-05-14,49750,50300,49550,49700,80621
2014-05-15,49700,51900,49700,50500,105850
2014-05-16,50700,50800,49900,49900,43489
2014-05-19,49850,50200,49050,49050,74080
2014-05-20,48000,48900,47700,47950,117136
2014-05-21,47650,49050,47650,48750,68653
2014-05-22,48650,51700,48650,50400,181961
2014-05-23,50800,51400,50100,50400,53370
2014-05-26,50600,50700,49250,49250,65688
2014-05-27,49000,49150,47500,48250,106873
2014-05-28,48250,48600,48200,48400,38558
2014-05-29,48300,48400,47850,48000,55989
2014-05-30,47800,49250,47800,49050,92704
2014-06-02,49300,49900,48050,48200,91601
2014-06-03,47800,49600,47800,49500,120533
2014-06-05,49650,50300,46600,46650,245602
2014-06-09,45800,46000,43650,44350,180621
2014-06-10,43800,45200,43800,44650,65807
2014-06-11,44600,45200,44600,45000,36383
2014-06-12,44850,45000,44000,44000,66080
2014-06-13,43600,44450,43600,43600,46728
2014-06-16,43700,44000,43200,43600,41691
2014-06-17,43500,43900,43250,43400,38150
2014-06-18,43400,43700,42750,43050,55166
2014-06-19,43150,43350,42800,42800,41754
2014-06-20,42700,43200,42700,42800,39291
2014-06-23,42550,42950,41800,41850,51342
2014-06-24,41800,41850,40000,40750,109015
2014-06-25,41200,42850,41050,42100,144543
2014-06-26,42000,42500,41550,41600,46596
2014-06-27,41600,42400,41550,41850,31890
2014-06-30,42400,42850,42100,42350,39062
2014-07-01,42550,43050,42350,42800,35334
2014-07-02,43400,44700,43200,43200,113816
2014-07-03,42950,43300,42650,42650,35215
2014-07-04,42700,43600,42650,42750,30513
2014-07-07,42750,42750,41650,41800,42107
2014-07-08,41800,42000,41200,41350,40066
2014-07-09,41350,41400,40800,40950,41268
2014-07-10,40800,41300,40700,40700,44286
2014-07-11,40600,40600,39900,40200,57518
2014-07-14,40200,40800,40150,40200,32061
2014-07-15,40150,40700,40150,40450,28368
2014-07-16,40450,40450,40000,40150,45620
2014-07-17,40200,40450,40000,40250,33787
2014-07-18,40300,40350,40050,40150,29024
2014-07-21,40150,41250,40000,40150,58604
2014-07-22,40000,40400,40000,40150,29768
2014-07-23,40400,40450,40100,40150,42013
2014-07-24,41050,44400,41050,41500,427076
2014-07-25,42050,42350,41350,41350,78737
2014-07-28,41350,41350,40500,40500,80152
2014-07-29,40100,41550,40100,40600,95375
2014-07-30,40650,41050,40400,40700,52959
2014-07-31,38500,39300,38300,38950,201746
2014-08-01,38300,39500,38200,38550,75964
2014-08-04,38300,39150,38250,38850,80700
2014-08-05,38900,39250,38700,38850,50227
2014-08-06,38600,38900,37800,37850,84859
2014-08-07,37850,38250,37100,37150,83081
2014-08-08,37000,37200,36200,36600,92659
2014-08-11,36300,37450,36300,37050,62076
2014-08-12,37050,38150,37050,37900,73575
2014-08-13,37700,37950,37450,37800,44754
2014-08-14,37750,38750,37750,38250,44659
2014-08-18,38050,38550,37900,38000,32673
2014-08-19,38000,38100,37500,37600,39728
2014-08-20,37500,37850,37250,37400,39230
2014-08-21,37100,37600,36200,37200,52240
2014-08-22,36650,37200,36650,36750,41828
2014-08-25,36600,36950,36300,36300,44979
2014-08-26,36300,36400,35850,36000,50406
2014-08-27,36000,39850,36000,37800,271236
2014-08-28,37850,38450,37200,37600,92853
2014-08-29,38000,38250,37450,37600,62173
2014-09-01,37200,37550,36700,37100,53798
2014-09-02,36850,37100,36700,36750,33223
2014-09-03,36250,38850,36250,37450,131134
2014-09-04,37500,38500,37450,37450,61235
2014-09-05,37400,37950,37100,37300,29238
2014-09-11,37350,38050,37300,37900,49736
2014-09-12,37950,38450,37600,38000,71030
2014-09-15,38300,38950,37900,38350,82516
2014-09-16,38250,38750,38250,38300,65327
2014-09-17,38200,39050,37900,38500,67235
2014-09-18,38450,39900,38450,39000,120263
2014-09-19,39450,39900,38800,39400,86644
2014-09-22,39650,39650,38800,38850,44097
2014-09-23,38500,39100,38400,38650,35948
2014-09-24,38650,39000,38350,38500,30418
2014-09-25,38550,39400,38550,39300,65601
2014-09-26,39050,40000,38600,38600,93514
2014-09-29,38650,39000,37250,37700,53819
2014-09-30,37750,38100,37000,37150,48467
2014-10-01,37150,37200,36000,36400,72717
2014-10-02,36000,37000,35650,36900,49098
2014-10-06,36900,37150,36150,36150,47092
2014-10-07,36100,36450,35950,36150,28665
2014-10-08,36000,36650,36000,36400,26847
2014-10-10,36050,36450,34950,35200,68365
2014-10-13,35100,35100,33150,33300,81500
2014-10-14,33000,34150,33000,33400,52243
2014-10-15,33450,33850,33300,33350,35598
2014-10-16,33350,34150,33300,33700,71610
2014-10-17,33700,34450,33700,33850,44984
2014-10-20,33900,36600,33900,35800,129771
2014-10-21,35800,36250,35050,35250,64022
2014-10-22,35650,36200,35250,36200,53893
2014-10-23,37400,39250,36350,36350,290299
2014-10-24,36400,37700,36400,36550,66675
2014-10-27,36800,37000,35600,35800,48381
2014-10-28,35350,36500,35350,36000,44438
2014-10-29,36700,37050,36200,36650,42794
2014-10-30,36500,36850,35900,35950,37059
2014-10-31,36350,36350,35800,36100,25689
2014-11-03,36150,36350,34750,35000,48315
2014-11-04,35200,35250,33700,33850,62891
2014-11-05,33600,34550,33600,34000,21500
2014-11-06,34050,34450,33500,33900,34266
2014-11-07,34200,34750,34000,34650,29044
2014-11-10,34650,35300,34300,34950,29145
2014-11-11,34800,35400,34600,35200,41820
2014-11-12,35250,36250,35250,35450,55000
2014-11-13,35150,36250,35100,35500,41802
2014-11-14,35750,35750,34950,35000,33692
2014-11-17,35250,35350,34250,34300,35992
2014-11-18,34300,35200,34300,34950,29222
2014-11-19,34900,35250,34550,34750,16345
2014-11-20,34600,34950,34350,34400,30464
2014-11-21,34500,34750,34300,34500,24735
2014-11-24,34700,37700,34700,36600,347239
2014-11-25,36350,37200,35900,36600,91870
2014-11-26,37200,37200,36300,36500,60866
2014-11-27,36450,36850,36300,36450,38123
2014-11-28,36450,37950,36450,37500,131070
2014-12-01,37500,37500,36550,36600,54038
2014-12-02,36150,36650,35100,35800,49519
2014-12-03,35800,37050,35800,36950,52352
2014-12-04,37400,37450,36700,36900,42023
2014-12-05,36900,37850,36750,37700,79992
2014-12-08,37750,38550,37500,38100,86912
2014-12-09,38400,38750,37350,37600,89671
2014-12-10,37600,37650,36900,37300,45691
2014-12-11,36900,37350,36450,37000,58754
2014-12-12,36500,37000,36100,36200,64604
2014-12-15,35700,36050,35300,35850,41236
2014-12-16,35500,36300,35500,35600,35587
2014-12-17,35750,36600,35750,36400,41102
2014-12-18,36650,36750,35750,35850,52158
2014-12-19,36250,36600,35300,35300,53361
2014-12-22,36300,38000,36000,36800,190651
2014-12-23,37400,39300,37150,37700,255118
2014-12-24,38600,38650,36800,37250,120626
2014-12-26,37200,37650,36500,36800,85520
2014-12-29,36650,36850,35900,35900,70091
2014-12-30,35700,36450,35650,36000,57141
2015-01-02,36000,36200,35400,35900,42121
2015-01-05,35650,37250,35550,37250,118189
2015-01-06,37400,39800,37150,39700,366508
2015-01-07,40300,43500,40000,42300,625909
2015-01-08,42250,42300,40750,41900,221156
2015-01-09,41950,44000,41950,42100,333601
2015-01-12,42000,43700,41750,42350,162578
2015-01-13,43250,43800,41450,41450,229328
2015-01-14,41600,42650,41600,42250,118656
2015-01-15,42350,44400,42250,44250,284387
2015-01-16,44950,44950,43250,43700,187082
2015-01-19,45500,45700,44200,44750,201732
2015-01-20,44750,44750,43500,44150,123810
2015-01-21,44550,45400,44000,44500,185832
2015-01-22,44650,45350,43200,43700,160783
2015-01-23,44150,44700,43700,44200,107615
2015-01-26,44150,44150,43050,43650,79987
2015-01-27,44000,44500,42600,42950,99266
2015-01-28,42800,44100,42750,43650,113757
2015-01-29,43900,44050,43400,43750,67715
2015-01-30,44250,46150,44100,45200,324494
2015-02-02,45350,45500,44000,44450,108457
2015-02-03,45050,47900,44700,47000,425612
2015-02-04,47300,47300,46100,46150,126615
2015-02-05,46800,46950,45200,45800,119998
2015-02-06,46000,46950,45400,46100,91958
2015-02-09,46200,46200,43650,43750,171029
2015-02-10,43700,44600,41400,42900,110177
2015-02-11,42600,43900,42550,43650,77652
2015-02-12,43500,44500,42800,43200,62698
2015-02-13,43500,43950,43300,43750,58802
2015-02-16,44200,46000,44100,45500,165716
2015-02-17,45600,45600,44650,45200,65275
2015-02-23,45800,46100,45050,45500,68290
2015-02-24,45800,47100,45750,46850,153895
2015-02-25,47900,49800,47600,47650,372831
2015-02-26,47850,48500,47150,47750,121810
2015-02-27,47900,48500,47450,48400,102141
2015-03-02,48550,48650,46850,47150,92784
2015-03-03,47750,48150,46200,47000,97026
2015-03-04,47100,47400,46700,47300,65497
2015-03-05,47250,48150,47250,47550,88098
2015-03-06,47800,48600,47600,47600,82456
2015-03-09,47600,47800,46550,46600,66418
2015-03-10,46650,47200,45900,45900,47408
2015-03-11,45600,46800,45300,46500,45176
2015-03-12,46400,47200,46350,47100,40102
2015-03-13,47150,47700,47050,47150,68867
2015-03-16,47200,47500,46750,47050,42739
2015-03-17,47100,47650,47050,47300,50351
2015-03-18,47300,48000,46850,46850,73037
2015-03-19,46850,46900,43800,45150,183259
2015-03-20,45400,46100,45100,45300,65902
2015-03-23,45150,45750,45150,45300,47764
2015-03-24,45100,45300,44400,45100,44979
2015-03-25,45150,45850,45150,45400,42932
2015-03-26,45450,45800,45400,45800,46896
2015-03-27,45900,46000,44850,45250,43056
2015-03-30,45250,45550,44650,45200,30970
2015-03-31,45600,45850,45250,45650,35015
2015-04-01,45750,45900,45150,45300,45446
2015-04-02,45350,45750,45200,45300,40690
2015-04-03,45600,46850,45150,46550,81272
2015-04-06,46800,47300,46250,46400,47757
2015-04-07,46650,46950,45800,46350,49091
2015-04-08,46550,46800,46250,46500,72890
2015-04-09,46750,47200,46450,47200,91872
2015-04-10,47250,48800,47250,47550,185684
2015-04-13,48000,48300,46800,47700,95701
2015-04-14,48000,48200,46900,46950,84598
2015-04-15,46900,47300,46400,46950,69849
2015-04-16,47550,47550,46700,47100,70991
2015-04-17,47400,48000,47100,47950,101584
2015-04-20,47600,49600,47550,48750,205418
2015-04-21,49200,49300,48150,48950,91602
2015-04-22,48950,53700,48000,51500,583823
2015-04-23,51000,52000,48000,48050,364076
2015-04-24,47900,49150,47900,48300,114661
2015-04-27,48150,49100,48150,48850,85069
2015-04-28,48850,49000,48200,48250,76471
2015-04-29,48500,50900,48250,48800,175725
2015-04-30,49000,51300,49000,49400,189057
2015-05-04,50200,50500,49150,49750,71244
2015-05-06,49350,49900,49150,49250,71386
