open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,b_middle5_ratio,ema5_ratio,ma5_ratio,sma5_ratio,rsi5_ratio,willi5_ratio,rocr5_ratio,ultosc5_ratio
0.24238258877434135,0.05777363184079602,-0.05823459715639811,0.2065882731958763,0.13513536336153756,0.08990912251080102,0.053520947591905656,0.1600177881161701,0.13419514824322498,0.1600177881161701,0.1600177881161701,0.03512722673595242,0.0037462537462537473,0.12906146629234075,0.06605231423607781
-0.08177777777777778,0.0,-0.13702258154446614,0.13359375,0.15780001931151133,0.14039130564062915,0.10020680060196431,0.1548949556229637,0.157741705962546,0.1548949556229637,0.1548949556229637,0.010093631384569719,-0.022727272727272728,-0.008111277862427938,0.04037123107568422
0.0,0.02195672469008875,-0.1991872206774662,0.2128331801470588,0.2101427257564694,0.2129098017588608,0.16909530225646716,0.20448957894969988,0.21467433610439982,0.20448957894969988,0.20448957894969988,0.009425372565111506,0.007386363636363636,0.0646573757285631,0.05552012632916989
-0.009712325151755082,0.010875036581796897,-0.08769445218845832,0.06346496437054631,0.16351552047524853,0.21710204958871454,0.1812423541829773,0.2220597024656879,0.17363593648196604,0.2220597024656879,0.2220597024656879,0.001968327893204877,-0.012032085561497326,0.027369508182321173,0.0790740265593912
-0.03848366013071895,0.0438093890735894,-0.055198670290424745,-0.047150735294117646,0.06588524941126098,0.16285190014003573,0.15442494074588944,0.17823106076736364,0.08912044675133608,0.17823106076736364,0.17823106076736364,-0.009968967901669025,0.10190615835777125,-0.05350759596693662,0.0359398726401037
0.05813586097946287,0.055022506515043826,-0.04991536899119838,-0.03165728672985782,0.007677243925560046,0.11448772016869263,0.13317875248323455,0.10312473820893021,0.04257966798193411,0.10312473820893021,0.10312473820893021,-0.007692145344681228,0.0125,-0.09966197807669129,-0.0231499537610578
-0.038941798941798944,0.02200900260601753,-0.08873843376213046,0.0,-0.015267080899405937,0.0865313757723485,0.12472588810660934,0.061284434118818454,0.02826788289065095,0.061284434118818454,0.061284434118818454,0.0,0.006916996047430833,-0.05648315168998681,-0.04475701263310965
0.0,0.050056576324155395,-0.03363731243690866,-0.07156808035714286,-0.04783443302013632,0.034608822812576163,0.08959897248718321,-0.027928801254021945,-0.017665306091750797,-0.027928801254021945,-0.027928801254021945,-0.021455655707235448,0.04261363636363636,-0.11886186410608049,-0.14221091328031146
0.06888621473459018,0.0,-0.07727813840659466,0.1044957129963899,0.020119169363387174,0.0517603246686912,0.1165841494216269,-0.015273742439125266,0.04095628879532853,-0.015273742439125266,-0.015273742439125266,0.020456720988051517,-0.01406926406926407,0.01752812895043773,0.036192518986279856
-0.038757240652975256,0.005508808757167677,-0.10550248829287857,-0.039571608412322275,0.0009591978581291044,0.014396578738778594,0.08400949006051292,-0.012746306056307402,0.006986128096446316,-0.012746306056307402,-0.012746306056307402,-0.011997590291031882,0.006439393939393936,0.0032917633802842772,0.09022550814515114
0.009747053370414514,0.021648199284607407,-0.12547032642596312,0.11942230333730632,0.05927240985113944,0.04551282051282051,0.1055275377574066,0.03573220542804421,0.06523758320256974,0.03573220542804421,0.03573220542804421,0.0197577194738945,-0.016202696824706393,0.06546390548670153,0.09821427821527079
0.028727556596409055,0.016236149463455557,-0.0981941685072755,0.0,0.04573615329599391,0.03301000966324503,0.08649529221251485,0.035613324516448996,0.04321402326970136,0.035613324516448996,0.035613324516448996,0.0,-0.0,0.0,0.0018569305000584548
-0.09575852198803018,0.0637502144450163,-0.13922754262679088,0.1251463700234192,0.08402627263844598,0.07547838412473423,0.11213035656640324,0.09887957489753466,0.09262470941338788,0.09887957489753466,0.09887957489753466,0.01283645013009546,0.019061583577712607,0.08575263598882785,-0.0097916421821
0.01879948914431673,0.15333286175756292,-0.03863906920329733,-0.1996228448275862,-0.03870873233905938,-0.006455719221676668,0.022173719624089594,0.0,-0.04176750893961553,0.0,0.0,-0.042053087942027334,0.04924242424242424,-0.12913217093262408,-0.20185808057265656
-0.07751448130595051,0.0,-0.1088497143110245,0.09497186018957346,0.001880727357173195,0.028364930631219584,0.04102734120036055,0.04270685591257411,0.01975581867003417,0.04270685591257411,0.04270685591257411,0.020600026997469247,-0.0038230603246083104,0.05836816747940219,0.054217727910559586
0.0,0.07594655828837035,-0.021872149166722296,-0.031213492990654203,-0.015052856190808098,0.011587422478511586,0.019672869754080707,-0.005004370185173893,-0.0027294290642519386,-0.005004370185173893,-0.005004370185173893,-0.007595214046445275,0.006346913955609606,-0.06382123892419703,-0.11921916317271489
0.03839332290036515,0.0657140836103841,-0.0441589362323398,-0.06272007042253522,-0.04337840777817613,-0.015442615819618647,-0.008304792757671809,-0.02503355431732216,-0.03357743598947578,-0.02503355431732216,-0.02503355431732216,-0.016052925101670515,0.006060606060606063,-0.0270482698233738,-0.1144572750696137
0.05813586097946287,0.08052074124152754,-0.09198496182659864,0.13454346860189573,0.04536012196750911,0.0294941029855329,0.03618497770884586,-0.02258301229132269,0.04524902398261027,-0.02258301229132269,-0.02258301229132269,0.03568186055792582,-0.012410287081339715,0.003978005265696928,-0.07339984147310645
0.00949799974190218,0.08639047751894731,-0.09796474287992205,-0.03879028745644599,0.01036580791448304,0.009604112183244657,0.02090957955433569,0.030174342004473453,0.010206328860404842,0.030174342004473453,0.030174342004473453,-0.010039191075062277,0.007575757575757575,0.07149632621319646,0.09603505871543098
-0.0573208722741433,0.08282957970006598,-0.01113206158306296,-0.14826409170560748,-0.06152633602460593,-0.050593519988454315,-0.03147586600396593,-0.04764174483383748,-0.06846509600085951,-0.04764174483383748,-0.04764174483383748,-0.03268011714702459,0.020509977827051,-0.10342592214340271,-0.23145291287588446
0.029311031461569097,0.03851575456053068,-0.06655382532159783,0.023941532258064516,-0.03607109038361294,-0.036564210982815634,-0.022994345224454194,-0.030224040920716115,-0.033989071622432206,-0.030224040920716115,-0.030224040920716115,0.009846420317342754,-0.004807692307692308,0.023897485704163588,0.07655583799779388
0.25312169312169314,0.28320407765096084,-0.06280201654121365,-0.19084821428571427,-0.12422181857699532,-0.10180781936327005,-0.08648618954775449,-0.07072244906333996,-0.11877092795838526,-0.07072244906333996,-0.07072244906333996,-0.038320137602122654,0.0028809218950064043,-0.05577950240691556,-0.22934753758330098
0.23050108932461874,0.0,-0.5364039652785497,0.9986787683823529,0.3781709713665421,0.26719605301065974,0.23687953977446247,0.19578023339874004,0.4138411429159403,0.19578023339874004,0.19578023339874004,0.2034429365346737,-0.022727272727272728,0.36530363552344847,0.7009089381165471
-0.06974650556740108,0.2061043722302645,-0.036356047277127025,-0.2919692830490405,0.1459314933613618,0.11848050751156484,0.11133136083389174,0.10237421527165039,0.10558721009231073,0.10237421527165039,0.10237421527165039,-0.02362512346621078,0.008290612895876053,-0.10982216783508678,-0.11030251205129066
0.045584045584045586,0.025591863495369224,-0.06706974644812186,0.044680183946488296,0.110780148806602,0.12194318869469262,0.1156045474270905,0.16323635779152937,0.09276817513821495,0.16323635779152937,0.16323635779152937,0.002738355586073169,-0.0033259423503325942,0.08509678603168484,0.04859084309153715
0.33508059554571185,0.06768458960427985,-0.1267028892105733,0.3920525332225913,0.24083735489761315,0.25347332137455597,0.2422858826128583,0.282590884803388,0.263498965076358,0.282590884803388,0.282590884803388,0.01962503236351495,-0.015399449035812673,0.15818231285102138,0.07783739452440634
0.03421664342166434,0.08302797390294038,-0.21387556640273955,0.3214075575313807,0.26899127055705874,0.341576119815509,0.33822880836321106,0.4414653427166683,0.3422877959456983,0.4414653427166683,0.4414653427166683,0.009328079921516009,0.002648667122351332,0.2274096766263159,0.13271682600506074
0.39174983366600136,0.14528536101418252,-0.06406949785379752,0.10666167664670657,0.2644855541323174,0.33656286337517716,0.351032231141223,0.18235686245463298,0.2783094431907374,0.18235686245463298,0.18235686245463298,0.0025204709543025765,0.02525252525252526,-0.3346520186737807,-0.22757828147863252
0.14459724950884087,0.07250024387864598,-0.0365393550785243,0.01312315815324165,0.16505369243022786,0.287963418395845,0.3205147877098309,0.2756772995411842,0.18759195784733057,0.2756772995411842,0.2756772995411842,0.0003416710514057943,-0.0014204545454545455,0.13758617468418016,0.07940213450750991
0.14431372549019608,0.1948989989809986,-0.07483964293191724,-0.15716911764705882,-0.009670374560080443,0.16699995082692717,0.22930166421149997,0.2032056231529061,0.04028011038375097,0.2032056231529061,0.2032056231529061,-0.019126509734647846,0.031818181818181815,-0.08646988803570015,-0.11825152095435937
-0.049263721552878184,0.0464978928296145,-0.06092955839301211,-0.013413027108433733,-0.04798659026234749,0.114497661667473,0.19700482109653925,0.08148341694537346,0.01989844006433054,0.08148341694537346,0.08148341694537346,-0.0019548417411165944,0.007360842467225445,-0.16516452877568716,-0.09807429387999135
-0.032908562486027276,0.12516654440934744,-0.04205507517814106,0.020160022635814887,-0.03202289207556986,0.06994769452335546,0.17625208868074382,-0.010640504797303137,0.023492840479085484,-0.010640504797303137,-0.010640504797303137,0.0018316841225282485,0.006157235621521334,-0.12395002689804399,-0.16845063234151417
0.0,0.041638653578952085,-0.023317156018577822,0.01339957372116349,-0.008839719134424311,0.05806583520752403,0.15611651643718574,-0.04047415098420939,0.022445395106233168,-0.04047415098420939,-0.04047415098420939,0.0014087906810366841,-0.0025433252498964914,-0.03958750218077452,-0.10745892007641876
0.12278945612278945,0.11204583144881652,-0.004705826032840251,-0.060177364864864864,-0.02101984952609125,0.00691333982473223,0.1092297152556903,-0.06414910802688947,-0.015690189240109235,-0.06414910802688947,-0.06414910802688947,-0.013966802381600515,0.005244755244755247,-0.031549147790803256,-0.08146765561630999
-0.08260381593714927,0.09337152620734711,-0.04705826032840252,0.0,-0.016188635078444525,-0.01699535156672278,0.08251066876309174,-0.01290717181602125,-0.010476317708466932,-0.01290717181602125,-0.01290717181602125,0.0,-0.0015065426997245201,0.06941302978769426,0.009362157892704814
0.016520763187429854,0.06026537323413025,-0.032709502916331935,0.04723011363636364,0.0097073214968674,-0.009008835810795222,0.07302670104468947,0.006461376957396553,0.016886238263476135,0.006461376957396553,0.006461376957396553,0.010208081229900395,-0.004679144385026738,0.02620520686783983,-0.15027851079918703
0.024607154797726512,0.06368746817095625,-0.07336642161435981,0.12729595035105315,0.07091608010725658,0.03898372766297294,0.08588671420906957,0.040897367523758735,0.07594197857169718,0.040897367523758735,0.040897367523758735,0.018355802961619413,-0.012356902356902356,0.04606375244261261,0.1575863436975746
0.1126859142607174,0.07703150912106135,-0.2588204318062138,0.42076771653543305,0.2593101502378993,0.1953452341883734,0.21710320564732455,0.17368833612040135,0.2665813661731044,0.17368833612040135,0.17368833612040135,0.018854209536033284,-0.010345586616773058,0.1753273570015202,0.4325049624846081
0.25744855967078184,0.21719410466464667,-0.0875708227915761,-0.09895833333333333,0.13521614850201463,0.13946534548134865,0.14972409222150854,0.15614463613846535,0.12047501116366943,0.15614463613846535,0.15614463613846535,-0.015844150015458358,0.03286597316448064,-0.016876481080705087,-0.04360192051442128
0.10760233918128655,0.10195346795434591,-0.11133084750487873,0.15066964285714285,0.14956354324379897,0.1777740125757747,0.17549640573169287,0.20381311190140308,0.15749539865962084,0.20381311190140308,0.20381311190140308,0.007240515559818453,-0.009956011730205279,0.06497685871103681,0.057767044583664204
0.165359477124183,0.008282957970006598,-0.11688664662216108,0.1719037224264706,0.1619949993420187,0.21741540842827484,0.2142387638751004,0.24286318232685372,0.19314136176358462,0.24286318232685372,0.24286318232685372,0.0057953700424356784,-0.020890126822330213,0.053388475500352285,0.10082078332142083
0.11724412584627639,0.08180337251794126,-0.08245606677012121,0.08379536290322581,0.12631154445470533,0.2164793181985159,0.2251583309373772,0.22749732516292193,0.1703933829699073,0.22749732516292193,0.22749732516292193,0.002246491132526283,0.18356643356643357,-0.018408971487056457,-0.008280557062013494
-0.07236971484759096,0.2139764142251704,-0.025882043180621383,-0.2955613938053097,-0.057280816671319866,0.0644452221080029,0.09910640644871208,0.0,-0.04295637470817473,0.0,0.0,-0.038645405563338675,0.07482847341337907,-0.2906133132084787,-0.26759063506222963
-0.0757201646090535,0.08720548202384304,-0.08790127872663865,-0.12369791666666666,-0.1278736558562044,-0.005399317752203545,0.046582003560735066,-0.007816245218026256,-0.09089290686952518,-0.007816245218026256,-0.007816245218026256,-0.01629147567135493,0.005430932703659975,-0.010829476451839577,0.12059906291970023
0.0,0.04360274101192152,-0.052740767235983185,0.0,-0.1078479378040848,-0.023243849967262184,0.03659274753039855,-0.05475369732013789,-0.06114269814412609,-0.05475369732013789,-0.05475369732013789,0.0,-0.0,-0.06354354565123467,0.009545538838008636
-0.12343815513626834,0.04335732220697638,-0.09614717729386554,0.03780955188679245,-0.04920493030421954,-0.025378896196740063,0.039168612598763815,-0.09827715595011896,-0.022086332276322354,-0.09827715595011896,-0.09827715595011896,0.008182641236752518,-0.0015151515151515147,-0.05637772564098099,-0.03699363758348684
0.07671461329997915,0.1320540156361052,0.0,-0.10025797373358349,-0.04994541082046061,-0.07437892846453158,-0.0054682329840085265,-0.1587004866728978,-0.06532621832850212,-0.1587004866728978,-0.1587004866728978,-0.01930415948950664,0.0037277537277537283,-0.07839031308197492,-0.1713929752508491
0.07788359788359789,0.2848481251792726,-0.03704785504979601,-0.2799107142857143,-0.16269547371282228,-0.16812571756601605,-0.1067351089046969,-0.149007099159224,-0.18380075060303083,-0.149007099159224,-0.149007099159224,-0.04048753230598439,0.0003464523281596475,0.0070618882245204705,-0.1443305956699767
0.0487740225314778,0.11092537313432836,-0.03727014218009479,-0.03983909045725646,-0.14128973344129883,-0.1681104181104181,-0.1218407638600681,-0.12252210407577593,-0.1442316791335694,-0.12252210407577593,-0.12252210407577593,-0.006471244854021049,0.00016752289479562,0.0368467868652446,-0.09566313097561875
-0.08177777777777778,0.10016481062181354,-0.014423429636259593,-0.2070703125,-0.19438763523480498,-0.21950854498069075,-0.18946152223224003,-0.18797677579581495,-0.19941973019253198,-0.18797677579581495,-0.18797677579581495,-0.029800583378496913,0.001614832535885167,-0.08929986282186865,-0.19350376890613052
0.059075794060314185,0.17982118848449655,-0.009797618869635854,-0.12408088235294117,-0.17866872097177564,-0.22694977602420718,-0.22414803383899728,-0.2417992535847574,-0.19595150116833754,-0.2417992535847574,-0.2417992535847574,-0.017901113137690355,0.00025789147926552804,-0.06942290797721547,-0.3839421779507861
-0.060193947891108775,0.08244715561750533,-0.07821645788057668,0.014047712933753943,-0.09399627856881634,-0.17812276002565358,-0.21082091401047037,-0.2086659443590102,-0.12636892289151636,-0.2086659443590102,-0.2086659443590102,0.015179829008392381,-0.0024665257223396774,0.050045922078426085,0.27139209066614234
0.07722980062959077,0.061499055388360147,-0.0858319548671579,0.16821878279118574,0.029031062596860054,-0.08712918076770633,-0.14091236028203474,-0.06362494096259926,-0.0022354146842830853,-0.06362494096259926,-0.06362494096259926,0.14363846423397988,-0.00874108400345282,0.20171017327499896,0.457176016219213
-0.12555441828727396,0.07608050283561617,-0.0479297095937433,-0.03418468526100307,0.031702463924875905,-0.07752283701903853,-0.13911632683886724,-0.061798296727924695,-0.0188011720175524,-0.061798296727924695,-0.061798296727924695,-0.006577386799491132,-0.008439473011933872,0.0024531147313299603,0.03878909365703181
0.05048010973936899,0.1345248807935375,-0.019371175769280036,-0.06872106481481481,-0.004177441139141707,-0.07884110640016151,-0.14400665650962044,-0.015539285521071899,-0.04724274199810285,-0.015539285521071899,-0.015539285521071899,-0.01419574873985113,0.012626262626262624,0.061572385197249675,-0.026878020422742076
0.13601293601293601,0.01774238213920799,-0.3755628530623755,0.5554833679833681,0.24927726220261173,0.14866968692105303,0.055244973003513664,0.20230439297485214,0.24713788361945377,0.20230439297485214,0.20230439297485214,0.13693282489175568,-0.021148576194447752,0.29861164291144376,0.8469580445758653
0.015696310513968862,0.1058448216930614,-0.08890778191816505,0.03846269193857966,0.19225501304967765,0.16583618810339457,0.08268345391337045,0.2072794625923891,0.1812546587443405,0.2072794625923891,0.2072794625923891,0.0022190954586929277,0.10765550239234449,0.010506956259430681,0.003952798750060052
-0.015606446140797285,0.2084382011511072,-0.01826967753926215,-0.17846493320610687,0.04466317322593854,0.084456780333069,0.025980609593815495,0.09203898350764629,0.02513346111712715,0.09203898350764629,0.09203898350764629,-0.02394136199939078,0.026515151515151516,-0.14583599623507543,-0.15025196933969376
-0.3206971677559913,0.1695662150463615,0.0,-0.4322150735294118,-0.20490573202354295,-0.08540586140098733,-0.11486563657426294,-0.03819949660379961,-0.20333036842974092,-0.03819949660379961,-0.03819949660379961,-0.04200754186815086,0.027097902097902103,-0.1725351087270973,-0.2213326214290364
0.08572094106685302,0.09771438789140975,0.0,-0.05601415094339623,-0.22483138298566266,-0.1014484243491877,-0.11670806105471294,-0.034076714130002246,-0.16554123885515334,-0.034076714130002246,-0.034076714130002246,-0.005997222912720264,-0.0,0.005536868790384568,0.0019529878840904907
