open,close,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,close_ma10_ratio,close_ma15_ratio,b_middle5_ratio,ema5_ratio,ma5_ratio,rsi5_ratio,willi5_ratio,rocr5_ratio,ultosc5_ratio
0.3206971677559913,0.33111111111111113,0.10560146923783288,0.03170179113409995,-0.07531001377839015,0.17516591535186576,0.051600346827041434,0.05455822575211141,0.0,0.08965887528716046,0.0,0.15973629228719813,-0.024717024717024718,0.042634000363580615,0.03540639582664766
0.32636165577342047,0.332,0.04116331096196868,0.03161691351392833,-0.05633128540652677,0.017968273337400854,0.05055132996002319,0.05367540089856525,0.042541690669818874,0.07099548614866409,0.042541690669818874,0.00602035356025515,-0.0016113674650260013,0.07928351502038765,0.12155988811422978
0.32113289760348585,0.3333333333333333,-0.10263275323516288,0.0,-0.0810419426048565,0.026880248265790434,0.05532936368606439,0.05686956736708537,0.05084177467485778,0.06443041454345162,0.05084177467485778,0.009310754001641311,-0.01651651651651652,0.015538295313232432,0.10325684029002967
0.3233115468409586,0.33244444444444443,-0.08177777777777778,0.04209952655063184,-0.03750398413429189,-0.01784848484848485,0.041886439837738605,0.04387077446908946,0.05902645188796411,0.031223036653747357,0.05902645188796411,-0.0170586600453913,0.07640974307640976,0.01622121087285952,-0.06254630591057081
0.32592592592592595,0.3342222222222222,0.0,0.026172245561729233,-0.04352191066647879,0.03579241614000972,0.051563985508722036,0.05209774102602493,0.07266737445379969,0.04374068084570941,0.07266737445379969,0.01703780424881367,-0.004645270270270267,0.02604777829700029,0.07303267125274647
0.3276688453159041,0.33244444444444443,0.0,0.03157464491297388,-0.02500265608952792,-0.03560203094777563,0.03243660662977262,0.03324738138916653,0.00832643886867326,0.006163568704780064,0.00832643886867326,-0.03724131144086826,0.03831831831831831,-0.11872850721699438,-0.10817326598530362
0.3250544662309368,0.3377777777777778,-0.020499108734402853,0.0,-0.09227953990937608,0.10737724842002919,0.07303951317926091,0.06746904501684366,0.036052331571471245,0.07276743803997009,0.036052331571471245,0.05549056815533368,-0.03303303303303304,0.0515450402458575,0.18026865291257277
0.33246187363834423,0.33511111111111114,0.030263157894736843,0.05742621095135921,-0.012401847980747272,-0.05284090909090909,0.03663269312176707,0.040634077390284476,0.011054651143010586,0.014101446183628132,0.011054651143010586,-0.04320243249590606,0.035107571339455405,-0.04589897942826577,-0.20596615297173196
0.3289760348583878,0.34,0.010167992926613616,0.015436493068565007,-0.06722936415184175,0.09764588859416447,0.06806360682928801,0.07305873302764362,0.04693231279388453,0.07190555219656124,0.04693231279388453,0.04355360230546299,-0.0243993993993994,0.06694075222869161,0.10841089926358324
0.330718954248366,0.3471111111111111,-0.06013071895424837,0.005040084164512262,-0.15565033790945554,0.13998811645870468,0.11333950064365184,0.11804675848157517,0.07970084618070786,0.1380937002115416,0.07970084618070786,0.029372679274198715,-0.02607871028923661,0.059910597496729584,0.21308993012165067
0.3442265795206972,0.34844444444444445,0.088348271446863,0.030124788769010792,-0.08349101229895932,0.025710045396345013,0.10885391847246136,0.11904079749616588,0.09818550707954414,0.10785580059735725,0.09818550707954414,0.0035955028070484,0.13433433433433434,0.035631356973290874,0.02196395088555013
0.3411764705882353,0.3471111111111111,-0.009778911564625849,0.0655210941386594,-0.011973102916111963,-0.025611665120593693,0.08073662397387453,0.09663597288474478,0.056738485880860404,0.05467028197186296,0.056738485880860404,-0.01966850093306788,0.043650793650793655,-0.07566125475036371,-0.16328065233815842
0.3420479302832244,0.3551111111111111,0.039265898420828,0.019706161364125542,-0.10533033841971337,0.15426027237807008,0.13641854851575344,0.143057880091138,0.12092186641620443,0.1356727922603184,0.12092186641620443,0.027000055402550814,-0.024321024321024322,0.12066877905797292,0.12255189248397437
0.34814814814814815,0.34844444444444445,0.0,0.08033277005069543,0.0,-0.12565422687450223,0.05636209449795587,0.0773909634016736,0.050468299291128005,0.007551475149361326,0.050468299291128005,-0.06527264054055715,0.1271427677677678,-0.12722397306709401,-0.16273071535649847
0.3416122004357299,0.35333333333333333,0.0,0.049513279653887764,-0.0646924070140364,0.09390943877551021,0.08449874097737002,0.09890528760495798,0.037007336850093726,0.06509295068267212,0.037007336850093726,0.030477210846878513,-0.009189640768588138,-0.02609038601043916,-0.1451619680053567
0.3464052287581699,0.35688888888888887,0.0,0.07843199466967027,-0.046580290796928735,0.06735277301315037,0.09444399943265731,0.11253212893208456,0.05004591687251091,0.08663681255138922,0.05004591687251091,0.01609918119522639,0.013213213213213212,0.023979727031125,-0.13660773360228248
0.3485838779956427,0.3511111111111111,-0.028642590286425906,0.04982665484157059,-0.017755050716740717,-0.10835786256085135,0.026880692028415483,0.05809996079421842,0.023592277319466438,-0.012779310323114332,0.023592277319466438,-0.054959230322402935,0.02999051683262211,-0.04801568948915919,-0.05065675650860966
0.3464052287581699,0.36,0.04852320675105485,0.024298183533852324,-0.09235549014798462,0.16944764096662832,0.08674234463857794,0.1119891201995731,0.028769653043929217,0.0995022003900361,0.028769653043929217,0.056843507596365105,-0.021902690868208112,0.00858137505139853,0.05904178859752868
0.3525054466230937,0.36133333333333334,-0.009465020576131687,0.01936681787200038,-0.040256429054356765,0.024789562289562292,0.07875678825485301,0.10687732329487877,0.07563774427847689,0.08190399459165135,0.07563774427847689,0.005426468040014754,-0.011011011011011013,0.08862884211778317,0.13404709421563066
0.355119825708061,0.3622222222222222,0.01886018860188602,0.0,-0.05736805753057327,0.01646539192664654,0.07264259249063522,0.09893589295162168,0.051786810016746176,0.06490808026247469,0.051786810016746176,0.003974277018027049,-0.008946446446446446,-0.04414759692085008,0.05190572846610644
0.3542483660130719,0.36844444444444446,-0.01881390593047035,0.03798606255714428,-0.10151862532852955,0.1149749023982153,0.11122539991172113,0.12687342630327464,0.06698882745480517,0.11724176370893882,0.06698882745480517,0.023355683291815088,0.00924924924924925,0.027254014939538666,0.138688705191611
0.3572984749455338,0.35688888888888887,-0.08323281061519903,0.1225499916713598,0.0,-0.20991885075117886,-0.004502332052297019,0.030719779357996867,0.03327975886989396,-0.0590757864212726,0.03327975886989396,-0.08835714424552056,0.130211606955793,-0.05967404363772317,-0.1580794044133196
0.3516339869281046,0.36133333333333334,0.038190120381901206,0.03389193127600066,-0.057509184363366814,0.08335220196988566,0.030644364341053266,0.050580638010955824,0.007655413819797381,0.013188045892737532,0.007655413819797381,0.03769164759987747,-0.003543335723266517,-0.048539166319571114,-0.0939075480012783
0.35468409586056643,0.368,0.00943009430094301,0.023769962152681623,-0.10164123236395047,0.12349043944984905,0.0735532851180974,0.08575546726118263,0.03824887582442345,0.08783291546664779,0.03824887582442345,0.03901001192430849,-0.02064564564564565,0.056844124400559595,0.12652190453425402
0.3559912854030501,0.3671111111111111,-0.10185185185185186,0.04288952977282892,-0.0509436685213989,-0.016167105841018884,0.05262688990526269,0.06908968802644222,0.0279462554396876,0.047688743775042265,0.0279462554396876,-0.00825140109552966,0.007340674007340671,-0.018817128448014978,-0.07884856174252411
0.3572984749455338,0.37244444444444447,-0.05569007263922519,0.02818357326360914,-0.10042832982977444,0.09723750825445741,0.0866636885485929,0.09612127407899783,0.02280375768229471,0.09425193372783525,0.02280375768229471,0.026817904770850096,-0.01809126199370102,-0.01008005705824657,0.05074527025781299
0.362962962962963,0.3671111111111111,-0.045743834526650755,0.06195154300519734,-0.03962285329442137,-0.09584508570188761,0.02367773187215195,0.04712634084235981,0.05814859523460182,0.00025554680139873215,0.05814859523460182,-0.047573291524753904,0.06606606606606609,0.06807612965499224,0.14027385075310564
0.3625272331154684,0.37022222222222223,0.05569007263922519,0.08033277005069543,-0.03367704697773149,0.05672187981510016,0.042420683536513466,0.06230080340691841,0.05028247276135776,0.03640674039577222,0.05028247276135776,0.022927757806343273,-0.0010552218885552245,-0.015204478036347984,-0.1295319103183553
0.362962962962963,0.37333333333333335,0.0,0.004686078252957235,-0.06122674235257017,0.05624522536287242,0.05943394798256441,0.07253114919360885,0.03002412358137831,0.06033628988855742,0.03002412358137831,0.01923226429200387,-0.009480068303597714,-0.03816732166271954,0.011964384354138423
0.36427015250544664,0.37333333333333335,-0.03650793650793651,0.00937215650591447,-0.07235887732576475,0.0,0.04931239566800519,0.0626447369308097,0.03492717426952156,0.04003587295386957,0.03492717426952156,0.0,0.0021311634214860003,0.009368124777226998,0.08513069299216215
0.3660130718954248,0.36666666666666664,0.0,0.08111175448755067,0.0,-0.11952110389610389,-0.008753204069758299,0.00981746019630263,-0.03232367290762744,-0.050219784995325395,-0.03232367290762744,-0.07245744346573388,0.04954954954954956,-0.12350441588020789,-0.2423554526753698
0.3616557734204793,0.37644444444444447,0.046464646464646465,0.041826153001601765,-0.11040133857713628,0.1784848484848485,0.06094823574498371,0.06776864113148309,0.05237817956917084,0.07951150922504199,0.05237817956917084,0.09839656646290125,-0.021141141141141143,0.16088192950758542,0.24983287673877927
0.36775599128540304,0.37777777777777777,-0.027154663518299885,0.013892843761708507,-0.08800934943513829,0.023706665235590858,0.057920159863962734,0.06860927513542865,0.042188616662029534,0.06801194647002076,0.042188616662029534,0.0068436693076740435,-0.011011011011011011,-0.01892427567158893,0.1746082488570204
0.37037037037037035,0.36844444444444446,0.0,0.10920992985178982,-0.045119389034902015,-0.1653609625668449,-0.02521392180209046,-0.0014803929665323846,-0.027188075258791747,-0.06164762507608152,-0.027188075258791747,-0.07650006115444209,0.09862719862719863,-0.12703333333333322,-0.2038427194400607
0.36122004357298476,0.36444444444444446,0.0,0.06240484697840609,0.0,-0.07266421756771577,-0.05834910159007066,-0.031075764046080555,-0.049562609157043414,-0.08726773420281365,-0.049562609157043414,-0.0346056458957005,0.009787565343120903,-0.0420040045801623,-0.17866931397814645
0.3568627450980392,0.37333333333333335,-0.00934959349593496,0.01874431301182894,-0.11688741721854305,0.16324833702882485,0.019707812755863,0.029992259696843614,0.037350196891123635,0.04428019494069004,0.037350196891123635,0.11078580147099427,-0.01874847820793767,0.16642857946807402,0.24831799734792337
0.36993464052287583,0.38222222222222224,0.08214285714285714,0.0,-0.11960572924688126,0.15936147186147187,0.08479248827880369,0.08094668085720376,0.032254176238690827,0.1319219315100462,0.032254176238690827,0.04686438784805327,-0.03303303303303304,-0.010767260295903554,0.12988898994809295
0.3747276688453159,0.3884444444444444,0.0,0.01801512921045344,-0.11234030945489262,0.10895877378435519,0.12305394540322527,0.11172951109421009,0.05936181804539241,0.15807457434686092,0.05936181804539241,0.019838327457178413,0.005178907721280603,0.04910658231891505,0.05771113054722378
0.38344226579520696,0.39022222222222225,0.05263157894736842,0.053799167186570525,-0.09585300728627676,0.030632411067193676,0.12327920353097381,0.11337108023739527,0.12050826253707408,0.12414513384069639,0.12050826253707408,0.004908417431198957,0.049316922556359194,0.1161651558144985,0.09009810863141808
0.3825708061002179,0.3884444444444444,0.0,0.0225189115130668,-0.05884492400018185,-0.030492855663698488,0.09412295509540736,0.09051946042815269,0.13128174542096352,0.06211727853355145,0.13128174542096352,-0.016614595168623507,0.01101101101101101,0.0246449760463284,0.07611470507281018
0.38082788671023965,0.4106666666666667,0.0,0.04260071139052031,-0.2580631289240561,0.38290513833992096,0.24657234135267028,0.22683558238421594,0.20166688832734847,0.2881761514948681,0.20166688832734847,0.050155519651032175,-0.017763857607607608,0.12395079510738896,0.062385873867688714
