date,open,high,low,close,volume
2016-11-09,39100,39100,36950,37900,23326
2016-11-10,38350,39000,37700,39000,10480
2016-11-11,39250,40800,38900,40300,26835
2016-11-14,40350,42950,40350,42800,37649
2016-11-15,43000,43800,42500,42800,21173
2016-11-16,43500,44000,42650,43950,33103
2016-11-17,43950,45900,43550,45800,43288
2016-11-18,45800,45900,44250,44950,38963
2016-11-21,44200,45100,43400,44500,23475
2016-11-22,44500,45950,43800,45450,26568
2016-11-23,45450,45800,43750,43750,18818
2016-11-24,43150,44100,43000,43850,15673
2016-11-25,44050,44650,43150,43450,10983
2016-11-28,43450,43450,42450,42750,8143
2016-11-29,43300,44400,42600,43250,11972
2016-11-30,44000,44000,41300,41800,25211
2016-12-01,41850,43300,41500,42550,11384
2016-12-02,42600,43250,42450,42750,5200
2016-12-05,42750,43500,42650,43200,6671
2016-12-06,43500,44450,43450,43950,15196
2016-12-07,44200,44200,43100,43400,5586
2016-12-08,44000,44700,43500,43700,18275
2016-12-09,44100,44500,43700,44350,10241
2016-12-12,44800,44900,44100,44100,6566
2016-12-13,44100,45100,43950,44950,9446
2016-12-14,44950,44950,43850,44350,6704
2016-12-15,44350,44500,43300,44450,7454
2016-12-16,44350,44600,43800,44600,11649
2016-12-19,44600,44600,43000,43000,8309
2016-12-20,42800,43400,42450,42450,11783
2016-12-21,42150,43550,42150,42850,7545
2016-12-22,42800,43400,42550,43000,4108
2016-12-23,43000,43450,42300,42500,8062
2016-12-26,42500,42950,41000,41550,12976
2016-12-27,41950,41950,40650,41500,12919
2016-12-28,40800,41450,40550,40600,14677
2016-12-29,40900,40900,39700,40150,20984
2017-01-02,40150,40600,40000,40300,8985
2017-01-03,40550,40550,39850,39850,11500
2017-01-04,39850,40400,39750,40100,9273
2017-01-05,40050,40400,40000,40400,12085
2017-01-06,40400,40700,40100,40700,6063
2017-01-09,40400,40650,40100,40200,9685
2017-01-10,40150,40500,40000,40250,7983
2017-01-11,40100,42750,40100,41850,17476
2017-01-12,42400,42450,41750,42400,11962
2017-01-13,42500,43550,41950,43200,11064
2017-01-16,43700,43700,42150,42600,6916
2017-01-17,41950,43400,41950,42800,6236
2017-01-18,42800,43050,41800,43000,7293
2017-01-19,43000,43200,42200,42750,8016
2017-01-20,42750,42750,41900,42150,5995
2017-01-23,42150,42350,41450,41450,4687
2017-01-24,41600,41700,41150,41550,6359
2017-01-25,42200,42200,40650,40650,11265
2017-01-26,41000,41300,40150,40650,7341
2017-01-31,40450,40700,40000,40300,7501
2017-02-01,40750,40850,40150,40300,10576
2017-02-02,40300,41500,40200,40200,11161
2017-02-03,40050,40800,40000,40250,12506
2017-02-06,40900,40950,40100,40150,5993
2017-02-07,40500,40600,40000,40550,6595
2017-02-08,40250,40700,39900,40300,8525
2017-02-09,40300,40500,40150,40450,7892
2017-02-10,40700,40800,40250,40650,9837
2017-02-13,40600,41050,40500,40850,8388
2017-02-14,41000,41450,40950,41300,13351
2017-02-15,41200,42500,41200,42500,13111
2017-02-16,42600,42600,41450,41650,7978
2017-02-17,41600,42250,41000,41450,7171
2017-02-20,41100,41150,40450,40700,15172
2017-02-21,40700,41900,40600,41900,23245
2017-02-22,41900,41900,41000,41200,12846
2017-02-23,41750,41750,40900,41250,8528
2017-02-24,41000,41250,40700,41000,13719
2017-02-27,40950,41650,40650,41250,8879
2017-02-28,41600,41600,40850,41050,9896
2017-03-02,41000,41500,40600,41250,16289
2017-03-03,41000,41350,40700,40750,9348
2017-03-06,40500,40600,40000,40100,17012
2017-03-07,40250,40450,40050,40250,5648
2017-03-08,40100,40450,39700,39750,21026
2017-03-09,39650,40300,39500,40050,11020
2017-03-10,40000,40350,39750,40200,6477
2017-03-13,40000,40400,40000,40100,4930
2017-03-14,40100,40250,39800,39850,11630
2017-03-15,40150,40150,39400,39650,7239
2017-03-16,40000,40400,39700,40400,10434
2017-03-17,40500,40700,39850,40600,17380
2017-03-20,40200,40200,39900,40100,6574
2017-03-21,39900,40200,39900,39950,7475
2017-03-22,39900,39900,39500,39550,18258
2017-03-23,39550,39950,39550,39600,6779
2017-03-24,39600,40000,39550,39850,5334
2017-03-27,39650,39800,39450,39600,7751
2017-03-28,39600,39800,39500,39800,6565
2017-03-29,39850,40000,39350,39350,10372
2017-03-30,39400,39400,39150,39200,6413
2017-03-31,39200,39850,38800,39800,7062
2017-04-03,39500,40000,39350,39500,5542
2017-04-04,39550,40100,38800,39000,12368
2017-04-05,38900,39300,38700,38950,10414
2017-04-06,38700,39050,38350,38450,13821
2017-04-07,38300,38750,38250,38450,9474
2017-04-10,38400,38650,38150,38150,6991
2017-04-11,38150,38400,37000,38200,14276
2017-04-12,38000,38350,37800,38350,5437
2017-04-13,38400,38700,37900,38700,10105
2017-04-14,38600,38600,38000,38350,6939
2017-04-17,38350,38350,37700,38150,14287
2017-04-18,38500,38500,38000,38450,5489
2017-04-19,38150,38500,37850,38000,7506
2017-04-20,37900,38400,37750,38350,7109
2017-04-21,38200,38300,37800,38000,10679
2017-04-24,38000,38150,37900,38050,4142
2017-04-25,37900,38100,37550,37900,13801
2017-04-26,38150,38150,37650,37750,10867
2017-04-27,37950,38100,37550,37750,7836
