date,open,high,low,close,volume
2009-07-02,15850,15900,15450,15700,1246024
2009-07-03,15250,16300,15200,16150,1459080
2009-07-06,16150,16350,15950,16150,1096012
2009-07-07,16350,16400,16100,16250,937803
2009-07-08,16000,16100,15750,16000,811566
2009-07-09,16150,16600,16000,16400,1548415
2009-07-10,16550,16700,16150,16150,1200551
2009-07-13,16150,16300,15400,15600,1405279
2009-07-14,15950,16000,15450,15450,924138
2009-07-15,15700,16150,15700,16100,1696779
2009-07-16,16400,16750,16400,16500,2055738
2009-07-17,16750,17350,16700,17200,2490304
2009-07-20,17500,18100,17500,18050,3171276
2009-07-21,18300,18500,17850,18050,1900295
2009-07-22,18150,18450,17850,18150,1473594
2009-07-23,18050,18250,17700,17900,1302563
2009-07-24,18300,18450,18100,18300,1585902
2009-07-27,18400,19100,18250,18800,2339296
2009-07-28,18800,18950,18150,18200,1954232
2009-07-29,18200,18500,17950,18200,1158769
2009-07-30,18200,18250,17500,17950,2028119
2009-07-31,18250,18650,18200,18500,2379079
2009-08-03,18700,19700,18500,19500,3743905
2009-08-04,19900,20150,19050,19300,2931361
2009-08-05,19500,19700,18950,19150,1779100
2009-08-06,19250,19700,19050,19550,2264457
2009-08-07,19700,19850,19450,19800,1323962
2009-08-10,19950,20200,19550,19650,1802849
2009-08-11,19400,19600,19150,19350,1615109
2009-08-12,19200,19250,18750,19000,1354082
2009-08-13,19250,19250,18950,19000,1128208
2009-08-14,19250,19850,19150,19450,1720242
2009-08-17,19350,19400,18450,18700,1572893
2009-08-18,18400,18800,17700,18150,2562055
2009-08-19,18200,18350,17650,17950,1971918
2009-08-20,18200,18500,17750,18300,1792042
2009-08-21,18450,18550,17650,17950,1922105
2009-08-24,18300,19200,18250,19050,2922804
2009-08-25,18950,19150,18600,19000,1538932
2009-08-26,19100,19150,18400,18700,1670644
2009-08-27,18550,18600,17900,18050,1946055
2009-08-28,18100,18200,17600,17900,1601456
2009-08-31,17850,17950,17400,17500,1014488
2009-09-01,17400,17850,17250,17800,1003590
2009-09-02,17300,17500,17100,17350,2188486
2009-09-03,17400,17800,17150,17500,873865
2009-09-04,17750,17950,17350,17550,742948
