"close","volume_ma15_ratio","volume_ma30_ratio","volume_ma60_ratio","trsrange_ratio","adosc5_ratio","dmi5_ratio","mom5_ratio","macd5_ratio","macdsignal5_ratio","cci5_ratio","dx5_ratio","cmo5_ratio","ppo5_ratio","ultosc5_ratio"
0.5400874636,-0.0172112995,-0.013461088,-0.0157840068,0.1773648649,0.0003725038,0.0010268743,0.000952381,0.0023176104,-0.0056044803,-1.63540561537038E-13,0.0010268743,0.0001481441,0.0040297977,-0.0111425643
0.5349854227,-0.0705391933,-0.0489377627,-0.0446005929,-0.069393718,0.0001905582,2.42385873066855E-19,-0.0347985348,-0.004587539,-0.013245557,-2.52791257992831E-15,2.42385873066855E-19,-0.0001705653,-0.0035547463,-0.0829632798
0.529154519,-0.0580266149,-0.0436911794,-0.0405173984,-0.03003003,2.67227607870881E-05,0.000215373,0.0099206349,-0.0280556745,-0.0329726823,-4.02546198671876E-16,0.000215373,0.0002343397,-0.006266057,-0.02105507
0.5262390671,-0.0653203294,-0.0490928361,-0.0447410755,-0.0193050193,-1.52796860951191E-05,0.0003264014,0.0084033613,0.0072501286,0.0122423333,-3.58310100298181E-15,0.0003264014,3.09923152754571E-05,-0.0123855754,0.011596264
0.5437317784,0.0209448034,-0.0066596843,-0.0107347186,0.1576576577,0.0007184835,-0.0004782171,-0.0320910973,-0.0069782926,-0.002760421,-5.13380847703063E-14,-0.0004782171,-0.000179703,0.2046793278,0.1723247107
0.5349854227,0.0735263624,0.0202522844,0.0117148037,-0.0155925156,-2.30163214653459E-05,-4.66083500824338E-19,-0.0446428571,-0.0072965884,-0.0023982486,-1.23807593495671E-14,-4.66083500824338E-19,-0.0001077208,0.0220903054,-0.0660416751
0.5364431487,-0.0054579743,-0.0206571834,-0.0220236347,-0.0705052879,0.0003909126,-1.55361166941446E-19,-0.0306122449,-0.0685995626,-0.0033901947,-1.38743437279631E-14,-1.55361166941446E-19,-0.0003320294,-0.0033089448,0.0237706244
0.527696793,0.0020484849,-0.0171242369,-0.01926866,0.1228501229,-0.0002110541,-0.0003830082,-0.0476190476,-0.0628435348,0.0153258995,-8.40709388193412E-14,-0.0003830082,-0.0008452804,-0.0048857564,-0.052721052
0.5211370262,0.0217987617,-0.0059082656,-0.0112195256,0.0064350064,6.49258076013884E-05,0.0024229994,0.0595238095,0.0094259306,0.0099308246,4.94601003855636E-14,0.0024229994,6.60916303144555E-05,-0.0087845971,-0.015191178
0.528425656,0.0176101283,-0.0101219762,-0.0150299564,-0.0245700246,-6.04350969792054E-05,-0.0008155761,0.0476190476,-0.0009427075,0.0015987457,-2.39581976736636E-14,-0.0008155761,-7.86666301519093E-05,0.0585964983,-0.0781556493
0.52696793,-0.0076275531,-0.0214974639,-0.0242981605,-0.0675675676,-0.0002834506,1.95957452795266E-18,-0.0113378685,-0.0003784119,0.0005759106,-1.74560151220078E-14,1.95957452795266E-18,5.33655938276833E-05,0.0014158694,0.0015827344
0.5371720117,0.0146893965,-0.013443309,-0.0180596795,0.1201201201,1.18693616636614E-05,0.0063613996,-0.025974026,-0.0052248217,-0.0018889823,-5.60409235357179E-13,0.0063613996,-0.0002653524,0.0003050829,0.0127785197
0.5510204082,0.124606767,0.0551047811,0.0322172872,0.1033386328,0.0009905542,0.0009230022,0.7380952381,-0.0447449466,-0.0072320815,-3.07831999206451E-15,0.0009230022,0.0001300919,-0.010290249,0.1828191269
0.5488338192,-0.0324057497,-0.030930092,-0.0322711357,-0.0495495495,0.0005565984,2.33009954121215E-19,0.0044642857,0.0029767395,0.0367934876,-9.58197371077487E-15,2.33009954121215E-19,-1.9884277480623E-05,-0.0903989807,0.0570672388
0.5779883382,0.2199899876,0.13197745,0.0956104098,0.1920341394,0.0012624134,0.000425913,0.0187969925,0.008322258,0.0102720013,2.60084725672481E-14,0.000425913,0.00008326,0.0273546281,0.0743756921
0.5801749271,0.0348455252,0.018407029,0.0077902653,-0.0734430082,0.0003290368,2.25105581978193E-05,0.0017507003,0.0018565959,0.003653045,-9.74372222956484E-15,2.25105581978193E-05,2.00611057968435E-06,0.0077723675,-0.014222442
0.5852769679,-0.0007476922,0.0005026718,-0.0069896478,0.0193050193,-5.03006612240595E-05,2.98933089878973E-05,-0.002283105,0.000849134,0.0018698337,-4.92698887508928E-15,2.98933089878973E-05,0.000004831,0.0035683797,-0.0639025646
0.612244898,0.0926070927,0.0755637341,0.0509399168,0.1013513514,0.0003456994,5.7274354280519E-05,0.0064935065,0.0021551966,0.0019481372,1.1963752542853E-14,5.7274354280519E-05,1.51212021071759E-05,0.0020528658,0.045044707
0.6005830904,0.0021397638,0.0139056788,0.0062191885,-0.0386100386,-2.49083228066588E-05,-1.39127485780811E-19,-0.0036848073,-0.0002111705,0.0007800794,-1.21870968529906E-14,-1.39127485780811E-19,-4.2442928968075E-05,0.0010262088,-0.0610240961
0.6020408163,-0.0298634571,-0.0089109716,-0.0130253282,-0.0765765766,-0.0004083634,2.78254971561622E-19,-0.0127431254,-0.000427295,0.0002285507,-3.89472575948988E-15,2.78254971561622E-19,2.94210659659111E-06,-0.001310222,-0.1126550007
0.6188046647,0.0462918569,0.0503131192,0.0343923735,0.2079002079,3.22981095165363E-05,2.82065769763722E-05,0.0144300144,0.0004611173,0.0003139232,2.25717732708905E-14,2.82065769763722E-05,2.81664437146911E-05,-0.0009193003,0.0867738668
0.6239067055,0.0017620943,0.0176513352,0.0092951486,-0.0532350532,-6.14162502297579E-05,1.17784584481081E-05,0,0.0001519432,0.0002401622,6.25280071529703E-15,1.17784584481081E-05,5.33310331980035E-06,-0.0006825545,0.0136017876
0.6209912536,-0.0149605048,0.0053868022,0.0001864025,0.0337837838,2.03823429987268E-05,-0.0003531793,-0.0184186882,-0.000493566,-0.000056303,-1.62790247543552E-14,-0.0003531793,-1.67905409502289E-05,-0.0030696826,-0.046294459
0.6144314869,-0.0093687216,0.0101326811,0.004592367,-0.0378378378,-0.0001682707,1.10984043381689E-19,0.0138888889,-0.0011179714,-0.0004463643,-2.85310665600458E-14,1.10984043381689E-19,-4.43221556710805E-05,-0.0029342998,0.0089155736
0.6326530612,0.0195895851,0.0364965419,0.0259695346,0.1276276276,-0.0002766312,0.0002842862,0.0288220551,0.0003008348,-0.0001895091,-2.77841714776698E-12,0.0002842862,7.42452496219646E-05,0.0005261356,0.0491088016
0.639941691,-0.0322195823,-0.0060565904,-0.0085237182,-0.0463320463,3.65711868640569E-05,1.15691253617337E-05,-0.0073696145,0.0003069802,-8.00530393097093E-06,-8.4453079450341E-15,1.15691253617337E-05,1.17812839801974E-05,-0.0017237884,0.0185814761
0.6428571429,0.0001634986,0.0237173378,0.0150741391,-0.017626322,-0.0003518187,7.55621875411753E-05,-0.0024630542,-2.88515519237278E-05,-1.55774436822617E-05,1.52057098987997E-15,7.55621875411753E-05,4.17128546471653E-06,-0.0021999464,-0.0412681371
0.6333819242,-0.0250795997,-0.0016374417,-0.0034452152,0.1013513514,-0.0005726141,-0.0005573771,-0.0082417582,-0.0010985043,-0.0004185927,-1.89092832023176E-14,-0.0005573771,-5.7229161333997E-05,0.0004299056,-0.1350429298
0.6457725948,-0.0149771288,0.0077887277,0.0054377852,-0.0038610039,3.63431696760269E-05,-7.3797333867043E-05,0.0364145658,-4.35265897552695E-05,-0.0002840035,3.75750151905454E-15,-7.3797333867043E-05,0.000066517,0.0020801495,0.1104669514
0.6559766764,-0.0160203391,-0.0017322157,-0.0014918239,-0.0357710652,0.000549431,0.0004501707,-0.0060908084,0.0004682744,-1.62707070055415E-05,6.47538060460814E-14,0.0004501707,2.39200608600655E-05,-0.0008670688,0.0676527079
0.6413994169,-0.0139458051,-0.0013492671,-0.001247306,0.0486486486,3.3170420045258E-05,-0.000538729,-0.0223214286,-0.0013477133,-0.0005117622,-2.95630631979832E-14,-0.000538729,-7.64907939864108E-05,-0.0022571076,-0.1096495426
0.6362973761,-0.0588597378,-0.0354791514,-0.0300684843,-0.0635930048,-0.0003121723,0,-0.130952381,-0.0018460034,-0.0009312138,1.54554655203242E-13,0,-8.50855182953E-05,-0.0035450998,-0.0166311027
0.6413994169,0.0012855024,0.0016857422,0.0041595933,0.0600600601,0.0003425296,0.0001571946,-0.0529100529,-0.001071433,-0.0009518453,2.65547770961426E-14,0.0001571946,0.0004683188,-0.000889878,0.1467520472
0.639941691,-0.0310238501,-0.0218266099,-0.016205097,-0.0623700624,-7.75407946294851E-05,-0.0007692884,-0.0411255411,-0.001344818,-0.0010404269,-2.44423872226241E-14,-0.0007692884,-3.37311539660439E-05,-0.0078267941,-0.0670900833
0.6166180758,0.031604417,0.0203833644,0.0224325801,0.250965251,-0.0006613507,0.0175828403,0.1369047619,-0.0063124356,-0.0023904804,3.57120610083561E-13,0.0175828403,-0.0005310686,-0.0372192196,-0.2230802375
0.6224489796,0.0088651527,0.0036291657,0.0063682218,-0.0810810811,-0.0005332251,0,-0.012345679,-0.0555125588,-0.003286716,-1.43709891720496E-14,0,-4.43877549512836E-05,0.0058893469,0.0068168016
0.6144314869,-0.0160107897,-0.013791565,-0.0086807272,0.0760135135,-0.0011869446,8.68212634081888E-05,0.0036630037,0.0094567833,-0.0067995113,-3.68968260431422E-15,8.68212634081888E-05,6.16097425063768E-05,0.0030214243,-0.0735572428
0.6027696793,0.0452948837,0.0254486465,0.0286125808,0.0378378378,-0.0018450878,0.0002699087,0.0182539683,0.0051692145,0.07048923,2.99166267740288E-14,0.0002699087,4.3814498819061E-05,0.0073295305,-0.1660409173
0.5932944606,0.0228676552,0.011330344,0.01645739,-0.0337837838,-0.0023088347,6.11530573160314E-05,0.0049415993,0.0027503115,0.0058394368,-4.20323154312012E-15,6.11530573160314E-05,0.000019003,0.0040962563,-0.0194702441
0.5925655977,-0.0184513821,-0.0170063171,-0.0098413792,-0.0506756757,-0.0024923044,-1.59907224072748E-19,-0.0115327381,0.0007444136,0.0022784777,-8.92946700572404E-15,-1.59907224072748E-19,1.21519868626017E-06,-0.0010068847,0.0785522156
0.6020408163,-0.0110259334,-0.0127768854,-0.005041223,0.045045045,0.0612756369,-0.0004293501,-0.0036075036,-0.0010282179,0.0004568628,-2.13477914899703E-14,-0.0004293501,-0.000062198,0.0001954733,0.0860783024
0.5962099125,-0.0448102826,-0.0350004018,-0.0262794482,0,0.0017181258,8.92041577102908E-05,-0.0025510204,-0.0003377899,0.0001157245,-1.1409366207759E-15,8.92041577102908E-05,4.83956460847799E-05,-0.000213489,0.1357081977
0.6027696793,-0.0497359878,-0.0377865408,-0.0291309086,-0.0135135135,0.0013308655,-0.0003564912,-0.0238095238,-0.0014530375,-0.0004902779,-1.81696673101887E-13,-0.0003564912,-6.82945379841649E-05,-0.003101675,0.0833516019
0.6005830904,-0.020038339,-0.0219562704,-0.0136686618,-0.045045045,-0.0006668205,-0.0001271314,-0.0095238095,-0.0010477212,-0.00066052,-4.96782820296154E-15,-0.0001271314,5.16216272424255E-05,-0.005928146,-0.0237287214
0.6042274052,-0.0408161489,-0.032350598,-0.0259521897,0.045045045,-0.0013887405,-0.0007649575,0.0142857143,-0.0018081908,-0.0009980822,1.49479726226415E-14,-0.0007649575,-8.38254315330743E-05,-0.0077908254,-0.0505153071
0.5969387755,-0.0481659369,-0.0372602149,-0.0309557814,0.0844594595,-0.0031141216,0.0076335717,-0.0342261905,0.0002547815,-0.0006473819,-3.36106857556151E-14,0.0076335717,0.0007214274,-0.0093976884,-0.1728309657
0.5896501458,-0.0331250267,-0.0276821187,-0.0221955514,-0.0103950104,0.0510140124,0.0006065805,0.0068027211,0.0016739097,8.12594504572269E-05,1.45098797589573E-13,0.0006065805,6.60054965076228E-05,-0.032343335,-0.0298790024
0.5881924198,-0.0453445376,-0.0347367547,-0.02952802,-0.0394144144,-0.0012722414,0.0001753782,0.0291005291,0.0006383345,0.0002914983,-8.93574038370336E-15,0.0001753782,7.32355717205988E-06,-0.0242244034,0.0639245433
0.6005830904,0.0286908024,0.0115496955,0.0109528037,0.0715421304,-0.0117114073,-0.0007980712,-0.0238095238,-0.0024753514,-0.0008215549,-2.74131573508918E-14,-0.0007980712,-0.0001183889,0.0120679032,0.2381368373
0.5947521866,-0.0279355112,-0.025639556,-0.0211267393,-0.0207900208,0.0006559925,0.000705902,0.0154761905,-0.0007568703,-0.0007865173,-9.87505594841111E-13,0.000705902,-0.0002704134,0.0175304193,-0.0475111169
0.5881924198,0.0114055842,-0.0024243378,-0.0019035431,-0.0245700246,0.0001135651,0.0007115457,-0.0018315018,0.0014325524,-0.0001233764,-5.43989246059705E-14,0.0007115457,0.0001529791,0.0012653974,0.0471917025
0.6056851312,0.1290662763,0.0736303863,0.0653108899,0.0975975976,0.0035683924,0.0001357693,-0.0674603175,-0.0047874583,-0.0018108126,-7.38299734840514E-14,0.0001357693,-0.0001802153,-0.0069529929,0.1626957045
0.6290087464,0.1276604844,0.0730931236,0.0666473132,0.0217959895,0.0019707606,0.0013100196,0.0367965368,-0.0346851701,-0.0063844742,2.38989211804205E-14,0.0013100196,0.0001429273,-0.039852141,0.0577654133
0.6362973761,0.0288575217,0.0112507024,0.0115271468,-0.0487987988,0.0007421848,0.0001491712,-0.0029761905,0.0058298212,0.188593556,-1.14402311789614E-14,0.0001491712,1.21141288988657E-05,0.0110465982,-0.03290471
0.6326530612,-0.0399921136,-0.0302236763,-0.0258579372,-0.0470035253,1.62171142985938E-05,2.07931876598927E-19,0.0014577259,0.0008089635,0.0043132809,-9.94129869686712E-15,2.07931876598927E-19,-2.13378965675148E-05,0.0076162657,0.0328625877
0.6311953353,0.026226792,0.0106152076,0.0096343539,0.0900900901,-0.0007047187,9.72527217520227E-05,0.0032051282,-0.0001757764,0.0014143477,-9.58014327652089E-16,9.72527217520227E-05,-1.19622245654507E-05,0.0050463353,-0.0908401211
0.6231778426,-0.0378666369,-0.0276194653,-0.0240587293,0.0162162162,-0.0009442422,-0.0005249058,-0.0141242938,-0.0014589987,-8.83355465745786E-06,-6.78353648739265E-14,-0.0005249058,-7.12830630368855E-05,0.000034934,-0.1447019181
0.6362973761,0.0064688412,0.002492896,0.0012979886,0.0482625483,-0.0002363555,0,-0.0138888889,0.0006020247,0.0002193347,-1.74467102252509E-14,0,0.0002081961,-0.002394817,-0.0150107906
0.6428571429,0.0052455495,0.0031114918,0.0011294259,-0.0497866287,0.0001199506,0.0004344349,-0.0023809524,0.0008291558,0.0004531567,-1.34302665900738E-13,0.0004344349,0.000025541,-0.0025595802,-0.0052499247
0.6341107872,-0.010349188,-0.0054717772,-0.0069415214,0.0112612613,-0.0007254751,-0.0001480784,-0.0185185185,-0.0010941255,-0.0001980696,-1.73370004532328E-14,-0.0001480784,-6.50629483835618E-05,-0.0039791046,-0.0400258679
0.6362973761,-0.0479409239,-0.0298124047,-0.0276906664,-0.0623700624,-0.0005618202,0,0.0595238095,-0.0007852949,-0.0004017937,-1.49799127350839E-14,0,2.91581374574882E-05,-0.0060948424,0.0991337461
0.6341107872,-0.0341342259,-0.0204906018,-0.0200266459,0.0193050193,-0.0014703321,0.0002284844,0.0272108844,-0.0012586271,-0.0006792234,-2.08268732093528E-14,0.0002284844,-3.91885302253518E-05,-0.0021386648,-0.0130130016
0.6268221574,-0.0446275006,-0.0265302062,-0.0258514388,0.0168918919,-0.0011817131,-0.0006340603,-0.0444444444,-0.0027882822,-0.0013065339,-8.76324895002207E-13,-0.0006340603,-0.0001901384,-0.0064687724,-0.1686542024
0.6158892128,-0.0329881817,-0.0199871042,-0.0209560189,0.0600600601,-0.0010248189,0.0023771453,0.043956044,-0.0070526422,-0.0025649141,-6.2219174819606E-15,0.0023771453,0.0002261378,-0.0278749106,-0.1039671347
0.6027696793,0.0398359588,0.034699916,0.0221870488,0,-0.0018580774,0.0003092048,0.0038610039,0.1186592287,-0.0059383224,-1.87096192562766E-15,0.0003092048,5.12925058964897E-05,0.0210949585,0.0252790495
0.6195335277,-0.0078613824,0.0014418698,-0.0044252202,0.0155925156,0.0113697483,-0.000743482,-0.0110741971,-0.0014404773,-0.0828109729,-2.2376648759786E-14,-0.000743482,-0.000092974,0.0051435856,0.1770849295
0.6166180758,-0.0203357484,-0.012447582,-0.0157572547,-0.0745573159,-0.0013303433,-1.6857288327101E-19,0.0010351967,-0.0004158353,0.0035758907,-6.51852562164289E-14,-1.6857288327101E-19,0.0001226789,0.0046888392,0.0125176437
0.6268221574,0.3597250696,0.2615644756,0.2122144418,0.2079002079,-0.0202287819,0.001978273,-0.0238095238,-0.0043349922,-0.0011590772,1.00577757741316E-13,0.001978273,-0.0002226756,-0.0011067106,-0.0605097977
0.6341107872,-0.0092628134,-0.0003429017,-0.0042807833,-0.045045045,0.0008863259,2.07846350704683E-19,-0.0248015873,-0.015087812,-0.0045322285,-1.03879469257709E-14,2.07846350704683E-19,0.0001089625,-0.0058971601,0.0752216559
0.6224489796,-0.0524704816,-0.0305651178,-0.0291305734,0.0307125307,0.0002954703,-0.0008082828,0.0019047619,-0.0036155699,-0.0060125624,-2.99785858851382E-14,-0.0008082828,-0.000117323,-0.013029735,0.0363808537
0.6064139942,-0.0503039895,-0.0300089536,-0.029104443,0.025025025,9.69596431402287E-05,0.010375389,-0.0396825397,-0.0340262255,0.6802058794,4.92301672345056E-13,0.010375389,0.0007255301,0.0122139362,-0.1449054543
0.6049562682,-0.0527630599,-0.0317832516,-0.0304793312,-0.0548986486,0.0002156425,4.89821458100047E-19,-0.0026455026,0.0046830317,0.0080092357,-1.02286337657358E-14,4.89821458100047E-19,6.88324508254355E-06,0.0097807255,-0.0016733719
0.6144314869,-0.0152837805,-0.006679512,-0.009100377,-0.0071123755,-0.0004988499,-0.000331082,0.0014880952,-0.001323656,0.0011714482,-1.85749028301315E-14,-0.000331082,-0.000083431,-0.0114239934,0.0668530567
0.6290087464,-0.0257848141,-0.0147406759,-0.0159157859,0.0225225225,-0.0015157584,-0.000106616,-0.0140056022,-0.0059582655,-0.0021727901,-1.16440361263491E-13,-0.000106616,-0.0004831297,-0.3863210494,0.0828491043
0.6151603499,-0.0662082448,-0.0431792531,-0.0382840958,0.0193050193,-0.0013951842,-0.0005256354,0.0102040816,0.0121206698,-0.0012018611,-1.65597905681955E-14,-0.0005256354,-0.0001340393,0.0143857378,-0.0508093787
0.6195335277,-0.0581644724,-0.037980735,-0.0335761226,-0.0619369369,-0.0026812947,-8.84174450081243E-19,-0.0666666667,-0.0033154667,-0.0016841672,-8.27669738247134E-16,-8.84174450081243E-19,-0.0001347674,-0.0064045183,0.0861422896
0.6173469388,-0.0781370061,-0.051628223,-0.0451561096,0.0831600832,0.0019548581,0.0035993377,-0.0013227513,0.0012407616,-0.0011906183,2.0046647924892E-14,0.0035993377,-0.0002405189,-0.0124754235,-0.0773930076
0.6093294461,-0.0610905051,-0.0407567436,-0.0352658754,0.045045045,0.0039626409,-0.0004779111,-0.0336134454,0.0164803498,0.003055832,-8.95300906907303E-14,-0.0004779111,0.0006195393,0.1213513422,-0.0829275041
0.5962099125,-0.043821942,-0.0289534087,-0.0254509143,-0.0337837838,0.0055584432,0.0008342182,0.1292517007,0.0097753955,0.0067010671,2.2927547859234E-15,0.0008342182,0.0001023116,-0.0419745461,-0.2545744916
0.6049562682,-0.067666417,-0.0466322514,-0.0406432817,-0.0128700129,-0.0011311292,0.0001593784,-0.0164021164,-0.0002945357,0.0017271746,-1.35915953199488E-14,0.0001593784,-6.42473679969546E-05,0.0018319287,0.3311531669
0.5976676385,-0.0484824663,-0.0355256457,-0.0310090332,-0.0071123755,-0.003121319,0,0.0272108844,0.0012132158,0.0014119427,-1.77295705508725E-15,0,8.57270630069134E-05,0.0187756356,-0.0348275621
0.5903790087,-0.0344935265,-0.0252225175,-0.0238330436,0.0825825826,-0.0228952737,-0.0008026839,0.0055555556,0.0016627834,0.0014849465,5.24471283821069E-15,-0.0008026839,4.00825709093407E-05,0.0083178429,0.0062630501
0.584548105,0.0186301179,-0.0137558582,-0.016534557,-0.0605778192,0.0134508341,0.0027948832,-0.0019305019,0.0012848435,0.0013383065,2.32040582304892E-14,0.0027948832,0.000020276,0.0025275849,-0.0928044966
0.583090379,0.0278160509,-0.0103644378,-0.0143952537,0.0168918919,0.0004928361,0.0014812736,-0.0112044818,0.0003884466,0.0008436234,-6.88886703290758E-15,0.0014812736,4.3066402463077E-06,-0.0019647142,0.1056708831
0.5612244898,0.1570648072,0.057870104,0.0429075268,0.1876876877,0.0030490813,0.0006767063,0.0555555556,0.0026432882,0.0016124975,6.54688769001174E-15,0.0006767063,4.04829493632804E-05,0.0043313071,-0.2507283496
0.5655976676,0.0703289178,0.0196115777,0.0114339297,-0.0691389063,-0.000144804,0,-0.0063492063,0.0002245392,0.0008765651,-8.92095107084952E-15,0,-2.44239241920248E-05,0.0010651986,0.1131535539
0.5685131195,0.0153992105,-0.0079893998,-0.0100474028,-0.0128700129,-4.16095627466901E-05,-0.000418366,-0.0075757576,-0.0005413227,0.0002199633,-1.73873987103644E-14,-0.000418366,-2.21257804385407E-05,-0.0003416353,0.1065032714
0.5685131195,-0.0325289428,-0.0341880952,-0.0319564351,-0.0071123755,0.0005821181,-0.0004637212,-0.0063492063,-0.0007202022,-0.0001558618,-4.31809189346457E-14,-0.0004637212,-1.63537993798985E-20,-0.0007011214,-0.0557983099
0.5539358601,0.0083938648,-0.0130579306,-0.0150250452,0.0375375375,0.0006197235,0.0016985895,0.0194805195,0.0007593484,0.0001769273,-2.22051469420884E-13,0.0016985895,4.84331047790094E-05,0.0016292522,-0.1484168746
0.5692419825,0.0079951649,-0.0109894253,-0.0134353423,0.0235017626,-0.0003865393,-0.000760137,-0.0303571429,-0.0015322038,-0.0004938336,-2.94966833767439E-14,-0.000760137,-8.59911757142062E-05,-0.0043342487,0.3000430422
0.5641399417,-0.0394966704,-0.0363194641,-0.0337120036,-0.0800800801,-0.0001250717,5.82632008451803E-19,-0.0281385281,-0.0008340156,-0.0005931966,-4.32681811225601E-14,5.82632008451803E-19,0.0001058228,-0.0040175616,-0.1229014677
0.5597667638,-0.0407500225,-0.0360898023,-0.0338009659,-0.0122850123,-0.0001751665,0.0017945932,0.119047619,-0.0002772968,-0.0004810187,2.84848539828871E-13,0.0017945932,0.000043342,-0.0025724655,0.0145288532
0.5517492711,-0.0308895661,-0.0303441542,-0.0289263454,0.027027027,0.0005314998,0.0005328925,0.0218253968,0.0006727788,-9.35722842961122E-05,1.89761773337818E-14,0.0005328925,4.88451716566395E-05,0.0002574748,0.0139172147
0.5502915452,-0.032951182,-0.0316248653,-0.0300759403,0.045045045,-0.000016704,0.0004227024,-0.0186335404,0.0001371933,-6.8973149169554E-06,8.16025864765696E-15,0.0004227024,5.67659276818404E-06,-0.0063820974,0.1833374075
0.5422740525,-0.0257538106,-0.0251734769,-0.0256093989,0.0084459459,-8.35971690228369E-05,0.0001642929,0.1523809524,0.0007670962,0.0002822309,1.55580460436883E-15,0.0001642929,2.69113267107768E-05,0.0188359312,-0.1932443136
0.5349854227,-0.0169758442,-0.0188189743,-0.0207633167,-0.0158982512,0.0004941637,7.85251212257444E-05,0.0019305019,0.0008654435,0.0005068516,-3.12005748479768E-15,7.85251212257444E-05,1.45373709837848E-05,0.0059175977,-0.1430479697
0.5342565598,0.0019148617,-0.0068698993,-0.0112579524,0.0630630631,0.000824049,-0.0003500345,-0.0029761905,9.72800927415179E-05,0.0003214779,-1.05240461245014E-14,-0.0003500345,1.22053937874378E-06,0.002467811,-0.1986584685
0.5160349854,0.073182133,0.0594517657,0.0267861027,0.0798525799,0.0004855329,0.0007565286,0.0095238095,0.0015895838,0.0008220473,4.27817675831494E-14,0.0007565286,2.02953763989612E-05,0.002384111,0.1474687571
0.5145772595,-0.046885751,-0.0265305517,-0.0327661521,-0.0810810811,9.81556988940855E-05,1.78717714285454E-19,0,0.0004244884,0.0006218699,-1.24709618336407E-14,1.78717714285454E-19,8.96268293403365E-07,0.0033173254,-0.0228237442
0.527696793,0.0778723059,0.0544692742,0.0242473356,0.1544401544,-8.93792452610459E-05,-0.000736915,-0.0140913508,-0.0012352311,-0.0001867429,-2.8480407232566E-14,-0.000736915,-7.30667158940591E-05,-0.0008937105,0.1643565241
0.5240524781,0.0274336383,0.0168970085,-0.0009676004,-0.0630630631,0.0003456488,0,-0.005952381,-0.0008674725,-0.0004247025,2.01756482332952E-13,0,3.28576229897289E-05,-0.0014882034,-0.0418440127
0.528425656,-0.0255058541,-0.0190152566,-0.0262875979,-0.0337837838,-1.04984609782092E-05,-4.08572230674357E-19,-0.0111111111,-0.0014420453,-0.0007529498,6.70832971520468E-14,-4.08572230674357E-19,-5.61631717917181E-05,-0.0018844632,0.1510646751
0.528425656,-0.00068927,-0.0009295294,-0.0143646325,0.0112612613,7.00556417538209E-05,-0.0008312516,-0.0744047619,-0.0014060205,-0.0009305187,2.55878599886595E-15,-0.0008312516,0,-0.0056343117,0.0451188338
0.5327988338,0.0446353209,0.0304943388,0.007649528,0.0623700624,-0.0001762538,0.019440679,0.0112044818,-0.0021863104,-0.0012567006,2.72802610905693E-14,0.019440679,-0.0001397423,-0.0119355905,0.0477419892
0.5342565598,-0.0189924121,-0.0132973774,-0.0224723796,-0.0426742532,-0.0004428628,-3.10836759058587E-19,-0.0152380952,-0.0025908348,-0.001543146,-8.67080111280726E-15,-3.10836759058587E-19,0.0001238106,-0.3513400658,-0.0308473342
0.5379008746,-0.015627569,-0.0104410714,-0.0203468234,0.1351351351,-0.0009002134,0.0003359365,0.0264550265,-0.0044045939,-0.0020551166,-1.29163533276987E-14,0.0003359365,0.000135396,0.0146749331,0.4566093868
0.5371720117,-0.0489326316,-0.0327156929,-0.0357005416,-0.0675675676,-0.0013121437,4.50132070157585E-19,-0.0087719298,-0.0066637966,-0.0024667206,4.78501212509187E-14,4.50132070157585E-19,-2.00262745892654E-05,0.0038935623,0.1182556933
0.5247813411,-0.0207908111,-0.01432029,-0.022519291,0.0935550936,-0.001043063,0.0010966614,-0.0337301587,-1,-0.0003760214,-6.25946353573138E-14,0.0010966614,-0.0002702385,-0.0032602853,-0.0385499336
0.5357142857,-0.0136241378,-0.0088530207,-0.0181299248,0.0061425061,-0.001887542,-0.0008514299,-0.0428571429,-0.0041845646,-0.001652181,-3.534487606697E-14,-0.0008514299,-0.0001336863,-0.0042653918,0.0531196976
0.555393586,0.0379500722,0.026373657,0.0086874864,0.0528789659,-0.0045225828,0.025076801,0.1488095238,-0.0433012672,-0.0086187404,7.50292598895716E-14,0.025076801,0.0003689906,0.0061088654,0.0731395106
0.5510204082,-0.035695624,-0.0232584213,-0.0273130476,-0.0633445946,0.0060835871,-0.0004741417,-0.0090311987,0.0023726007,0.0183806988,-1.64269519244584E-14,-0.0004741417,-3.32844335920354E-05,-0.0002648099,-0.0369001823
0.5706997085,0.0111412999,0.0075617182,-0.0026159256,0.0953895072,0.0044916297,0.0010930564,0.037037037,0.00536978,0.0070289181,1.48237092654782E-14,0.0010930564,7.7064230481834E-05,0.0069415981,0.073283428
0.5612244898,-0.0333652266,-0.0250555087,-0.026569395,-0.055917987,0.0004157201,-5.16849453893005E-05,0.0020703934,-6.29336180397307E-05,0.001925025,-1.16709638375196E-14,-5.16849453893005E-05,-5.13236741540323E-05,0.0071156341,0.0177107648
0.5612244898,-0.046996425,-0.0329787901,-0.0327001331,-0.0238473768,0.0001389922,-0.0002456542,-0.0071428571,-0.000433101,0.0006596364,-1.80978133665589E-14,-0.0002456542,0,0.0024750253,-0.0080792111
0.5670553936,0.0308469642,0.0162318863,0.0025817883,0.0386100386,0.0013006606,0.0001353472,-0.0129251701,0.000197836,0.0004421586,2.29865692389827E-14,0.0001353472,3.75198823812468E-05,-0.0009503664,0.0118494144
