"open","high_close_ratio","close_lastclose_ratio","trsrange_ratio","obv_ratio","sar_ratio","atr5_ratio","natr5_ratio","b_middle5_ratio","dmi5_ratio","apo5_ratio","macdhist5_ratio","cci5_ratio","dx5_ratio","cmo5_ratio"
0.3882725832,0.3841191067,-0.0430638216,0.2655172414,-0.0107499414,0.3502314289,0.1208603445,0.1347245456,-0.0643879173,-0.0006834803,-0.0032467532,0.0013028451,5.61093469887564E-15,-0.0006834803,-0.0003866211
0.3938193344,0.1502886566,-0.064856199,-0.0530218762,-0.0097372435,0,-0.00782321,-0.004195043,-0.1398406375,-0.0005899127,-0.0069852941,0.0004936252,7.62685665457246E-15,-0.0005899127,-0.0008372779
0.3938193344,0.194411303,-0.0652508615,-0.0421455939,-0.0087193873,0,-0.0481495869,-0.048249452,-0.1946335603,-5.79212341857041E-18,-0.0144724556,0.0001515875,-4.05544952576802E-15,-5.79212341857041E-18,-0.0021219987
0.3930269414,0.2848861284,-0.1531841652,0.0421455939,-0.0077206036,-0.0195049297,-0.0114814661,-0.0022799119,-0.2069382816,0.0208867406,-0.6764705882,0.0003180835,4.12074158617319E-15,0.0208867406,0.007050833
0.383518225,0,0.0222006037,-0.0632183908,0.006481095,-0.0299903701,-0.070564643,-0.0779855016,-0.1536585366,0.0003366215,0.0081699346,-0.0004308038,2.23862297363498E-16,0.0003366215,-0.0002654282
0.3843106181,0.1093452003,0,0.0474137931,0,-0.042639603,-0.0375128881,-0.0407558128,-0.1324611611,-0.0005400394,0.0012605042,-0.0006491386,-4.777190364101E-15,-0.0005400394,-1.98514526597923E-19
0.3748019017,0.2498514361,-0.3987852235,0.091954023,-0.014141178,-0.0394431621,0.0408756115,0.0737761472,-0.2995069844,0.0025446932,0.0027089783,0.0014324034,1.54132947265619E-14,0.0025446932,0.0023719191
0.3724247227,0.1579793341,0.0690314908,-0.0598911071,0.006328476,-0.062635881,-0.046217216,-0.0544705348,-0.2355629414,-2.30502244611203E-19,0.0004901961,-0.0005453256,-4.6335963162125E-15,-2.30502244611203E-19,-0.0003544988
0.381141046,0.1956089085,0.4115395484,0.2149425287,0.0109734782,-0.0568267348,0.1166684355,0.0956100951,0.0452640402,-0.0003320851,-0.0036369386,-0.0027245612,-2.01150426253318E-14,-0.0003320851,-0.0018061694
0.382725832,0.0878391318,-0.1100912892,-0.0842911877,-0.0067140647,-0.0273603891,-0.0614226312,-0.0599987476,-0.0225941423,-0.0002110625,-0.0025210084,-0.032096579,-5.9545010678346E-15,-0.0002110625,-0.0012796368
0.3882725832,0.3528205128,-0.044493326,0.098339719,-0.0080575864,-0.48952802,0.0061594195,0.0097025546,-0.0452261307,0.0008885245,-0.0020283976,-0.0004901706,7.71095034896677E-15,0.0008885245,-0.0091685901
0.383518225,0.0439195659,0.0446787149,-0.055316092,0.0049864699,0.0104432644,-0.0549082162,-0.0623778106,0.1812080537,-0.0003694868,-0.0126470588,0.0012349043,-1.13026679964265E-14,-0.0003694868,-0.0019277389
0.3755942948,0.0898905765,-0.244713293,0.0421455939,-0.008196394,0.0102207714,-0.0199660566,-0.0054799252,0.0225,-0.0006716544,-0.0483193277,-0.0060990884,9.9891720533171E-14,-0.0006716544,-0.0204394543
0.3787638669,0.4172358762,0.2504284655,0.1896551724,0.0184463345,0.0100033024,0.1564918936,0.1498029934,-0.056203164,0.019249168,-0.0082720588,-0.0042094249,-1.48041245723974E-14,0.019249168,-0.0016535642
0.381933439,0.1320326243,-0.022246663,-0.0885057471,-0.0100894506,0.0229371032,-0.0618969758,-0.0658993817,-0.0112640801,0,0.0021008403,0.0016140914,-8.03223994684053E-15,0,-0.0006750677
0.3763866878,0.1579793341,-0.2675149663,0.1123882503,-0.0088945857,0.5488830873,0.0139082796,0.0338136894,-0.1239565943,-0.000649922,-0.0128676471,-0.006636691,-8.42634985207815E-14,-0.000649922,-0.0131530557
0.3676703645,0.1556561086,0.1600431577,0.0223123732,0.0079850148,-0.0115688857,0.0360750586,0.0280898458,-0.0679245283,0.0017376067,-0.3235294118,-0.0020163175,-6.21775381281838E-15,0.0017376067,-0.0011217482
0.3858954041,0.1066997519,0.4505416624,0.0316091954,0.0251035265,-0.583370696,0.0671477814,0.0411453334,0.2837326608,0.0009416398,-0.0161064426,-0.0328632143,-4.15154110212049E-14,0.0009416398,-0.0110929089
0.3930269414,0.1427597451,0.4972308589,0.0354022989,0.0262113924,0,0.0992989884,0.0713778888,0.4155574043,0.0003045882,0.3088235294,0.0034563716,1.69107855873281E-15,0.0003045882,0.0008320042
0.4088748019,0.0408672409,-0.0206606774,-0.0671695402,-0.0177270728,0.0426301723,-0.0376484457,-0.0396000692,0.4092585006,-1.58452881223493E-19,0.0127005348,-0.000220311,-3.30216464777653E-15,-1.58452881223493E-19,-7.06735591944339E-05
0.4064976228,0.2957776754,-0.3519095688,0.0590038314,-0.0153140086,0.0407034262,0.0146467561,0.0407438135,0.3486682809,-0.0003169941,0.0077116212,-0.0019058885,-6.88383679253541E-15,-0.0003169941,-0.001095593
0.4025356577,0.4071005917,-0.1498208402,-0.0172413793,-0.0232752441,0.0388732737,-0.0080706452,0.0012512839,0.193625498,-0.0001217969,0.0028235294,-0.0045516492,-2.87416570798322E-14,-0.0001217969,-0.0017947784
0.3882725832,0.1270153846,0.1302375494,-0.0199637024,0.012831188,0.0371340426,-0.0263120497,-0.03683405,0.042721519,-0.0003124819,-0.0020726411,0.0004828586,7.14825123935838E-15,-0.0003124819,-0.0048669125
0.4009508716,0.189010989,0.0857831325,-0.0237068966,0.0101275744,0.0354804662,-0.042523185,-0.051514068,-0.1599526066,0.0005985544,-0.0059742647,-0.0010295109,-1.11800096557373E-14,0.0005985544,0.001245391
0.3993660856,0.0208769534,0.0638267355,-0.0583554377,0.0068743987,0.0339076481,-0.0804034873,-0.0910732435,-0.1179976162,-1.58429076545487E-19,-0.0092879257,-0.0016668201,2.68271598484258E-14,-1.58429076545487E-19,0.0005074446
0.3993660856,0.0201611722,0.3806943751,0.2709359606,0.0166719575,0.0324110308,0.0521340523,0.0301549504,0.2585794094,0.0006286765,-0.0042016807,-0.0197472902,1.49200366832096E-14,0.0006286765,0.0015878832
0.4152139461,0.0400932401,0.0612736661,-0.0689655172,0.014202272,0.0309863666,-0.054312834,-0.0627402405,0.3628458498,4.8849493985491E-05,0.0117647059,0.0006088028,-3.07997872783534E-15,4.8849493985491E-05,8.81171503079309E-05
0.412044374,0.2260791636,-0.2640105878,0.0505747126,-0.0110028589,0.0483562604,-0.0135825008,0.0029412561,0.1579563183,-0.0003081209,0.0044934641,-0.0027072195,-6.58452468170073E-15,-0.0003081209,-0.0010650112
0.4096671949,0.1009982384,0.1873903381,0.0090311987,0.0104201242,0.0451759757,-0.0024742381,-0.0149373942,0.209383482,0.000111482,0.010951189,0.0018194839,6.68111746064417E-15,0.000111482,0.0019377886
0.4144215531,0.1228388633,-0.1432447347,-0.0337164751,-0.0066781281,0.0422218898,-0.0365986836,-0.0306083528,0.10388611,-9.06774623575383E-05,0.0037661406,-0.0404853786,-2.02370107649849E-14,-9.06774623575383E-05,-0.0009586186
0.4096671949,0.1828436439,0.0829624106,0.091954023,0.0078914576,0.0394757768,0.0422939171,0.0401012663,-0.0413951706,0.0002902231,-0.0039977156,-0.0001339131,-8.0544307828537E-15,0.0002902231,0.0014790076
0.411251981,0.2192669854,0.2058136577,0.0465819722,0.0182432797,0.0369211465,0.0920589902,0.0846522706,0.0310940499,0.0002203452,-0.0060784314,-0.0031840296,-1.73472178557261E-13,0.0002203452,0.0015015535
0.4263074485,0.1364499221,0.2423252331,-0.034040672,0.0143225881,0.0612872802,0.0117419889,-0.0033451348,0.2898773006,7.19055947506084E-05,0.0043449198,0.0272065778,-1.05918847218028E-15,7.19055947506084E-05,0.0005929015
0.4310618067,0.2774992797,-0.1777274845,0.1131276467,-0.013877588,0.0825261929,0.1353962766,0.1616454645,0.1024279211,-0.0007034545,-0.0025799794,-0.0020529146,-7.33758107353138E-15,-0.0007034545,-0.0007702587
0.4167987322,0.3256804734,-0.281124498,-0.0667305236,-0.0114034956,0.0734991535,-0.0271204422,-0.0109848917,0.0306122449,5.0637241749333E-19,-0.0021902378,-0.0159189758,-2.75939508014366E-14,5.0637241749333E-19,-0.0019939997
0.4152139461,0.2023827033,0.061862836,-0.0074374577,0.0112069877,0.0655342691,-0.0290485007,-0.035484977,0.020385051,-0.0002899727,0.0022058824,0.0003639542,4.24090982673348E-15,-0.0002899727,-0.00095058
0.4096671949,0.060598943,0.0205026607,-0.0474137931,0.0043682193,0.058491443,-0.064612055,-0.0714298504,-0.0712938514,-3.32701272698137E-18,-0.0031969309,-0.000394079,-1.40267876245917E-15,-3.32701272698137E-18,-0.0011959726
0.4183835182,0.02004662,0.0818541341,-0.0632183908,0.0051022076,0.021222734,-0.0945453,-0.1073636457,-0.1531770045,0.0012731335,-0.0175653595,-0.0011963657,-1.26082594499044E-14,0.0012731335,-0.0429783828
0.4183835182,0.1216622458,-0.1218510405,0.1517241379,-0.0036094012,0.4999435098,-0.0361385977,-0.0314856519,-0.123240776,0.0018669316,0.0462184874,0.0007785947,-4.30776420360428E-14,0.0018669316,-0.0023789478
0.411251981,0.1435897436,-0.1232516272,-0.0114942529,-0.0053870131,-0.009398938,-0.0397878826,-0.035406082,-0.0412686282,0.0004129001,0.0035496957,0.0011452752,6.34076639914542E-15,0.0004129001,0.0025918259
0.4064976228,0.1017751479,0.0831231904,0.0505747126,0.0058724062,-0.0207253193,0.0052862382,0.0001923733,-0.0309988519,2.9794532563894E-19,0.0020424837,-0.0009201821,-5.18058227259177E-15,2.9794532563894E-19,-0.0008902961
0.410459588,0.1864217974,-0.1855885079,-0.0090311987,-0.0067716123,-0.0316391305,-0.0055172786,0.0065084208,-0.1344827586,0.0002759811,0.0021520803,0.0011445169,6.31488884952545E-15,0.0002759811,0.0037807051
0.4009508716,0.210848912,-0.18885719,-0.0097259063,-0.0054399703,-0.0444084051,-0.014245719,-0.0029204409,-0.2703118983,0.0002423795,0.0034418023,0.0011499623,1.69894568854058E-15,0.0002423795,0.0006681996
0.3977812995,0.1031638926,0.2349637594,0.0421455939,0.0072201189,-0.0614657785,0.0283958517,0.0148391263,-0.0945157526,-0.0004697645,-0.0007606491,-0.0017651407,-7.20629259983764E-15,-0.0004697645,-0.0011312881
0.411251981,0.1828436439,0.1672185819,0.0079022989,0.009993015,-0.0557567563,0.0313756029,0.0225723402,0.0526932084,5.08941876571331E-06,-0.0024064171,-0.0052151184,-4.08137077535706E-14,5.08941876571331E-06,-0.0035318071
0.4167987322,0.136954358,0.4116273154,0.0743745774,0.0148258303,-0.5054086535,0.1155718198,0.0944563274,0.2208804051,0.0009950123,-0.0076726343,0.0091741167,3.21215954261053E-15,0.0009950123,0.0033408608
0.4294770206,0.0391298166,0,-0.0702426564,0,0.0150383008,-0.0382515903,-0.0415583746,0.3129829985,0,-0.0287433155,0.0001001481,-3.57139139045595E-15,0,0
0.4302694136,0.135204941,0.1387435138,0.0948275862,0.0123710337,0.0147092929,0.0419832106,0.0358856527,0.474407945,0.0001794453,0.0504201681,-0.000042104,-3.0842403744486E-17,0.0001794453,0.0002653371
0.4374009509,0.1545199326,0,-0.0421455939,0,0.0331457324,-0.0228772503,-0.0248549493,0.3547297297,1.01635831919277E-05,0.0069576218,-0.0007444687,1.39418328117031E-15,1.01635831919277E-05,0
0.4342313788,0.2164140692,-0.1956732038,0.0270935961,-0.0079541281,0.0484611088,0.0052158602,0.0190781783,0.1700629863,-0.0004982697,0.0012881065,-0.0023466092,-1.2878672114179E-14,-0.0004982697,-0.0010578086
0.4286846276,0.019492846,0.0996551261,-0.0594996619,0.0050534959,0.0452733261,-0.0598229724,-0.0709878699,0.0198821797,1.14733664270243E-19,-0.0018752467,-0.0034759992,-5.81508805923479E-16,1.14733664270243E-19,0.0014264597
0.4302694136,0.2374119339,-0.1579799862,0.1404853129,-0.0084797709,0.0423123515,0.0353001849,0.0496298699,-0.059602649,-0.0005596092,-0.0040723982,0.0342415157,1.57959848919389E-14,-0.0005596092,-0.0015352605
0.4199683043,0.1824933687,-0.2605562437,-0.0266182698,-0.0057033956,0.0395599004,-0.0065822484,0.0104987464,-0.2588495575,0.0031004189,-0.0112640801,0.0035621844,5.5250336205767E-15,0.0031004189,0.0124177356
0.4152139461,0.1405926142,0.1027096893,-0.0252873563,0.0050488233,0.0369994308,-0.030611391,-0.0397340662,-0.2110945644,-0.0003435898,-0.0374331551,-0.0004719534,-5.40826828078204E-15,-0.0003435898,-0.0007079381
0.4175911252,0.0199333623,0.0813881713,0,0.0056056889,0.576932398,-0.0256822564,-0.0330848536,-0.0709193246,0.0004624774,0.0103806228,-0.0011942547,-2.85610674895463E-15,0.0004624774,-0.0011330858
0.4207606973,0.1387496399,0.0605813083,-0.0210727969,0.0057355067,-0.0101427388,-0.0397794543,-0.0469972473,-0.0914221219,-0.0003752766,0.0027890467,-0.0018625295,-2.48084919088505E-14,-0.0003752766,-0.0051255685
0.4231378764,0.0989216391,0.0200803213,0,0.0063772061,-0.0099527725,-0.0338682565,-0.0380654013,0,-0.0002682647,-0.0012787724,-0.0030121693,9.11220498170789E-16,-0.0002682647,0.0006651216
0.4255150555,0.0391298166,0.1202567278,0.0379310345,0.0064119654,-0.009766127,0.0024027898,-0.005357825,0.1936579841,0.0011195801,-0.0105042017,0.0521138187,7.65405384170284E-16,0.0011195801,0.0024777641
0.4278922345,0.0778280543,0.0594615059,-0.0291777188,0.0062817053,-0.009582753,-0.028937784,-0.0352138249,0.1720389805,0.0006336901,-0.0310457516,0.0012103043,4.51482498110861E-15,0.0006336901,0.0003694013
0.4302694136,0.1176068376,-0.0788447909,0.0126436782,-0.004535664,-0.0094026017,-0.0134568815,-0.0094257821,0.0905027933,-0.0003789824,0.0117647059,-0.0014822478,-5.92988429600302E-15,-0.0003789824,-0.0008189208
0.4247226624,0.0582639379,0.099286033,0.0574712644,0.0048642034,-0.0092256248,0.0439151685,0.0407062477,0.1102449889,-0.0007114093,0.0081699346,0.0006486452,1.13017801896513E-15,-0.0007114093,0.0015260208
0.4342313788,0,0.2557753952,-0.0237068966,0.0102461668,-0.4525887054,0.0020522799,-0.0145001651,0.2295748614,0.038276124,0.006039916,0.004856666,2.01379730095795E-14,0.038276124,0.0010870034
0.4429477021,0.0189688448,0,-0.0583554377,0,0.0114474245,-0.0599407888,-0.065122567,0.168255132,5.36915193008436E-05,-0.0003723008,-0.00023512,-4.07584447419589E-15,5.36915193008436E-05,-4.75398782824575E-19
0.440570523,0.1722631799,-0.0960832578,0.1083743842,-0.0071944645,0.0230058241,0.0149883789,0.0229039132,0.0885245902,1.27332217437284E-19,-0.0015278839,-0.0018481494,-4.21105477948358E-15,1.27332217437284E-19,-0.0007071032
0.4350237718,0.0965749579,-0.0969520033,-0.0680813439,-0.0030087268,0.0357307121,-0.0655480371,-0.0653326832,0.0784313725,-0.0003152269,-0.0002131287,-0.0059945512,-1.43680308164246E-14,-0.0003152269,-0.0011891042
0.4381933439,0.0576294849,0.0587019611,0.1896551724,0.0055044329,0.0334343458,0.0520936272,0.0523912362,0.0586531499,-2.28155977732152E-06,-0.0010813149,0.0004867726,2.32084935443796E-14,-2.28155977732152E-06,0.0046945089
0.4366085578,0.0962237762,-0.0194607832,-0.0337164751,-0.0038845703,0.0312946975,-0.0068192559,-0.0061206622,-0.0780346821,-0.0002187491,-0.0072362278,0.0004845102,-5.36451862512963E-15,-0.0002187491,-0.0005009515
0.4318541997,0.2172215844,-0.2729463308,0.1034482759,-0.010408021,0.4883324526,0.0977983547,0.1277261451,-0.2152173913,0.0018381451,-0.0179227941,0.0044806432,2.82038454882156E-14,0.0018381451,-0.0069654972
0.4263074485,0.303574055,-0.2600701313,0.0063218391,-0.0154788096,-0.0089195141,0.0781223303,0.1047796244,-0.2958363769,0.0001953918,0.0819327731,0.0016544446,-2.01530125711985E-15,0.0001953918,0.0006673076
0.4144215531,0.0610650888,-0.0615079822,-0.0903119869,-0.0081952563,-0.0247575465,-0.0781656396,-0.0812828604,-0.2791728213,1.43402131218936E-19,0.0115089514,-4.1544860571892E-05,-2.01877024359107E-15,1.43402131218936E-19,7.56446554504042E-05
0.412044374,0.0814201183,0,0.0210727969,0,-0.0238426086,-0.0608104938,-0.0660674565,-0.3123134328,-7.37533099374012E-05,0.0066355811,-0.0006930053,-3.19894297011271E-15,-7.37533099374012E-05,0
0.412836767,0.1860576923,-0.1649675626,0.1083743842,-0.0122408626,-0.0229587927,0.0134224139,0.0259960425,-0.3873159683,0.0001219987,0.0037073653,-0.0002370891,4.44575388557744E-15,0.0001219987,0.0001954532
0.4033280507,0.21001221,-0.1675451807,0,-0.0124411404,-0.0407615329,0.0105235583,0.0229777577,-0.3309076982,5.26368290897408E-05,0.000986972,-2.36081992713779E-05,2.46937817769904E-15,5.26368290897408E-05,0.0001142975
0.3977812995,0.1062712388,-0.127653471,-0.0486295314,-0.0094862202,-0.0592815959,-0.0455857005,-0.0414983023,-0.2617293525,2.75667037333107E-05,-0.0004624491,-0.000238738,-6.55030323645418E-16,2.75667037333107E-05,5.90220607024954E-05
0.3946117274,0.1700339821,0,0.0790229885,0,-0.0758250072,0.0186971853,0.0203135249,-0.2325763508,-1.23096955183536E-19,-0.0005729565,-0.0011064556,-3.12337519091796E-15,-1.23096955183536E-19,0
0.3946117274,0.1060582704,0.0215319108,-0.0097259063,0.0083732847,-0.0878762259,0.0032891528,0.002131729,-0.2239336493,6.49327349009767E-06,-0.0009936407,-0.0021808962,-1.96082436826526E-15,6.49327349009767E-06,-0.0001423458
0.3930269414,0.0838385377,0.1289325639,0.0210727969,0.0087780599,-0.0932824439,0.0250181648,0.0183526449,-0.0752688172,-0.000392187,-0.0033034953,-0.0136433164,-1.59963108870656E-14,-0.000392187,-0.0008332653
0.4041204437,0.1686791296,-0.0637003459,-0.0451559934,-0.0058349761,-0.081189852,-0.0346688977,-0.0336129676,-0.0215654952,-0.000148096,-0.0041231446,0.0006396832,1.2297038963142E-14,-0.000148096,0.0004629924
0.4001584786,0.0208769534,0.1068017088,0.0280970626,0.0074729016,-0.0705546303,-0.0064964158,-0.0140482505,0.0971223022,0.000344462,-0.0064935065,0.0012339342,-3.69682596311108E-15,0.000344462,-0.0010966661
0.4017432647,0.0622624434,0.0634490625,-0.0344827586,0.0074892707,-0.0612285281,-0.0397577033,-0.0471515868,0.1290322581,-0.000595594,-0.011627907,0.0004770596,1.29121883357846E-14,-0.000595594,-0.0028242091
0.4041204437,0.0835078137,-0.0630758327,-0.0158045977,-0.0044380678,-0.0530714088,-0.0460901328,-0.0461349428,0.0856123662,0.0004368845,-0.0473856209,-0.000582145,-5.95685966688556E-15,0.0004368845,-0.0027741822
0.3985736926,0.1270153846,-0.1480478126,0.0541871921,-0.0086468983,-0.00793232,-0.0001584359,0.0098476015,-0.0533386013,0.0014737328,0.0014705882,-0.0016684763,-2.89405718122053E-14,0.0014737328,0.0045090917
0.3954041204,0.0421697824,0.0428915663,-0.0252873563,0.0102495798,-0.0305358609,-0.0264576679,-0.0314824278,0,5.41035060476393E-05,0.0013368984,-0.0006357101,-2.48004593714021E-15,5.41035060476393E-05,-0.0005022502
0.4025356577,0.1478888377,-0.0213603418,0.0158045977,-0.005338359,-0.0407716488,-0.0083353886,-0.0076451673,-0.0641330166,-0.000518912,-0.0091911765,-0.0007048073,-5.78601810383609E-15,-0.000518912,0.0002626076
0.3954041204,0.0851880514,-0.0856119087,-0.0280970626,-0.005838997,-0.0052386836,-0.0345376313,-0.0320638406,-0.1392857143,0.001158813,-0.0408496732,-0.0027802469,2.56775993642197E-14,0.001158813,0.0008000877
0.3946117274,0.2597451628,-0.1726018763,0.1806239737,-0.0107576836,0,0.1174454022,0.1413973864,-0.1938571998,0.0005053256,0.0238970588,1,2.04616602910193E-15,0.0005053256,0.000620009
0.381141046,0.0220054374,-0.1754256289,-0.0446247465,-0.0095741833,-0.0592059086,0.0050872219,0.0175252474,-0.2061068702,0.0001052026,0.0049019608,0.002533066,-3.60505180265343E-16,0.0001052026,0.0002334691
0.381141046,0.2013986014,-0.1783433109,0.0344827586,-0.0187071756,-0.0490926228,0.0410803656,0.0574942568,-0.3170040486,0.0001003177,0.0076155462,0.0009282018,-2.18161921608025E-15,0.0001003177,0.0001233236
0.3748019017,0.1109498468,0.0906798441,-0.0451559934,0.0073460419,-0.1031819539,-0.027177568,-0.035282497,-0.2654649734,0,0.0031141869,-0.0012153224,-4.34852400965722E-15,0,-0.0004478562
0.3779714739,0.1348358648,-0.1348791392,0.0140485313,-0.0077186169,-0.0836475063,-0.0105547735,-0.0024939646,-0.2904426976,4.30913925804575E-05,0.0018560822,-0.000506084,5.66734700081964E-15,4.30913925804575E-05,0.00024071
0.3732171157,0.1123632206,0,-0.0379310345,0,-0.0708430474,-0.0455412622,-0.0494782261,-0.2032622334,-1.2447690204375E-19,0,-0.0016272171,-1.96013156301895E-15,-1.2447690204375E-19,0
0.3755942948,0.0898905765,0,0,0,-0.0571917266,-0.0391380967,-0.0425215179,-0.1137800253,7.67880220890215E-06,-0.0011409736,-0.0039599419,-5.14161013010604E-16,7.67880220890215E-06,0
0.3700475436,0.0908550677,-0.1138311207,0.0361247947,-0.0104711238,-0.0460899251,-0.0051467208,0.0020293387,-0.0799830724,3.76513672775819E-05,-0.0030236394,-0.0010605241,1.26507779162739E-14,3.76513672775819E-05,0.0001918225
0.3724247227,0.0900818331,0.0920419877,0,0.0117579421,-0.0534649234,-0.0041497907,-0.0105626511,-0.0802207131,-0.0003128549,-0.0029411765,0.0169935405,-8.29606836160887E-15,-0.0003128549,-0.0006620873
0.3724247227,0.0677054289,-0.0228146629,-0.0421455939,-0.0090965695,-0.0174823098,-0.0461543231,-0.0487248328,-0.0229885057,0,-0.0051903114,0.0007963436,3.79365268626363E-15,0,0.0001351511
0.3700475436,0.1143047018,-0.1371798495,0.0210727969,-0.010551566,0,-0.0243585492,-0.0175303543,-0.0920323818,0.0001632529,-0.003342246,-0.0014242398,3.25839881587351E-14,0.0001632529,0.0005939407
0.3668779715,0.0681413008,0.069478779,0,0.0087287652,-0.0330483051,-0.0202348859,-0.0264512166,-0.0577169731,-0.0001322309,-0.0021626298,0.0015984569,-5.4840015785014E-15,-0.0001322309,-0.0005930429
0.3692551506,0.1374625375,-0.0920419877,0.0541871921,-0.0140062598,-0.0331883403,0.0326194,0.041944111,-0.0462724936,0.0001754689,-0.0015212982,-0.0009665092,1.13787877769317E-14,0.0001754689,0.0005705623
0.3629160063,0.0230601642,-0.069629166,-0.0632183908,-0.0073860867,-0.0166647837,-0.0534583169,-0.0537804304,-0.1274678112,3.04928025361501E-05,0.0022624434,-0.0016465968,3.28039379341542E-15,3.04928025361501E-05,0.0002461838
0.3637083994,0.138966504,-0.0467228391,0.1264367816,-0.0078718393,-0.0167003162,0.0386957095,0.0453577724,-0.1397153946,9.88171462782293E-05,0.0049019608,-0.0019505259,-2.63705911754061E-15,9.88171462782293E-05,0.0001268479
0.3613312203,0.1155525697,0.0234636577,-0.0379310345,0.0067556337,-0.050208002,-0.0190667739,-0.0222328636,-0.0585175553,0,-0.0011029412,0.0116641836,-5.16972802019019E-15,0,-0.0002520575
0.3621236133,0.1408152823,-0.163886989,0.0541871921,-0.0112647528,-0.0336879498,0.0340377232,0.0486652226,-0.1759339705,0.0001075521,0.0039745628,-0.0046092644,2.55879569850774E-14,0.0001075521,0.0005102218
0.3549920761,0.0951426102,-0.1426548767,-0.0126436782,-0.0086178969,0,0.0101252353,0.0208010114,-0.2006996065,3.33431323909879E-05,0.0040675845,0.0073010287,-1.60188421667109E-15,3.33431323909879E-05,0.0001735548
0.354199683,0.1181318681,0.0722891566,-0.0140485313,0.0104224799,-0.0710502871,-0.0075511593,-0.0129427619,-0.1308370044,-0.0003118762,0,-0.0019097705,-5.80804021877669E-15,-0.0003118762,-0.0004755379
0.35340729,0.0942950146,0.0239350258,-0.0158045977,0.0079530638,-0.0573605631,-0.0218197428,-0.0252475842,-0.0956175299,3.92721864424287E-05,-0.0009803922,-0.0065608489,-3.44238854864602E-15,3.92721864424287E-05,-0.000242528
0.3565768621,0.1907137907,-0.1194085921,0.0541871921,-0.0118338409,-0.0419620014,0.0306867491,0.0417765814,-0.1679253665,0.0001355589,0.0023634454,-0.0016479853,1.27401960578424E-14,0.0001355589,0.0005170096
0.3502377179,0.0951426102,0.0241506567,0.0252873563,0.0158459954,0,0.0545045915,0.0574746584,-0.0724184175,0.0001020366,-0.0020361991,0.0049277195,3.19082938547556E-15,0.0001020366,-0.0002373994
0.352614897,0.1433582219,-0.0481927711,-0.0421455939,-0.0099230947,-0.0172901729,-0.0170788398,-0.01540714,-0.0242043926,0,-0.0039390756,-0.000029286,-3.10296048523145E-15,0,0.0002058854
0.3502377179,0.0934623875,0.2420517284,0.1422413793,0.0127747441,-0.2599263823,0.1184472608,0.1100432416,0.0605652759,-0.0006870254,-0.0057388809,0.0090434623,-2.24381144489013E-14,-0.0006870254,-0.001773641
0.3605388273,0.0936691627,-0.0236708423,-0.0743745774,-0.0083416611,0.0071692891,-0.0444457025,-0.0468110114,0.0362578335,7.23848358567988E-19,-0.0064705882,0.0001955261,1.57290676761218E-15,7.23848358567988E-19,-0.0005145682
0.3573692552,0.1170864534,0,0.0180623974,0,0.0070194781,-0.0247495067,-0.026889059,0.09655789,-0.0004540309,-0.0231092437,-0.0003344577,-2.96965092215707E-15,-0.0004540309,-2.30277732493257E-19
0.3549920761,0.0472527473,-0.0948928457,0,-0.0125287062,0.006872929,-0.0205723332,-0.0161586632,0.0360801782,0.0096053123,0.0165441176,-0.0013638467,-1.53021023517209E-14,0.0096053123,-0.0036495085
0.3549920761,0.0710376871,-0.0239350258,0,-0.0111864064,0.0067295653,-0.0169882735,-0.0168966781,0.0480427046,0.0002373864,0.0051903114,-0.0016120873,9.77519644762039E-15,0.0002373864,0.0004657477
0.351822504,0.0475713051,-0.0479771435,-0.0316091954,-0.0069285837,0.0065893125,-0.0434080253,-0.0441551505,-0.0959147425,0.000089782,-0.0083120205,-0.0031971002,-6.21499109008985E-16,0.000089782,0.0006778505
0.352614897,0.0708791209,0.0722891566,0.0632183908,0.0101157847,0.0064520982,0.0101273579,0.0061354158,-0.0481283422,-0.0006798105,-0.0102941176,-0.01601838,-7.52910729154316E-15,-0.0006798105,-0.0011669981
0.3549920761,0.0707212609,0.0239350258,-0.0280970626,0.0082497081,0.0063178518,-0.0230786362,-0.0266122606,-0.0361607143,0.0002179252,-0.0539215686,0.0024873895,-7.10638086011053E-14,0.0002179252,-0.0024603781
0.352614897,0,-0.0716451552,-0.0180623974,-0.0090817173,0.0061865046,-0.0352256524,-0.0337130251,-0.0241394725,0.0012823984,0.0091911765,-0.0018747771,-1.46227323909079E-14,0.0012823984,-0.0084983801
0.352614897,0.0957883745,-0.0961694311,0.0421455939,-0.0077016183,0.3028994784,0.004230853,0.0111166393,-0.0604026846,0.0017326522,0.0101809955,-0.0099398201,7.10988498580024E-15,0.0017326522,0.0014461837
0.3494453249,0.0478941873,0,-0.0316091954,0,-0.0065127579,-0.0304229897,-0.0330530049,-0.03632287,-1.23378851299754E-19,-0.003342246,0.0002343757,-1.93488948335035E-15,-1.23378851299754E-19,0
0.3462757528,0.0241657885,-0.0970397427,0.0421455939,-0.0089378514,-0.0063878143,0.0099050201,0.0173971707,-0.1212393354,0.0002985305,0.0051903114,0.0019786749,2.78597122813337E-15,0.0002985305,0.0005356403
0.3446909667,0.0968843513,-0.0244814876,0.0158045977,-0.008349101,-0.0152770712,0.0252551479,0.0291393407,-0.1461434371,-1.75910738159601E-19,0.0057544757,-0.0001238905,-2.52904066205223E-15,-1.75910738159601E-19,0.000075342
