"close","high_close_ratio","close_lastclose_ratio","volume_ma5_ratio","volume_ma60_ratio","b_lower5_ratio","dmi5_ratio","rsi5_ratio","slowk5_ratio","willi5_ratio","macd5_ratio","macdsignal5_ratio","macdhist5_ratio","cci5_ratio","rocp5_ratio"
0.9180633147,0.3673740053,-0.1456135348,0.0780559838,0.0749471429,0.2417062248,2.11935873439583E-05,-0.0173235865,-0.0470281901,0.0846666667,-0.0001827769,-7.88560957459619E-05,-0.0041357972,-3.92384804244507E-17,-0.0016790787
0.947858473,0,0.2959528639,-0.1842084171,-0.0376691997,-0.044230054,3.05120147359661E-20,0.019232937,0.0207078103,-0.0376470588,0.0002849625,9.92263212129356E-05,-0.0027574676,5.34790895290977E-15,-0.0075019265
0.9013035382,0.4842657343,-0.4478903546,0.0454835993,0.068324978,-0.0425011805,-0.000075931,-0.0471772639,-0.0681584096,1,-0.000834636,-0.0004051197,-0.006409232,-2.38562797944695E-14,-0.0251718977
0.8938547486,0.244150641,-0.0753640299,-0.0486548042,0.0211149653,0.226544326,0.000191439,-0.0089139748,-0.1398184905,0.0153846154,-0.0009974931,-0.0007103647,0.0007012116,2.53826148494648E-13,-0.0608374188
0.8882681564,0.2010159652,-0.0569940476,-0.0813699277,-0.0070926436,-0.1407271431,6.03665572881683E-20,-0.0079451822,-0.121729025,0.0063157895,-0.0012175385,-0.0009516088,0.0001120644,-6.69085130881577E-15,-0.0505687259
0.8882681564,0.2010159652,0,-0.1762194156,-0.056931713,-0.0936325576,-1.00610928813614E-19,0,-0.0954527443,-0.0001638002,-0.0013295728,-0.0011176829,-0.0001455051,-8.46387828075439E-15,-0.005994115
0.9217877095,0.1076146076,0.3441150045,-0.0607302557,-0.017487999,0.1749308316,8.63794645482541E-05,0.0610445086,-0.0834579865,-0.0250367647,0.0025465419,-0.0004297045,-0.0008991459,-5.44836413704871E-14,-0.002834384
0.8789571695,0.496577575,-0.4237133237,0.1241543517,0.0312832003,-0.1007094411,-5.85860775315496E-05,-0.0540909051,-0.2172276108,0.0836363636,-0.0021931772,-0.0012403109,0.001929462,-3.2593344105875E-14,-0.0018322213
0.8547486034,0.3945868946,-0.2511602098,0.2356196165,0.0815582919,-0.2551707181,0.0002740185,-0.0308957408,0.0101799022,-0.0096296296,-0.0119723902,-0.0028923712,0.0007108794,5.8721257921525E-14,0.0142101837
0.834264432,0.2615899725,-0.2185392676,-0.0570920069,-0.0162069312,-0.3306437291,2.8964020684437E-20,-0.0271727337,-0.2730524296,0.0107317073,0.0036495068,-0.0142656212,0.0002484715,-7.82006360948359E-15,0.0072416202
0.8417132216,0.0942818244,0.081420068,-0.0920299483,-0.0219660324,-0.1611268305,1.47824322320114E-05,0.0294715331,-0.1885706088,-0.0056233422,0.0004181086,0.00381576,-0.0003329091,-6.76680466969129E-15,-0.0025635209
0.8882681564,0.0670053217,0.5043721028,-0.0182578139,0.008196472,0.1872966826,-0.000064478,0.1162332267,-0.1406552394,-0.0241987179,-0.0015189104,-0.0002745741,-0.0014128065,-3.73958564224047E-14,-0.0056905502
0.8696461825,0.5475210015,-0.1911750025,0.0547104962,0.0343248365,0.0127707354,0.0001038141,-0.024441314,0.0264651482,0.0199279712,-0.0006225701,-0.0004717062,0.0007344459,1.671519551575E-14,-0.0131713105
0.8975791434,0.0221034153,0.2929030284,-0.0651633839,-0.0256405322,-0.0294026478,4.0202503323674E-20,0.0380742255,0.2836450097,-0.025,-0.0031327245,-0.0016441405,0.0025390103,-4.20022462419383E-15,-0.1065003297
0.8491620112,0.3037280702,-0.4918988342,0.0608647452,0.0221264774,0.1204280408,-8.30026349768197E-05,-0.0522658016,0.0643134529,0.1155555556,-0.0282373835,0.0002560241,-0.0013448568,-3.40725668690482E-14,-0.0119622681
0.8584729981,0.1155514767,0.0999895572,0.0479620035,0.029022816,0.1282291626,0.0007316145,0.0171784064,0.0957353336,-0.005,0.0005649283,0.0004744315,0.0012070017,2.72306773298019E-14,0.0021381579
0.8584729981,0.4390956115,0,0.0110598249,0.0182328517,-0.0414517366,-0.000060249,0,-0.1127023237,0,8.39496859208249E-05,0.00030555,-0.0003409863,-2.18568397991669E-14,-0.0498947568
0.9068901304,0.0218764808,0.5143063733,-0.0203066407,0.000962754,-0.0710071952,0.0001599147,0.0737305378,0.3971502104,-0.0385777778,-0.0043390676,-0.002407512,-0.0117456165,1.60610424370048E-12,-0.0423149055
0.9255121043,0.1929267915,0.1872494378,0.0050619356,0.0173676141,-0.1076882106,9.47945830204102E-05,0.013012542,0.1955195961,0.2171428571,0.0075399429,-0.010149708,0.0006933505,4.65247904610686E-15,-0.0050801724
0.9273743017,0.0641797961,0.0183481843,-0.1607833222,-0.0498322665,0.1850072935,2.76817744417484E-20,0.0012541799,0.2329910199,-0.0044444444,0.0010440125,0.0055821121,-0.0001112247,-8.01448825446285E-15,0.0364211103
0.9404096834,0.1476770754,0.1281793842,0.0234360781,0.0049844128,0.2550111396,2.36633689581245E-05,0.0091968472,0.1658411283,0.0024038462,0.0006858247,0.0020545991,-0.0001168226,1.4249897494581E-15,0.0006738477
0.9068901304,0.5906649818,-0.3250353607,0.1743142878,0.0629105649,0.4909605021,-4.19683592086581E-05,-0.0499283943,-0.0584997624,0.1382857143,-0.000788409,0.0001593714,-0.00108792,-1.93121336517394E-14,-0.0076031699
0.9013035382,0.1760966306,-0.0561748313,-0.044009323,-0.0110317817,-0.0439531234,-7.98378083546424E-05,-0.0097715581,-0.0581446919,0.01,-0.0009779549,-0.0004624256,-0.0049686723,-4.42207023939672E-13,-0.0206155202
0.8994413408,0.1985188724,-0.0188410075,-0.1429487191,-0.0512400622,-0.1003265297,1.71249041084656E-19,-0.0039712336,-0.137795996,0.0013333333,-0.0010907136,-0.0007784124,0.0005925847,-1.14249958947099E-14,0.06640181
0.886405959,0.2238202973,-0.1321601104,-0.0372138899,-0.0129439608,-0.1397380041,0.0004843653,-0.0285889609,-0.0243246688,0.0017295813,-0.0023435458,-0.0013589407,0.0004821936,4.53230833638718E-15,0.0105616545
0.8621973929,0.3451570028,-0.2490496198,0.0557301649,0.0188442928,-0.134797382,8.60712192003837E-05,-0.0470193898,-0.055440265,0.0013632442,-0.0196601166,-0.0030825159,0.00057083,8.17974890469049E-15,0.0164041108
0.843575419,0.0940736967,-0.1969556721,0.1552452207,0.0443268692,-0.3012167814,1.22234857097715E-05,-0.0353123813,-0.0714499673,0.0024064171,0.0032790808,-0.0187287693,0.0002192834,-1.77038656244247E-15,-0.0029840065
0.8305400372,0.3583132115,-0.1409124356,0.1175839507,0.0476003924,-0.2529747909,-2.44082947713763E-20,-0.025930685,-0.2695100142,0.0032478632,0.0011904177,0.0047185818,-2.20556492421738E-05,-5.92304082022421E-15,0.0023152849
0.843575419,0.0940736967,0.1431240658,-0.0884384486,-0.0161065868,0.0172733721,3.66124421570644E-20,0.1218268444,-0.2285989411,-0.0072049689,-0.000089428,0.0011798251,-0.0005452175,-7.61508962261074E-15,-0.0038823639
0.8789571695,0.0451434159,0.382476611,-0.0801615752,-0.0131078074,0.043201554,-0.000066443,0.1250653965,-0.020985906,-0.0310160428,-0.0012732248,-0.0003805014,-0.0017565097,-5.66141475032179E-14,-0.0160710139
0.8733705773,0.181728719,-0.0579600484,-0.1268619122,-0.0369672791,-0.018574377,0.000048644,-0.0107590931,-0.0464068039,0.0149494949,-0.0011262508,-0.000755841,0.0009742838,1.35398564241597E-15,-0.0472465755
0.8491620112,0.2336369771,-0.2527667784,-0.1230417995,-0.0486867089,0.0262275631,-6.57745402963465E-05,-0.0428097687,-0.0161833698,0.065,0.0009476425,-0.0002458496,-0.0009128678,-2.22815274942309E-14,-0.0090876249
0.8398510242,0.2126044687,-0.0999895572,0.0310163921,-0.0190581567,0.0793885382,0.0004757375,-0.0182524432,0.0125052449,0.0053968254,0.0008315026,0.0002410756,-0.0023685723,5.47972175250635E-13,0.0128765194
0.8472998138,0.3512256974,0.0808784711,-0.045540254,-0.0422152876,0.0230867403,-7.64834591709206E-05,0.0313186554,0.0731349403,-0.0061538462,-0.0002041642,1.72038384637712E-05,-0.0011415131,-1.72818758371211E-14,-0.0112661932
0.8566108007,0.2316053512,0.1002093145,0.0267409267,-0.0274825586,0.0456826225,0.0002151265,0.031766261,0.1426962258,-0.0090909091,-0.0008077557,-0.0004244734,-0.0318491479,-1.44491958267534E-14,-0.1256098071
0.8621973929,0.1380628011,0.0594720497,-0.1345847677,-0.0692149513,0.0622802976,-3.28849145734806E-20,0.0155748499,0.2292359675,-0.0195537525,-0.0012174522,-0.0008154487,0.0008743041,-4.71273132582176E-13,-0.0092333212
0.834264432,0.3329326923,-0.2954335082,0.1140303304,-0.0053088284,-0.0992263914,0.0001409464,-0.0593765384,0.0423794615,0.0857142857,0.0024145444,0.0001440697,-0.00140691,-3.62294669953858E-14,0.0069016428
0.8640595903,0.0229608753,0.3256802721,0.0864259618,-0.0098224838,0.0428735133,-2.21605960736014E-05,0.1029297262,0.2343581721,-0.0278321678,-0.0016248399,-0.0008326948,-0.0086435544,-2.19901561929105E-14,-0.0491218345
0.8715083799,0.1365877712,0.0786124795,0.0205959477,-0.0206798383,0.0182028064,-7.73676912975126E-05,0.0119415708,0.1618706367,-0.0053333333,-0.0034780984,-0.0017216408,0.0007624754,1.53665185775952E-12,-0.0001633892
0.8566108007,0.3242474916,-0.1558811559,-0.1118229482,-0.057751323,0,4.86618701805217E-05,-0.0305023215,-0.0719709537,0.0533333333,-0.0029967544,-0.0015127875,-0.0006385613,-1.27412353508817E-14,-0.0185855263
0.886405959,0,0.317184265,-0.0796110945,-0.0459758108,-0.0528362261,-8.43075035580983E-05,0.0548561294,0.0633433092,-0.04,-0.4542583141,-0.0058709745,0.0016618854,2.82899335587138E-14,0.0182643941
0.8826815642,0.1798117494,-0.0383153261,-0.0197146486,-0.0375198463,0.2687940768,0.0031040184,-0.0077036197,0.1019892505,0.0195918367,0.0010099544,0.0094407351,-0.000171605,-1.54809709465097E-16,0.0198300928
0.895716946,0.0885974732,0.1346694796,-0.0538911477,-0.0534786416,0.0207067314,4.03298628133866E-05,0.0171136833,0.1311633624,-0.012,0.0012347122,0.0029976754,0.000125413,1.52249841318721E-16,-0.0068524885
0.9106145251,0.1089350322,0.1516681517,-0.0523534,-0.0599459649,-0.0091970695,6.39032517442793E-05,0.0146620395,0.0990812762,-0.0032352941,0.0010961144,0.0019804925,0.0002206716,4.37978319844282E-15,0.0041768377
0.9087523277,0.1091582598,-0.0186483591,-0.0950137352,-0.0698379104,0.278005017,-2.48790547872147E-20,-0.004840687,0.0481813797,0.0227692308,0.0001866671,0.0009336945,-0.0003512446,-6.93859224215247E-15,0.0066261442
0.9180633147,0,0.0934328649,-0.118918448,-0.0787517522,0.0460762103,0,0.0096517229,0.036932381,-0.0313333333,0.0002611522,0.0006309871,-0.0001966186,-2.85646647664522E-15,-0.0076807532
0.9236499069,0.0859181141,0.055491162,0.0748244815,-0.0493846087,0.1656939986,2.68764702656465E-05,0.0051420897,0.1113309891,0.0933333333,0.00014351,0.0004179908,-0.0002819267,1.64295115500276E-14,0.0055678159
0.9217877095,0.1937062937,-0.0183851767,0.1570470548,-0.0298506944,0.1399421481,8.22293702296394E-06,-0.0068170478,-0.0344892163,0.0628571429,-0.0001579892,0.0001291284,-0.000811912,-7.19849200210769E-15,-0.0069304939
0.8901303538,0.3566140972,-0.3131794132,0.1778663794,-0.0122007754,-0.189130635,-8.92107012400929E-05,-0.0763169234,-0.1363536248,0.0498765432,-0.0013289442,-0.0006703594,-0.007864326,-5.43142642394618E-14,-0.0329495374
0.8621973929,0.2070942017,-0.2861625822,0.0454502469,-0.0277639132,-0.3707655882,0.0030517508,-0.0553084255,-0.0962753644,-0.0003935599,-0.0032810672,-0.0016824807,0.0013214216,1.9683330597584E-15,0.0237408633
0.886405959,0.0447640595,0.2560423738,-0.0840130487,-0.0518652624,-0.0609868034,-4.94431092350187E-05,0.122454592,-0.1381722137,-0.0126829268,0.0016614766,-0.0019615183,-0.0004288216,-1.24265422437928E-14,-0.0060755445
0.8882681564,0,0.0191576631,-0.0221897818,-0.0345379952,0.0169899279,3.49965121709275E-20,0.004756158,-0.0939007131,-0.0014285714,-0.0001034736,-0.0023846163,-0.0005039301,-1.05374487899277E-14,0.0020608951
0.8938547486,0.0443910256,0.0573525007,-0.1306047669,-0.0657639405,0.1174291745,-8.22361308625487E-05,0.0154173558,-0.0665485291,-0.0129741863,-0.0017987855,-0.0023729784,-0.0007726347,-5.27073395071042E-14,-0.0038831004
0.8808193669,0.2027158888,-0.1329861111,-0.1226807303,-0.0726650568,-0.0131125533,3.8416800333528E-05,-0.0326182535,-0.0743950057,0.0004081633,0.0070322965,-0.0092189602,0.0005853312,-5.91201460413913E-16,-0.0121700204
0.8677839851,0.2743479696,-0.1349541931,0.0938245632,-0.031923188,0.0610528706,0.0008504558,-0.0325454204,-0.1835667107,0.042962963,0.0037837321,0.0111274165,0.0008686378,-8.76590078351308E-14,-0.0300981158
0.8770949721,0.1809570472,0.0978438586,0.0541978209,-0.0360815852,-0.0255332176,-2.08948877233122E-05,0.0494854672,-0.1798249543,-0.0125,-0.0001606246,0.0015256838,-0.0005729761,-1.42618673312524E-14,-0.0487154237
0.8677839851,0.228623308,-0.0968051764,0.2255495533,0.0108691294,-0.0636633686,0.0001616291,-0.0258457936,-0.1413584698,-0.0038871473,0.0006617237,0.0011594494,7.80581794716918E-05,3.64690825147629E-14,0.0222169122
0.8808193669,0.0225239876,0.136981402,0.0306746798,-0.0224778493,0.0576177801,-2.3807743984419E-20,0.0615572256,0.0482165079,-0.0175,-0.0009352913,-0.0001407539,-0.0014306434,-2.39464986467422E-14,-0.0068322929
0.8715083799,0.1138231427,-0.0963958522,-0.1433516286,-0.0625496598,-0.0043119359,3.78092010005877E-06,-0.0263806605,0.2129305155,0.0145299145,0.0001883271,7.23252720815493E-06,-0.001296354,-5.16490512330713E-14,-0.005113686
0.886405959,0,0.1558811559,-0.1107527647,-0.0570968758,0.0106158702,-3.91595158299299E-05,0.0545928872,0.2873317297,-0.0290909091,-0.0017578277,-0.000938112,-0.1617553813,-1.16263451743903E-13,-0.0563149424
0.905027933,0.0657644824,0.1915766307,0.0387447617,-0.0163106019,-0.0882049834,-1.02959276461449E-05,0.0346684832,0.1618280962,-0.0111111111,-0.0081101432,-0.0029672314,0.0017131742,1.85107899796118E-14,0.0089968153
0.8901303538,0.2005954297,-0.1501077797,0.097647637,-0.0086354341,0.1021489124,-3.40412931575321E-20,-0.0350895907,0.0433700107,0.18,-0.0001385478,-0.0076385384,-0.0005230761,-1.19862978518396E-14,-0.0035575728
0.8752327747,0.2946808511,-0.1526200438,0.018108981,-0.0287120202,-0.0319277945,-5.60320580214373E-05,-0.0344840325,-0.0911789082,0.0290909091,-0.0027496281,-0.0012916533,-0.001443625,-3.06261846652385E-14,-0.0231631454
0.8770949721,0.226196309,0.019402229,0.0839849952,0.0021357356,0.0410560567,-2.9709705507114E-20,0.0071554552,-0.1033400731,0.0013397129,-0.0307585339,-0.0050309656,0.0019506516,1.45064217870926E-14,-0.0373696159
0.834264432,0.4280563187,-0.4453038115,0.2957087044,0.1158958323,-0.4261884311,0.0004664369,-0.0776927397,0.004734928,0.0026477541,0.0205026652,0.0890284686,0.0056674438,5.36646239641214E-14,-0.1891350619
0.7970204842,0.2987059669,-0.4071003401,0.2100698815,0.1249177587,-0.5304989337,1.40301807810258E-05,-0.055427263,-0.1015500278,0.0043502599,0.0032142254,0.0063895392,0.0009176144,-5.3753162591132E-15,0.0191209118
0.7783985102,0.4078027236,-0.2130618603,-0.0585108366,0.0182979305,-0.434053271,6.8655564416436E-06,-0.0285169974,-0.1117523378,-0.0021389353,0.0011274259,0.0026036529,0.0001092433,-4.22963500987768E-15,0.0009626611
0.7597765363,0.2088989442,-0.2181590339,0.072754932,0.1055119962,-0.3633683826,6.63362375154579E-06,-0.0291940211,-0.1582961568,-0.0057038875,0.0006086055,0.0014524404,-7.69354279227616E-05,3.93774777825077E-16,0.0009464119
0.7430167598,0.3471177945,-0.2011554622,0.0055019346,0.0920692287,-0.0862779573,1.91315514472902E-06,-0.0272867829,-0.1238219676,-0.0016376789,0.0003533191,0.0008984518,-0.0001808857,-6.69239371706436E-16,0.0029518413
0.7225325885,0.2745836638,-0.2514023153,0.2460244525,0.2631792541,-0.1608723084,2.17410610727504E-06,-0.0331259845,-0.2233879233,-0.0050255054,0.0002733477,0.00062435,-0.0001751434,1.5353927152256E-15,-0.002302448
0.7169459963,0.6087912088,-0.0705081001,0.011738813,0.1187721499,-0.1391774831,-2.6544895835351E-05,-0.0105539814,-0.2872551156,0.0007903056,0.000031224,0.000342234,-0.0004475799,-1.2950148589368E-14,-0.0046434866
0.7337057728,0.1892815307,0.2131725417,-0.1081315724,0.0522972748,0.0935074045,1.07602414358226E-05,0.4783910336,0.0357577132,-0.0161632653,-0.0003598287,-2.76095567910019E-05,-0.0013437899,2.82067315106142E-15,-0.0079640438
0.7001862197,0.6800327332,-0.4166062364,-0.0339485182,0.0978915725,-0.1549078497,-1.75369532824091E-20,-0.053228373,0.0512894355,0.0305882353,6.72138300850172E-05,0.000018856,-0.0020727259,1.68747475531475E-14,0.0068025456
0.7560521415,0.0524820008,0.7275835866,-0.0945545467,0.0554493044,-0.0766661945,-3.40556929613326E-05,0.3312915521,0.4475262024,-0.0375886525,-0.0008949285,-0.0004707166,-0.0322229427,-5.44351355832069E-14,-0.0227428151
0.7467411546,0.2391137541,-0.1123035421,-0.1670443133,-0.0182984447,0.024726693,-0.000013655,-0.0126189295,0.2837954683,0.1715,-0.0007000529,-0.0006175312,0.0001857625,-5.91662921567761E-15,0.0169089969
0.7132216015,0.5563366138,-0.4093338083,0.0304128254,0.0627256704,-0.0273891969,5.60228245046028E-05,-0.0419985032,0.1067149704,0.08,0.0001966192,-0.0003671402,-0.0006194529,-3.13615065797001E-14,-0.0214671184
0.635009311,0.7810737649,-1,0.1804255783,0.156614763,-0.9475225391,2.37406390972803E-05,-0.0696199404,-0.0238469906,0.0184126984,0.0018385638,0.0005826494,-0.0030072777,5.67779178910279E-14,0.4626805454
0.6014897579,0.8905691831,-0.4813573523,0.0592445913,0.0959712335,-0.9313784377,4.86462271955268E-06,-0.0302916605,-0.0742829727,0.0005797101,0.0009358419,0.0009029285,0.0009706904,-7.16663111741717E-15,0.0008897326
0.6629422719,0.3591184097,0.9316674038,0.1153001374,0.144108303,-0.0021885075,-0.000043016,0.2565408695,0.0481632137,-0.0151724138,-0.0004776946,0.0001096905,-0.0010497252,-1.41394235914496E-14,-0.0023475909
0.6722532588,0.5312167057,0.1280765115,-0.0163433519,0.093639483,0.269454393,-4.2051532948944E-05,0.0124049514,0.0469694165,-0.0061666667,-0.0006114802,-0.0002766104,-0.0044394768,-4.54172919343339E-14,-0.0035317135
0.7020484171,0.2543358498,0.4041683155,-0.0833726461,0.0544748204,0.0739439824,-4.81135140036616E-05,0.0358584681,0.1802969557,-0.0291156463,-0.0011075985,-0.0007017919,0.0016719544,3.95710783633593E-14,-0.0156666767
0.7169459963,0.0276723277,0.1935076418,-0.1941343927,-0.0253166336,0.0842532606,-1.45331640811937E-20,0.0135770479,0.1162681245,-0.0355555556,-0.0015753282,-0.0010739453,0.0003080797,-6.22132358161282E-15,-0.171666313
0.7262569832,0.1639053254,0.1184291899,-0.1289367783,-0.0057084016,0.9540273089,-1.36102847230659E-05,0.0081699395,0.1720142231,0.1890909091,-0.0026645468,-0.0014859834,-6.14280637839833E-06,3.43176182658259E-15,0.0112922896
0.7318435754,0.1355451165,0.0701465201,-0.1659836752,-0.0438455356,0.3220386791,3.84546522290106E-05,0.0051317582,-0.0222036203,0.0178947368,-0.02643238,-0.0021147894,-0.0001605034,-9.57013058497762E-17,-0.0092732831
0.7560521415,0.0787230011,0.3016478856,-0.0051010616,-0.0065729552,0.3624719767,0.0001361653,0.019983313,0.0358955839,-0.0146666667,0.0042397822,-0.0047805446,1.26448190547219E-05,8.53106861556697E-15,0.0037054171
0.7541899441,0.3682811016,-0.0224607084,0.1218763383,0.0235318185,0.2221555953,3.75336437438408E-05,-0.0033111377,0.0899224202,0.1093333333,0.0006758063,0.0145284276,-0.0002956391,-3.70752840193307E-15,-0.0075119926
0.7448789572,0.3995192308,-0.1125808348,-0.0621749321,-0.0293101922,0.185674392,-3.2560581149193E-05,-0.0183412522,0.1029007669,0.0297959184,-0.0002090426,0.0015716821,-0.0005938517,-1.25565443287982E-14,-0.0088358833
0.7057728119,0.4778770043,-0.47875,0.0433873945,0.0037949185,-0.2457803173,-4.82856240062776E-05,-0.0602944685,0,0.0336842105,-0.0018090812,-0.0007215075,-0.0020353562,-7.65323566568234E-14,-0.0320401766
0.7150837989,0.1664663462,0.1203040583,-0.0032819686,-0.0020638465,-0.1149856998,0.0001050644,0.0253088217,-0.0171796021,-0.012,-0.0018779071,-0.0011872979,0.000413868,-3.59056572349029E-15,-0.0034952655
0.7411545624,0,0.3324652778,-0.0998033431,-0.0370275319,0.022550129,-6.2191924442375E-05,0.0510213255,0.0230236866,-0.016,0.0048300929,-0.0001954231,-0.0010950417,-2.25275096337145E-14,-0.002594039
0.7504655493,0.0793090284,0.1145608997,-0.0118421028,-0.019848098,0.0137690747,-8.41151197033565E-06,0.0114831872,-0.0254628664,-0.0151552795,0.0018673676,0.0007941138,-0.0059980675,3.35174373473162E-13,-0.0139276722
0.7355679702,0.1618305745,-0.1810232778,-0.1218263423,-0.0535797193,0.0035065327,1.40496592773433E-05,-0.0277308611,-0.0618334237,0.0055855856,-0.0005839986,1.76638386352782E-06,-0.0012319015,-1.11071807124504E-14,0.0284590872
0.7113594041,0.3346757954,-0.3001205546,0.0420212913,-0.0145362513,0.0607647694,0.0001979401,-0.041748064,-0.1281409907,0.0472727273,-0.0026703867,-0.00142759,-1,-6.39142943363532E-14,-0.030354725
0.739292365,0.053671769,0.3580777861,0.038160265,-0.0197088736,0.1298196287,-4.22069192507509E-05,0.0685844524,-0.0479589261,-0.0201785714,0.0142971984,-0.000554795,-0.0009344145,-2.41409581948869E-14,0.0609030919
0.7746741155,0.0256102071,0.4364279717,0.1069111858,0.0082160318,-0.1207122173,2.74638868756884E-05,0.0387857849,0.0150849754,-0.0368091168,0.008806417,0.0031201205,-0.0071740156,3.2497988748706E-13,0.0062430701
0.7672253259,0.1810119492,-0.0876831502,-0.1286526615,-0.0599627854,-0.0179349486,0.000014083,-0.0118344348,0.0363184292,0.2263414634,0.0006079966,0.0015750033,-0.0001028789,-6.80913346572512E-15,-0.009408058
0.7765363128,0.0766463752,0.1106680536,-0.0744798678,-0.044679589,0.0562658808,-5.41773711969957E-05,0.0093770403,0.1189156244,-0.0232653061,0.0005087963,0.001060357,-6.10636117823472E-05,-6.90644007970102E-15,0.0277658876
0.7858472998,0.1514764856,0.1093410985,-0.0016913336,-0.028880579,0.4818998427,0.0001539163,0.0088057497,0.1968995653,0.0461538462,0.0004092009,0.0007881003,-6.25533449563658E-05,1.65339585459284E-14,0.0163563247
0.7709497207,0.0514678558,-0.1728729406,0.0633062437,-0.0110628408,0.3520814854,-7.33729387797716E-05,-0.0299293091,0.0286002213,0.1056,-0.0004637717,8.05482280913266E-05,-0.0010829518,-3.46127697931852E-14,-0.0109851228
0.7337057728,0.243361968,-0.4405337014,0.157964351,0.0125749699,-0.414753805,0.0002798903,-0.0591996028,-0.1161403973,0.0314285714,-0.0019243691,-0.0010133271,-0.0171021126,3.55631225580999E-14,-0.0415388616
0.729981378,0.3261381476,-0.0462895818,0.0280038457,-0.0095084868,-0.2513403486,4.85104633227639E-05,-0.0070753289,-0.1394180275,-0.004,-0.0038229933,-0.0017656138,0.0003466249,-9.7038930405374E-15,-0.0015255551
0.7709497207,0.0514678558,0.5117832847,-0.0242568653,-0.0190688255,0.0050143352,-8.30475116845692E-05,0.1120093802,-0.0127522204,-0.0244444444,-0.0084518037,-0.0006717199,-0.0009822894,-2.77309411734803E-14,-0.0158311246
0.7635009311,0.2338649156,-0.0881067403,-0.0401925785,-0.0225685748,0.0535218034,0.0002452994,-0.0127051305,0.0874905125,-0.0068202765,0.0008385652,-0.0001839268,-0.0009564172,3.38339826584944E-14,0.0548757483
0.7858472998,0,0.2668989547,-0.1130115714,-0.0488751624,-0.0557434939,0.000017455,0.0302725036,0.0739136811,-0.04,0.0033049233,0.0015170332,-0.0109332595,2.63337573712005E-15,-0.0312153043
0.7858472998,0.1514764856,0,-0.031315918,-0.0355653416,0.1802151387,-4.80995744284566E-05,0,-0.0271778795,0.0206666667,0.0006630282,0.0011571735,8.08226486591371E-05,8.83120012879223E-15,0.0497658129
0.7635009311,0.0519699812,-0.259309411,0.0777627204,-0.0089488675,0.3862239532,0.0004188153,-0.0423708511,-0.1002602066,0.1255172414,-0.0010567274,-0.0002288437,-0.0015534274,-4.30823618856346E-14,-0.0065767296
0.7337057728,0.5408043733,-0.3558652729,0.1519521248,0.0196140725,-0.3459580803,4.22889284715433E-05,-0.0491139278,-0.1867044256,0.0147777778,-0.0035759194,-0.0018752695,0.0082810225,3.81821520733044E-15,-0.038138737
0.7243947858,0.4655922484,-0.1157239546,0.0676304153,0.0034260207,-0.2906899931,2.6741167920004E-20,-0.017145644,-0.2268297696,0.0058823529,0.010738901,-0.0047561313,0.0003610929,-4.6855482364302E-15,0.0011196646
0.7448789572,0,0.2578650998,0.0164693599,-0.0005538002,-0.0110124393,0,0.0857212688,-0.0460509292,-0.0112820513,-0.0003806978,0.0099393015,-0.0006056089,-9.11864313896175E-15,0.0003313601
0.7337057728,0.2704021866,-0.1367857143,-0.1401326285,-0.0494738774,0.0964479205,-0.000038892,-0.0215518428,0.0784602789,0.003956044,0.0004927929,0.0022056396,-0.0002485645,-7.01793363411398E-15,0.0050687799
0.7616387337,0.0520970472,0.3471718637,-0.0351445126,-0.0203470469,0.0131368625,-8.30746587799569E-05,0.0724262496,0.2279769814,-0.03,-0.0018755998,-0.0007137405,-0.001865513,-1.14513851257601E-13,-0.0179023301
0.7728119181,0.1026876738,0.1337757597,-0.0184051476,-0.0236245581,-0.0301260435,0.0009638155,0.0153660992,0.0613100357,-0.0131612903,-0.0053878666,-0.002415361,0.0021645745,-6.16452944100346E-15,-0.4247311648
0.7895716946,0.1507619739,0.1977624785,0.0515015542,-0.0077979489,0.1271102306,7.46435506967439E-05,0.0184800037,0.0382909762,0.0053658537,0.0069629829,-0.0097900788,0.0006086937,1.23263281934403E-15,0.0127884984
0.791433892,0.1253393665,0.0215071878,-0.167707426,-0.0738785381,0.0931625006,-2.57158290330793E-05,0.0018073489,-0.0340711737,-0.0040350877,0.0010558841,0.0057181551,-0.0001093948,-7.71962187313501E-15,-0.0056752232
0.8175046555,0.0728053268,0.3003921569,0.044554724,-0.0187792883,0.2952872179,5.35567771859028E-05,0.0208730386,0.0208470656,-0.0182857143,0.0015077611,0.0029055251,0.0003310727,9.44171255125748E-15,0.015377872
0.8100558659,0.0244916004,-0.0830892722,-0.1242969063,-0.0656762168,0.2159905423,-2.31697008853937E-20,-0.0162950398,0.1100002409,0.072,0.0001293501,0.0011045174,-0.0004088369,-8.34048357141752E-15,-0.0082410476
0.8249534451,0.0961972565,0.1677066229,-0.0859603365,-0.0627643052,0.1871374278,2.26254935946636E-05,0.0126833344,0.1727653368,-0.0124137931,0.0003453918,0.0007609139,-0.0001384454,1.06504703321091E-14,0.0011402797
0.8026070764,0.4449402106,-0.2470170913,0.0123370872,-0.0518875639,0.0972868827,-2.75097526399048E-05,-0.0442501234,0.0852739384,0.1283870968,-0.0006092543,-2.604590253787E-05,-0.0012859153,-1.42143397301108E-14,-0.0140377708
