open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,close_ma5_ratio,close_ma10_ratio,atr5_ratio,ema5_ratio,ma5_ratio,sma5_ratio,rsi5_ratio,willi5_ratio,macdsignal5_ratio,rocr5_ratio,ultosc5_ratio
0.0,0.06776350386898054,-0.08144186967716381,0.04561147580841235,0.09900497512437811,0.036280353837754825,-0.1088368313292768,0.08360358331122401,0.20357866964726676,0.20357866964726676,0.015811502188824243,-0.024741081703107022,-0.009997185262290743,0.24257852407362496,0.23062139054723463
-0.024266800737388974,0.0335166468489893,-0.12084639498432602,0.11353183248608086,0.16793248945147682,0.1362003425836853,-0.0722330187326281,0.17311726396842667,0.17527307235449052,0.17527307235449052,0.02912166739319087,-0.018143459915611816,-0.019786379350229113,-0.047042928008342255,0.00013326107239220074
0.0,0.09842863378437364,-0.2760260836210203,0.2246168582375479,0.34458874458874467,0.29898580121703855,0.1899552740176506,0.34858913468344854,0.254714740544843,0.254714740544843,0.02702159593971663,0.03616004248915641,-0.07458292919260659,0.12328375824188047,0.08356315777143992
0.023498864005193115,0.0,-0.1946969696969697,0.1319268635724332,0.3751499571550986,0.3736212924774405,-0.020754972958039394,0.36867839729424295,0.3190985485103132,0.3190985485103132,0.007963160209708702,-0.049482163406214044,0.07421191320341135,0.102359990005925,0.10712756315390967
-0.04641025641025641,0.06452997567606239,-0.07755563938136553,0.04342592592592592,0.28681644764730824,0.3551345843101561,-0.10516606078146447,0.2887378170815886,0.32897638489843234,0.32897638489843234,0.0022145058100016216,0.029575545943944022,0.020417857927710097,0.019313484403232994,0.06477543872426997
-0.13865304819661664,0.2282223668040194,-0.019592147894034687,-0.10811433840479483,0.04465011919786847,0.20480279226027978,-0.0438848447849573,0.07746095239484249,0.23435279156172856,0.23435279156172856,-0.031765518061750014,0.14368858989112154,0.0057206205481693554,-0.14402049902783337,-0.058330838008450604
-0.1167553620383809,0.13068675746160532,-0.11779984721161192,-0.021849522478453298,-0.049979070740895776,0.1417104419132817,0.013823181089210618,0.028907059032930962,0.15505209235566333,0.15505209235566333,-0.007537585634673171,0.011781467477670013,0.0005219186859727067,-0.12601654149676117,-0.04777601885231635
0.14040077569489334,0.2624763567583297,-0.0985807441503644,-0.04379084967320261,-0.1055113715641133,0.07233294210023539,0.0854806123911618,-0.025924645218470176,0.0,0.0,-0.016718728689636943,0.049482163406214044,-0.002802669272851641,-0.2472342401198039,-0.13886209573775155
0.11749432002596558,0.098015068096204,-0.11779984721161192,0.04397562119081106,-0.027812718378756117,0.0720263816336101,-0.028932464598097535,0.02791811329666164,-0.051424420751975966,-0.051424420751975966,0.013627414273947216,-0.009896432681242809,-0.003362141172229165,-0.0817246515951568,-0.0687958057923802
-0.07020038784744667,0.09719827586206897,-0.1946969696969697,0.08758169934640522,0.09464260735767241,0.10139677971568214,0.07131726312989568,0.1089478873362675,-0.02575533357997287,-0.02575533357997287,0.0208919527334565,-0.024741081703107022,-0.001556091778972134,0.041376684722677796,0.08963973706639718
-0.23205128205128203,0.2669823886340092,-0.020054623488099884,-0.30398148148148146,-0.23490725126475553,-0.15536226907169953,0.09865133746251176,-0.24277840917216537,-0.141773222087828,-0.141773222087828,-0.07530505115566803,0.12576716532412735,-0.009815491623938771,-0.18623626055332412,-0.10240734403318563
-0.023902277979531195,0.40925589836660614,-0.10247208931419458,-0.22365283738674296,-0.4061224489795919,-0.31649462438278486,0.11426055691129972,-0.38991024571346616,-0.25896488443606785,-0.25896488443606785,-0.04625644252181654,-0.005275671833750761,-0.02374889350833061,-0.19028901457003433,-0.1177493218438861
0.024426450742240213,0.1701501546819588,-0.14314700616669981,0.02285575048732943,-0.28408279800142755,-0.2702517720568913,-0.011010867303770724,-0.2401655066751385,-0.2219919217687075,-0.2219919217687075,0.017450465402073453,-0.0032765966789748955,-0.06837832356720842,0.06297680236180168,0.02125783627056099
0.12186500589126409,0.44927203065134097,-0.06230303030303031,-0.15964016532944322,-0.33899234878013573,-0.34262288139621505,0.06733393846569492,-0.3232474163784822,-0.3419889154805391,-0.3419889154805391,-0.0366537991816669,0.008088430556784995,0.07015038427518326,-0.19079053686852793,-0.1662869246987278
-0.07425641025641025,0.6036057313808849,0.0,-0.2779259259259259,-0.45061020438170857,-0.4813583720473729,0.06901140211171763,-0.4980995762254233,-0.5586643059129238,-0.5586643059129238,-0.051341263325858706,0.004498378491474001,0.02820759436861573,-0.34106421265712217,-0.2869686107925508
-0.050860554970144,0.24911228596228202,-0.021385479509049305,-0.023795027904616944,-0.314179326779863,-0.43158668209598144,-0.10121617741037506,-0.36101898914401903,-0.3928909675912712,-0.3928909675912712,-0.0051618265789098,-0.0015463176064441889,0.012709212929744406,0.2715666593073241,0.03154702902394364
0.20390776271783134,0.17203234665852915,-0.18608205953338697,0.35774218154080856,0.15440167114294243,-0.11930746101770182,0.1350608431981648,0.11665601403290142,-0.05489407559270357,-0.05489407559270357,0.3976677998121349,-0.028672460277196905,0.0002772917407801214,0.5590702409496475,0.30461786404869334
-0.07392784206943498,0.033955729558801384,-0.18364430329495834,0.1383480825958702,0.32647278150633857,0.018140176918877413,-0.07027441597683412,0.22099579260253632,0.013748091000052661,0.013748091000052661,0.027278554727759443,-0.02699027094884402,-0.005718160890482639,0.10843657418137062,0.0842329018961639
0.0,0.2037343773528083,-0.061214767764986106,0.0,0.2779907861495022,0.050993344431888264,-0.07753589202099807,0.1463262540479886,0.1099355178312936,0.1099355178312936,0.0,0.007775768535262201,-0.008546861785551219,0.15255268297762584,0.033156852094143485
0.09727914007389989,0.23873260738052027,0.0,-0.04551188743328481,0.11148459383753502,0.05858700248711645,-0.10440614745937589,0.04981524346699456,0.24647268626576802,0.24647268626576802,-0.011726452516333578,0.01649405446873802,-0.009302250822407317,0.2246853494833659,0.06339969897111426
0.1709851551956815,0.44927203065134097,-0.06230303030303031,-0.1371345029239766,-0.14001759014951629,-0.022048034180656855,0.0961304718476721,-0.1085048625547793,0.17659091500377241,0.17659091500377241,-0.03391396474981052,0.06597621787495206,-0.005127055275128995,-0.10689265522382274,-0.038792925990251456
0.24752136752136752,0.3455938697318008,-0.08307070707070707,0.0,-0.128462441314554,-0.011038696207625803,0.03255743222979375,-0.07258115404626403,-0.027012520047596876,-0.027012520047596876,-2.6501663942860965e-17,0.008247027234368999,-0.00261726836541303,-0.3254521523700948,-0.20142250966598946
-0.07425641025641025,0.3131219625086785,-0.020907057148667887,-0.06948148148148148,-0.15255786525136372,-0.04794074336078768,-0.04976815084948779,-0.11972866881190378,-0.14869964270919633,-0.14869964270919633,-0.022477802664362244,0.010603320729903012,0.0011722444330497842,-0.19299865319939272,-0.2822358666487492
-0.024918258475305453,0.3166640661569668,0.0,-0.11657966691523738,-0.20682999257609505,-0.1256069826049542,-0.061156695459096314,-0.1992799566929351,-0.2173426646200276,-0.2173426646200276,-0.03558697284588272,0.00291071549448318,0.006179598812766217,-0.10969751891967364,-0.15114863048872496
0.0,0.2814791699173038,-0.08457424928013164,0.0,-0.12487673688928733,-0.13287719976374496,0.010414008689139819,-0.13368063342199776,-0.19153019782523253,-0.19153019782523253,0.0,-0.007917146144994247,0.004661566103351355,0.043012974523766734,0.19245974871945248
-0.0504002784545771,0.10507921714818268,-0.10524160524160524,0.04715937657114128,-0.02981273408239701,-0.10871606807372565,-0.0736828877673776,-0.04132999996662805,-0.08259946739789596,-0.08259946739789596,0.056136004449961974,-0.006640463487414002,0.0007554775529581771,0.1757264906697677,0.21391809620475846
0.07525987525987526,0.13793103448275862,-0.16577302963112275,0.16431431431431429,0.17283617849655586,0.022116658564500607,0.024516149659290824,0.14119474390784073,0.013803701255783212,0.013803701255783212,0.09861167687040674,-0.030582725994118404,-0.0063053153806735,0.15461420572056625,0.14606626995751215
0.0,0.41937233630375825,-0.042002042900919315,-0.13865484109386547,0.005965227817745804,-0.06469389739519381,0.062013401250132084,-0.050321077021874674,-0.02759500026425665,-0.02759500026425665,-0.04154127400316718,0.06302465023317787,-0.004471941507403386,-0.06552663325268192,-0.0883067608305406
-0.1001210025929127,0.3166640661569668,-0.06343068696009872,-0.0702621722846442,-0.08351318944844126,-0.09089572202828863,0.006475555158693047,-0.10573259763791154,0.0,0.0,-0.022093744351558475,0.012370540851553513,-0.0006343784683325592,0.04407621659064608,0.05844617221972507
-0.02520013922728855,0.32102182853527367,0.0,-0.14147812971342383,-0.22729185452359485,-0.16583848411362126,-0.05552729909440704,-0.2154613027908418,-0.0828594477359289,-0.0828594477359289,-0.040240732729931034,0.013195243574990412,0.006270009423429,-0.13312612929527803,-0.08694716062471033
0.0,0.10651865847897968,-0.06400996264009963,0.047808358817533134,-0.13194695599758893,-0.10649841527154333,-0.11025558869061541,-0.09603659087545684,-0.08308359412295126,-0.08308359412295126,0.0423186373097208,-0.006747567737211008,0.003504136281113027,0.0006079195506704342,-0.017315666069520452
0.076290832455216,0.10531641628395734,-0.12657500513030986,0.11897513952308472,0.06621294615849971,0.0,-0.027060956326540334,0.057577099216388296,-0.11107860865865334,-0.11107860865865334,0.07014851467889228,-0.013021621949003694,-0.0027936447134662167,-0.04200045879749887,-0.025010114751418205
-0.12571627018579615,0.17552736047326226,-0.1054791709419249,0.0,0.07832273690584317,0.007492147177520992,0.0017812946262152785,0.03831621893467125,-0.0278704494501975,-0.0278704494501975,0.0,-0.010603320729903007,-0.005340056798433808,0.13222864977193952,0.20226162881670715
0.025143254037159224,0.14010562286424355,-0.10524160524160524,0.023526460998244292,0.09630973986690866,0.022466289571617826,-0.022476014634108452,0.0498000117748051,0.02789576320991612,0.02789576320991612,0.010502798205762354,-0.019031601310082323,-0.007673622038435952,0.08885092301347733,0.16427033475813754
-0.15051975051975053,0.06989538938395971,-0.14700715015321758,0.023473473473473474,0.07193854496159062,0.035547541454888865,-0.018327604643596066,0.05739746338440767,0.12541702252588874,0.12541702252588874,0.010483374891781224,-0.012370540851553513,-0.010418737196920715,0.1573498436985859,0.27433153925513565
-0.07509075194468452,0.2834027177755086,0.0,-0.1405243445692884,-0.11385124962360735,-0.06742932459768892,-0.03963345783008881,-0.10703656618075154,0.013878551872624333,0.013878551872624333,-0.05580817108310298,0.12595459776127207,-0.0016277688025988378,-0.17640549699407118,-0.1327844393903852
0.0,0.10603448275862068,-0.14867768595041322,0.0237408251075677,-0.06600331674958541,-0.028165552158302302,0.018390041548278446,-0.047309397749738816,-0.04161684999202933,-0.04161684999202933,0.019553113051951825,-0.01722712355623748,0.0004502774161244311,-0.08860083990560885,0.021812681864903472
0.17720279720279716,0.17592448119831486,-0.10571781160016454,0.04737373737373737,0.0,0.01503184197992199,0.014487733693058329,0.01705807719445728,-0.01389110596748876,-0.01389110596748876,0.03388478596277254,-0.012370540851553513,-0.0036375097915158053,0.044577082688267926,0.03971010922874919
-0.0504002784545771,0.17632340292438814,-0.06357452071737786,-0.02357968828557064,-0.012022353118864222,-0.0018794062235155244,-0.03835283088274428,-0.0129431334306215,-0.04169217460739952,-0.04169217460739952,-0.013003563438746637,0.0035344402433009994,-0.003358189079867793,-0.04422545961949079,-0.020352562446658087
-0.07577184720041862,0.07005281143212178,-0.1262899262899263,0.07089947089947089,0.08419462073133878,0.039396080083834925,-0.03170599131251194,0.06432459145330388,-0.013916282416908766,-0.013916282416908766,0.044686261802114,-0.024741081703107022,-0.010634971363937365,0.04452597390279655,0.039482625011710876
0.0,0.10531641628395734,-0.08438333675353991,-0.023473473473473474,0.03001508295625943,0.011243301336248162,-0.052498638289907744,0.018527110997889014,0.055690363180630365,0.055690363180630365,-0.013859457583115515,0.01649405446873802,-0.012687479800780176,0.11164624877772156,0.12523760653103805
0.025143254037159224,0.3550621949299323,-0.06400996264009963,-0.11763230499122147,-0.10815217391304348,-0.073164148727122,0.12202356363508989,-0.10893818533121942,-0.02779478307159968,-0.02779478307159968,-0.05467398841860631,0.08373904576436221,0.012125429146328916,-0.13272499337657942,-0.17151522145014841
-0.101721109940288,0.39691175294023523,-0.08673275680236237,-0.16656519533231862,-0.25361857077833416,-0.18246786989719013,0.13869273244890204,-0.24324388291214583,-0.1530097772804774,-0.1530097772804774,-0.05814855554916686,0.0025919228450874024,0.04220984887898899,-0.2003983894566678,-0.10059609752215903
-0.10337319293235765,0.18253197344989477,-0.1974391805377721,-0.12090745037380768,-0.31616254201038807,-0.24365865798555028,0.07689221740109747,-0.2860174237401298,-0.20969436932715738,-0.20969436932715738,-0.03845150935903863,-0.0061031131335937605,0.027954724666727746,-0.09178979761528147,0.11439846612786586
-0.20917298663777537,0.2955196985830125,-0.19978406391708053,-0.12232655190401669,-0.33182028716998613,-0.29437787675800264,0.12106105489972589,-0.3161066248463009,-0.32374171024963605,-0.32374171024963605,-0.03629606622656963,0.0028114865571712516,0.017861251589878273,-0.18059063666154798,-0.020361503413578074
0.132285766490042,0.11029591587185131,-0.13255963894261766,0.04951174452362101,-0.14885460495558672,-0.22683771933302146,-0.06526526604869412,-0.16284865858128408,-0.28451352750456366,-0.28451352750456366,0.12550933799341296,-0.003665345437497338,0.007566237829931325,0.0688316449202819,0.056626985096334355
-0.13166030187306782,0.0718324440551087,-0.32374553852613897,0.24638823220383502,0.19272102467978758,-0.022911269051847934,0.10681306157718183,0.1420447052444381,-0.07179344388526798,-0.07179344388526798,0.22504448934913784,-0.028105868814729575,-0.002519249842573021,0.34644117017410114,0.20514688993713273
-0.05144785930005329,0.0,-0.3578214578214578,0.2647677700795483,0.4510790249961186,0.1832057646834691,0.07840046375874099,0.3693457244499792,0.18710030872705222,0.18710030872705222,0.0469204269318012,-0.049482163406214044,-0.012457971787929324,0.4124615660687392,0.20804174892009603
0.0,0.10579404175463289,-0.1059575345289631,-0.07042042042042042,0.26386062288004936,0.125953963219885,-0.09808239641544456,0.16927110241410298,0.21457779665196305,0.21457779665196305,-0.016119886574063748,0.015463176064441888,-0.018339526320643194,0.04806417461534793,0.014211182949193997
-0.07577184720041862,0.1413793103448276,-0.08495867768595042,-0.0236331569664903,0.115573895766468,0.11460913620175546,-0.08552820923068073,0.08766421256432382,0.26991279860695433,0.26991279860695433,-0.006425488434864849,0.028711872593729138,-0.028707111322184432,0.09397007784367256,0.016957301394300878
0.15188811188811188,0.24797737805357006,-0.06386415406916546,-0.023686868686868683,-0.012077074798968291,0.10324337776846328,-0.03277281680497433,0.033757837719599254,0.2253148852388273,0.2253148852388273,-0.007619052051718441,0.03401898734177215,-0.10290789638723974,-0.06855175481966314,-0.05872677620868563
0.07611704923777816,0.39691175294023523,-0.06504956760177177,-0.1899266008605416,-0.24176157934700077,-0.036385113464220964,0.05727949294427111,-0.1735231910443062,-0.02795924924362098,-0.02795924924362098,-0.050325195737004676,0.1067772999818303,-0.018734359357049157,-0.40107578624572066,-0.15948640118922544
-0.051686596466178826,0.036082886630930476,-0.19514870280531535,0.0,-0.16416131989000918,-0.036385113464220964,-0.03665068435677807,-0.11630890951523282,-0.18190071017017284,-0.18190071017017284,0.0,-0.010308784042961257,-0.08351297827207974,-0.24296518041803447,-0.04518655510123875
-0.18090308763162588,0.03642089962044739,-0.0875452416436023,-0.09672596029904613,-0.20193726937269374,-0.11487382242854935,-0.07171648441156019,-0.17671098416599237,-0.19706017145630023,-0.19706017145630023,-0.031074868276111545,0.013195243574990414,0.09105101959118593,-0.024921007446981582,-0.025207635512297863
-0.10434156007926498,0.22216748768472905,0.0,-0.17085610200364298,-0.2964618249534451,-0.24703577036234237,-0.0831230455536247,-0.2924709661300225,-0.2833324289125244,-0.2833324289125244,-0.046605304536509046,0.013021621949003692,0.03903217461351747,-0.13884665099624263,-0.10211799838483812
0.02652014652014652,0.3756455105780443,-0.09029424681598594,-0.14888888888888888,-0.3311979902653478,-0.34541920216362404,0.09456212844732904,-0.34728954818551916,-0.3574631668309782,-0.3574631668309782,-0.03735231468162224,-0.0061852704257767555,0.022626865858739773,-0.118079223261471,-0.046784222275456054
0.0,0.8268005237887386,-0.11829689298043729,-0.4783145464304885,-0.7119629452164191,-0.6427604397103588,0.3337607996373784,-0.7158995903202943,-0.5208085118173507,-0.5208085118173507,-0.07402336293151085,0.00033661335650486126,0.024077547189954824,-0.27640019696159585,-0.13788380912992904
-0.02819863680623174,0.118414143182216,-0.18975542224273187,-0.026385372714486637,-0.5177235772357724,-0.5719985275904248,-0.04887114914046716,-0.5140558694914855,-0.5445087234702218,-0.5445087234702218,-0.004715060720357691,-0.0040120673032065495,0.012668801241803654,-0.024827742256756134,-0.05920505600424595
0.14135103475204996,0.39978725290311146,-0.07207291423229727,-0.13226170332769316,-0.44178263750828367,-0.575147762454264,-0.004994193703220026,-0.480053385012944,-0.5693185078909613,-0.5693185078909613,-0.024582354840923974,0.007058485074121711,0.007562301418718829,-0.03375116675680568,-0.09492336319541561
0.028633577219695467,0.03937145351374945,-0.14195627157652474,0.16075407026563837,-0.08012078510317061,-0.37089752300036055,-0.11180639612334319,-0.1643381136581238,-0.38162568705414573,-0.38162568705414573,0.4531639742604833,-0.008657618917445703,0.002064647120409946,0.31723450876269177,0.16945003934359154
0.11279454722492696,0.429821521400104,-0.0704431247144815,0.07915611814345991,0.12788770505665484,-0.23084194849039458,0.040088102862653116,-0.029438510066595477,-0.24731341958021255,-0.24731341958021255,0.04971722682243219,-0.010578945279949207,-0.0012937159932286445,0.2176925226860547,-0.04143441231465289
0.0559721685349826,0.0,-0.1615263748597082,0.18330541596873254,0.29466599360592294,-0.0366816851855176,-0.10327139588939169,0.16878723375249213,0.15582564837198196,0.15582564837198196,0.07299616280994282,-0.03513950734644186,-0.0046947132612954745,0.6525080000142545,0.2970458590936866
-0.11000949667616333,0.0,-0.6317440135621955,0.6176131687242798,0.8489087301587301,0.45670773016026633,0.3717750054983479,0.7546179025625696,0.54263666597381,0.54263666597381,0.07744167328593612,-0.049482163406214044,-0.01312547208061881,0.6075188426532271,0.2649163698750829
-0.05192755961986731,0.41122347480106103,-0.0673951048951049,-0.31582491582491584,0.24026758035568613,0.2146624881510068,0.0184823106063171,0.15141194639272706,0.4113379726890756,0.4113379726890756,-0.0381204642009495,0.0924697928653625,-0.015549605910035156,-0.17494690549465808,-0.051267887109324596
0.0,0.22648141948443254,-0.022683142100617826,-0.10021367521367522,0.0,0.149536556014497,-0.1272613250762503,-0.003701836354285947,0.25556779246206557,0.25556779246206557,-0.013342120337354104,0.02664424183411525,-0.016296446340605716,-0.24183175871244542,-0.06894123852455299
0.10814040328603433,0.5016685205784205,0.0,-0.22766990291262135,-0.321226795803067,-0.012324173714460323,-0.008133358087616007,-0.2368792067473283,0.07454668760708166,0.07454668760708166,-0.02994471535519806,0.03352017521066113,-0.0033600871541519316,-0.28653666814099454,-0.0556071172783023
0.13819431189158235,0.03774690324740542,-0.136098852603707,0.23275434243176177,-0.07683397683397683,0.13704270344907662,-0.059862634955410554,0.07705844373472343,0.10411266201395812,0.10411266201395812,0.043687347844359126,-0.014897149990995477,-0.009458511967342393,0.045725547184203214,0.06743230084732718
0.054070201643017166,0.2674743709226468,-0.0229618047799866,-0.12648327939590076,-0.09707317073170733,0.008155495181433327,-0.08785860687779164,-0.07963061775894587,-0.3261057801498978,-0.3261057801498978,-0.018204798088620296,0.02086012771046278,-0.0015908603220072374,-0.6609992358293887,-0.3562034406106698
0.027367227367227364,0.03783874486114607,-0.13642999336429992,0.10242970242970242,0.06487367563162184,0.04461383041643677,-0.09610910629605679,0.05174510093749501,-0.0749103299856528,-0.0749103299856528,0.01893237882610693,-0.021772151898734177,-0.008296738213876673,0.40586229001649043,0.24280875624584292
-0.18970615758936926,0.1149142177679633,-0.1381101656963726,-0.12679102460124358,-0.05855811672388426,-0.07887591442428693,0.004292704945987169,-0.09655284317539474,-0.09011218179203222,-0.09011218179203222,-0.021636297027147772,0.01678859115567977,0.004365422733075167,-0.025251185667556512,0.0901128665104433
0.1646078059871163,0.11351623458343821,-0.20464499004644993,0.12835249042145594,0.0518482331867774,-0.004032130764555923,0.025329803487273175,0.06682604897096206,0.12050313013876468,0.12050313013876468,0.028606277394726296,-0.03251685023836923,-0.00809902725597731,0.34248651802226676,0.28665017592668113
0.18410680228862047,0.2883763416305093,-0.3342083082480434,0.41631466176920723,0.22879726937932274,0.1146604361150099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3322130656967911,-0.08734069668649108,-0.08282560706401766,0.13599496448161139,0.037803389077993195,-0.036705847328544865,0.0769673333484975,-0.03310507711572907,-0.03310507711572907,-0.015981845190730027,0.021206641459806018,-0.00949363573554815,0.02542669300572747,-0.052603871965311855
0.014871110198213,0.4525634008392629,-0.07417027417027416,0.09740394600207683,0.2067347304316676,0.09988025122803589,0.023768165045136572,0.15197867002747836,0.12427799552515909,0.12427799552515909,0.017867379642072793,-0.0037995232615485783,-0.016479196781479615,0.25195522388185015,-0.05852870587813211
0.0,0.18440779610194902,-0.06156425919271769,0.04135802469135802,0.17712505562972855,0.11404785197655652,-0.11387974699001556,0.14383571749081464,0.18979162057085058,0.18979162057085058,0.006880848078442403,-0.006747567737211003,-0.03173689922943658,0.10580423644015793,0.025518621225859035
0.0,0.12213395919841126,-0.15901951451689672,0.06865759039672083,0.1297559256322143,0.1547478025693036,-0.05190641259362141,0.16679967164039522,0.31164297494698817,0.31164297494698817,0.011188385959492063,-0.008646356974138457,-0.4008776652846632,0.2005764051170895,0.14045033761408682
-0.1166331051147805,0.06066992511546568,-0.1701383142215392,0.06820826061663758,0.16771135106663157,0.20095778836583775,-0.06385880438459045,0.18159472357743334,0.11366251496633546,0.11366251496633546,0.00986629015945493,-0.0053016603649515045,0.03676412859321684,-0.31497470173403347,-0.050604276640476585
0.0,0.2872350104631062,0.0,-0.14908250252853633,-0.0557715887195656,0.07392973207495109,-0.0863854552479125,-0.034869807780628786,0.07279934623309424,0.07279934623309424,-0.03992804626978359,0.09189544632582608,0.004291243123239548,-0.06284492489253583,-0.06808420126961133
0.0440836208646235,0.10138020950411365,-0.20713523764371225,0.12374670184696569,0.06256222164003145,0.14405066608335773,0.01863597706814225,0.1038919977328932,0.08876657599455967,0.08876657599455967,0.02946619547834766,-0.03373783868605503,0.004499689646555043,0.024558126029035992,0.24657133963453448
0.0726105706548992,0.3077517969247566,-0.024658191412808828,-0.12229465449804433,-0.09039133473095738,0.02083205345676664,-0.04264986326736804,-0.05771618603226142,-0.008046433139669282,-0.008046433139669282,-0.03151275519059747,0.0925101315855306,-0.0030810323254487014,-0.15338296690538208,-0.06779792054800177
-0.029389080576415667,0.22658141128111442,-0.06189042745334136,-0.04124890061565523,-0.11151387794413802,-0.043689385253897116,-0.04728329910398615,-0.08087400774688204,-0.0724368756936737,-0.0724368756936737,-0.01206193945634436,0.009896432681242807,-0.008052055737584728,-0.1027414651178679,-0.080636854315456
0.014752929190015281,0.25083426028921024,-0.07536656891495601,-0.1518469462840324,-0.21748633879781423,-0.15204096297900116,-0.014623372705780199,-0.20964323058972603,-0.201689225729693,-0.201689225729693,-0.04026701487335864,0.0029060953111586054,-0.020772106314782515,-0.20571817499856163,-0.1738595201385629
-0.044913151364764266,0.10409453907584361,-0.1626384325179506,0.04202508960573476,-0.12665075576770088,-0.11706962005492762,-0.011844515812979952,-0.0979659429080951,-0.08932987526052198,-0.08932987526052198,0.025636675540178077,-0.009668928481674008,-0.0434845736912413,0.18243538171010112,0.24361984544898235
0.029821851508598493,0.14612358250404997,0.0,-0.027904209430313846,-0.08492931448386237,-0.12710111800469592,-0.14890145848323902,-0.0940715832059779,-0.17918090068167283,-0.17918090068167283,-0.009779266659554522,0.0038063202620164617,0.1351373304754532,-0.1410239454804875,-0.15647404305261908
0.0,0.21015843429636535,0.0,-0.06994780014914243,-0.11022960779058343,-0.16147329339250904,-0.09274852328149889,-0.13451147514243433,-0.1474628528391885,-0.1474628528391885,-0.025336943385216814,0.006516624198586223,0.027213624176363537,0.04984145846429537,-0.007139557172427029
-0.045155925155925154,0.12643678160919541,-0.05065287016506529,-0.028168168168168167,-0.08572967151319334,-0.1554179736898955,-0.08048312050422526,-0.11881598996245583,-0.13994237469847226,-0.13994237469847226,-0.011671077783910917,0.0003460291147287664,0.012940415568434276,0.012357434341791628,0.007008509159453903
-0.06037106524911402,0.25425162078361363,-0.012732226901164231,-0.056489009334537786,-0.12177825773938086,-0.16168165701059828,-0.018516139684998486,-0.1372480927898431,-0.08269584085653647,-0.08269584085653647,-0.02437922818129278,0.007812973169402226,0.008790583746553362,0.09105522201068941,-0.16341666023503093
-0.015175015719974847,0.10637294211991132,-0.08949135679641836,-0.04259763851044505,-0.11870932754880696,-0.16560116194357416,-0.03216430453570381,-0.13538383616976712,-0.1326705628255622,-0.1326705628255622,-0.01980242562592506,-0.010308784042961263,0.006158607942754527,-0.07930733400587178,-0.08640507359871656
