"low","close","close_lastclose_ratio","volume_ma5_ratio","ad_ratio","obv_ratio","natr5_ratio","adosc5_ratio","dmi5_ratio","adx5_ratio","apo5_ratio","macd5_ratio","macdsignal5_ratio","dx5_ratio","ppo5_ratio"
0.8099273608,0.8031026253,-0.028921095,-0.0313495812,-0.0041925634,-0.0298577799,-0.0888850626,0.0002858966,-0.0008580192,0.0088499601,-0.0161117078,0.0082497091,-0.0004409614,-0.0008580192,-0.016042343
0.8159806295,0.8174224344,0.1740422508,0.1192334794,0.0032339004,0.0539593549,0.0805737177,0.0001647144,-5.48890985830044E-05,0.0001030531,0.0102040816,-0.0123276805,-0.0009931608,-5.48890985830044E-05,0.010105559
0.8317191283,0.8233890215,0.0712472231,-0.1205930524,-0.0175657949,0.0276562287,-0.0355103674,-0.0006234781,0.0009002817,0.11152442,0.0023191095,0.0280015453,0.002100689,0.0009002817,0.0022931395
0.8111380145,0.8007159905,-0.2687775677,0.0464751191,-0.0495193738,-0.0435957969,0.0856378402,-0.0035947941,-0.0013653359,-0.1285376215,-0.0045351474,-0.0087666399,-0.0001619884,-0.0013653359,-0.00451162
0.8050847458,0.7935560859,-0.0872805028,-0.0492243838,-0.0421510399,-0.0323051948,-0.060968543,0.0030844837,0.0017481803,0.031028662,-0.0006802721,0.3361768562,-0.0007673087,0.0017481803,-0.0006481207
0.8050847458,0.8054892601,0.1467799935,-0.0850026811,0.0376494113,0.0284995024,-0.0871685533,-4.5179865507142E-05,3.92741205705601E-19,0.0243612534,-0.0109329446,-0.0020721752,0.0003104908,3.92741205705601E-19,-0.0108894099
0.8002421308,0.7983293556,-0.086763285,0.036738071,0.0163302672,-0.0374904784,0.0034422634,-0.000346939,0.0010266687,0.1537091337,-0.2040816327,0.0028223922,0.0001874168,0.0010266687,-0.2035897768
0.803874092,0.7959427208,-0.029180477,0.005516121,-0.0188030834,-0.0365062175,-0.0591732514,9.47992893519024E-06,-0.0003899655,0.0475865605,0.0134264232,0.001850276,0.0001249934,-0.0003899655,0.0134448582
0.8002421308,0.7923627685,-0.0439019621,-0.092047412,-0.0164930951,-0.0237620033,-0.0023673786,0.0002133982,0.0008109695,0.1486933427,0.0023191095,0.0018048997,0.0001008171,0.0008109695,0.002317033
0.784503632,0.776849642,-0.191101362,-0.0004197212,-0.0305113712,-0.0319412542,0.1717987849,0.0004926488,0.0017842946,0.4034019165,0.0007558579,0.0056381732,0.000180481,0.0017842946,0.0007918072
0.784503632,0.8007159905,0.2998731049,0.0213092275,0.046158493,0.0354587783,0.0699387918,-0.0004311242,6.06838779391511E-19,0.2589262186,0.0010555947,-0.0036189429,-2.23898731710588E-05,6.06838779391511E-19,0.0010546208
0.8014527845,0.7959427208,-0.0581870019,-0.0431143618,-0.0031867343,-0.0272864777,-0.0655532998,-0.0003671983,-0.0006013968,0.0637795532,-0.0022321429,-0.0022228603,-0.000050386,-0.0006013968,-0.0022016523
0.7869249395,0.7887828162,-0.0878039241,0.0697324714,0.0047818608,-0.0373732896,0.0667480787,-0.0004621204,0.0011369203,0.210910998,-0.0034693878,0.0013254958,-1.64587141129228E-05,0.0011369203,-0.0034259976
0.7905569007,0.7863961814,-0.0295336447,-0.0774368142,0,-0.0247432217,-0.0534604083,-0.0004548338,1.09861820731894E-18,0.1494739723,-0.0006184292,0.0011126737,8.27448942342719E-06,1.09861820731894E-18,-0.0005986707
0.8002421308,0.8150357995,0.3554793165,0.1434456336,0.0471928798,0.0492428818,0.1083162435,-0.0026103061,-0.0019121049,-0.2062389542,-0.0151415405,-0.0106516514,-0.0001920413,-0.0019121049,-0.0150663381
0.8256658596,0.8174224344,0.0285823413,0.0963694075,-0.0267191616,0.0471274881,-0.0820835687,0.0001455117,0.0020076304,-0.0835415636,0.012244898,0.0267422045,-0.0004747634,0.0020076304,0.0121613345
0.8268765133,0.8245823389,0.0854966677,-0.0802696371,0.0219432322,0.0287039358,-0.0894290032,0.0012472935,1.12605956808895E-18,-0.0704267282,0.0080395795,0.0056456112,0.0020750277,1.12605956808895E-18,0.0079470304
0.8244552058,0.8233890215,-0.0141257157,-0.0541270447,0.0146834735,-0.0300828993,-0.0285248457,0.0007492445,-0.0007773847,-0.1377819432,0.0060532688,0.0010725615,0.0002375437,-0.0007773847,0.0059731132
0.8450363196,0.8591885442,0.4243856333,0.2413186649,0.0973954356,0.0777117628,0.1603346146,0.0022702406,0.0046683016,0.2450337023,0.007164568,0.0070388886,0.0002865002,0.0046683016,0.0069923527
0.8619854722,0.8544152745,-0.0542270531,-0.1089072569,-0.0177711799,-0.0291321956,-0.0153701839,0.000244179,0.0002446661,0.2165536306,6.37755102040816E-05,0.0010729822,0.0001299035,0.0002446661,-3.36183204363055E-05
0.8583535109,0.8651551313,0.1226924945,-0.1237312631,0.0266857036,0.0247376593,-0.0180661501,0.0002266826,-0.000477557,0.0662913572,0.0016478641,0.0010306331,8.36828855711119E-05,-0.000477557,0.0015487094
0.8631961259,0.8544152745,-0.1211694153,-0.1287115941,-0.0171009645,-0.0234726433,-0.0154312506,-9.85872376920918E-05,0.0001111418,0.0668645925,5.45672814580378E-05,-0.000934675,1.99552411161947E-05,0.0001111418,-1.77287293105618E-05
0.8510895884,0.838902148,-0.1772224921,-0.1283780001,-0.0276260036,-0.0226852399,-0.0292477157,-0.0003456489,-0.0018821249,-0.2180844912,-0.0008684325,-0.0025795985,-3.82721422170507E-05,-0.0018821249,-0.0009207613
0.8280871671,0.8365155131,-0.027769188,-0.0124939581,0.0090988261,-0.0240941526,0.1295268224,-0.0002529673,0.0016144099,-0.1242915914,-0.0047460845,-0.0028612028,-0.00006824,0.0016144099,-0.0047591486
0.8171912833,0.8102625298,-0.3063325684,0.0794804396,-0.0240318711,-0.0310430831,0.1261892231,-0.0005217449,0.001259114,-0.002982931,-0.0077639752,-0.0082870343,-0.0001500145,0.001259114,-0.0077308383
0.8171912833,0.8174224344,0.0862521611,-0.0953154284,0.0143493619,0.0176137448,-0.0885400618,-0.0002875745,4.50648412506555E-19,-0.0023907004,-0.0371057514,-0.0992492442,-0.0002087246,4.50648412506555E-19,-0.036953995
0.8305084746,0.8436754177,0.3134877817,-0.0061266663,0.0214457601,0.0234660045,0.0434018258,0.0001588776,-0.0014434059,-0.1794985551,0.005981703,-0.0120131305,-0.0001037798,-0.0014434059,0.0059206138
0.8656174334,0.8556085919,0.1380603899,0.0779670566,-0.0208392225,0.0309310605,-0.0404461877,-0.000407107,0.0027788595,0.0132394823,-0.0001109139,0.0342920008,0.0001864533,0.0027788595,-0.0001488534
0.8571428571,0.8544152745,-0.0136134861,-0.0961774837,0.004963262,-0.017463416,-0.0636802086,-0.0002681801,-0.001258455,-0.1502298496,-0.003812514,0.0028430326,0.0001511993,-0.001258455,-0.0037933175
0.8631961259,0.8591885442,0.0545299976,0.0538546596,0,0.0266435868,-0.0494483509,-0.0002693157,0.0012900012,-0.0371937693,-0.0139634801,0.0017617163,0.0001100084,0.0012900012,-0.0139042532
0.8571428571,0.8472553699,-0.1355676329,-0.1113837942,-0.0082266558,-0.0155922304,-0.0472624474,-0.0005835776,-0.0013085838,-0.1773325349,0.0315840622,-0.0020350819,2.6095498373762E-06,-0.0013085838,0.0315433857
0.8559322034,0.8651551313,0.2062155542,0.1486817004,0.0352673598,0.0357895945,0.0285162094,0.0015726448,0.0037511024,0.0795755708,0.003203607,0.0025795041,4.82416150999454E-05,0.0037511024,0.00317349
0.8668280872,0.8603818616,-0.0538530735,-0.0548890479,-0.0067400762,-0.0193132534,-0.0290675046,0.0001210646,0.0003336721,0.1096589693,-0.0009030161,-0.0003703408,1.79580816635332E-05,0.0003336721,-0.0009228696
0.8704600484,0.8603818616,0,-0.1111642768,-0.0113541052,0,-0.0792266695,-0.0003527867,-4.50538519219294E-19,0.082220386,-0.0009906875,-0.0007293559,-3.65364332264786E-06,-4.50538519219294E-19,-0.0010124792
0.8765133172,0.8711217184,0.1218416451,0.1205961178,-0.0029709331,0.0314878944,0.000712012,-0.0004521966,0.0008729178,0.191320529,-0.0034013605,0.0014458999,2.33188085031476E-05,0.0008729178,-0.0034357605
0.8740920097,0.8675417661,-0.0401131626,-0.0067079166,-0.0166921273,-0.0247610996,0.0964924191,-0.0013221132,0.0004357096,0.21352997,-0.0013166557,-0.0005276206,2.92105166180512E-06,0.0004357096,-0.0013629451
0.8777239709,0.8687350835,0.0134262305,-0.0256057553,-0.0085837207,0.0207844113,-0.0952462509,-0.0095784977,0,0.1511159173,-0.0028344671,-0.0005819279,-8.80549509317037E-06,0,-0.0028442369
0.8668280872,0.8591885442,-0.1072623029,-0.0671783,-0.0118140915,-0.0178688172,0.038327267,0.0018166975,-0.0019683399,-0.2152448298,-0.0013082156,-0.0029447547,-5.6306811183854E-05,-0.0019683399,-0.0013065475
0.8498789346,0.8472553699,-0.1355676329,0.0774131591,0.0025492325,-0.0305674723,0.049034572,0.000267343,0.0014556329,-0.1271856316,-0.0048019208,-0.0069453986,-0.0001318763,0.0014556329,-0.0047778058
0.8547215496,0.8448687351,-0.0274954072,-0.0870551056,-0.0139660031,-0.0168681667,-0.048225828,0.000455133,-0.0004059024,-0.1436274686,-0.0181405896,-0.0249378321,-0.0002155254,-0.0004059024,-0.018079571
0.8559322034,0.8544152745,0.1102923115,-0.093044391,0.0119396922,0.0150646281,-0.067346243,-0.0001765441,0,-0.12595072,0.0204081633,-0.0022649539,-0.0002579787,0,0.0202993125
0.8656174334,0.8723150358,0.2044874909,0.0588882206,0.0304725895,0.0245227931,0.0023651814,-0.0010020528,0.0004732468,-0.070114308,0,-0.0247569237,0.0004552212,0.0004732468,-8.45453295659811E-06
0.8692493947,0.8591885442,-0.1468803902,-0.115974679,-0.0111160961,-0.0135335872,-0.0079929239,-0.0008371468,-3.670670841517E-19,-0.0586009396,-0.0002429543,-0.002121465,5.58243748173491E-05,-3.670670841517E-19,-0.000240585
0.8728813559,0.8687350835,0.1084541063,-0.0343642757,0.0014638474,0.0154112111,-0.0160114932,-0.001378006,0.0012106036,0.078951765,-0.0072175212,0.0063847862,0.0001654601,0.0012106036,-0.0071908872
0.8801452785,0.8687350835,0,0.0267906722,-0.0195753247,0,-0.0182471857,0.0315737318,0.0010129218,0.2086759194,-0.0357142857,0.0014755901,0.0001077285,0.0010129218,-0.0355752617
0.8801452785,0.892601432,0.2681557573,0.3081164469,0.0534300561,0.0427905025,0.0723455766,-0.0042873098,0.0006829786,0.2708095266,0.0146258503,0.0104725542,0.0002998736,0.0006829786,0.0144942773
0.8995157385,0.8949880668,0.0260985817,0.1586111054,-0.005600146,0.0364189612,0.0051153359,0.0008874893,0.0004589243,0.2749358141,0.002236511,0.0025125069,0.0001755827,0.0004589243,0.0021898143
0.8946731235,0.88424821,-0.1171304348,-0.070999644,-0.0194234101,-0.0213226121,0.0054152399,-0.0004182229,-0.0007795643,0.0363665464,0.0024077047,-0.0010698583,4.40272236598015E-05,-0.0007795643,0.0023616262
0.9007263923,0.9033412888,0.2107610163,-0.0725829841,0.0240100375,0.0224517845,-0.0011397881,0.000663951,0.0003127815,0.070533526,0.0010204082,0.0020881047,6.68916365417206E-05,0.0003127815,0.0009445284
0.9261501211,0.9343675418,0.3352478318,0.1991047215,0.0547753114,0.0552158932,0.1208114121,0.0018745508,0.0009428851,0.1900593854,0.0029515939,0.0046723332,0.000136553,0.0009428851,0.002806769
0.9394673123,0.9343675418,0,0.0421795385,-0.0184294408,0,0.0543958434,0.0001010316,0.0001548086,0.1633620365,0.0001962323,0.0011297953,0.000088621,0.0001548086,0.0001025163
0.9430992736,0.9653937947,0.3241157199,0.0606453163,0.0480686243,0.0416385738,0.0901146245,0.000598909,8.50083601495511E-05,0.1331708493,0.0025670646,0.0024679586,9.9863378779838E-05,8.50083601495511E-05,0.0024251128
0.9600484262,0.9534606205,-0.1206535175,-0.0560928033,-0.0192063063,-0.0315290022,0.0368592795,-4.41138240601416E-05,4.50214635690668E-05,0.1057711341,0.0018972413,-0.0002023755,4.27751433741537E-05,4.50214635690668E-05,0.0017646334
0.9467312349,0.9522673031,-0.0122163574,-0.1278017145,0.0156466273,-0.0244629767,-0.0082292217,3.90281387060921E-05,-0.0011912479,-0.1037232061,0.0005188516,-0.0007059165,8.53262315445343E-06,-0.0011912479,0.0004195966
0.9418886199,0.9284009547,-0.2446333224,-0.0813315517,-0.0301413007,-0.0249775256,0.0282424242,-0.0003641157,-0.000705509,-0.1522798309,-0.0024687294,-0.0025652016,-4.24555112667738E-05,-0.000705509,-0.0025083598
0.9200968523,0.9248210024,-0.0376383145,-0.0321042927,0.0223502187,-0.0275478058,-0.0324160894,-7.01732491761501E-05,-0.0020012247,-0.2803917067,-0.0023339123,-0.0028658034,-7.039387645485E-05,-0.0020012247,-0.0023515927
0.9382566586,0.937947494,0.1385413745,-0.0801008605,0.0038201581,0.0201883786,-0.0344181967,-8.02958068947961E-05,0.0034464206,-0.1966951982,-0.0057705841,-0.0009462159,-6.2974307758255E-05,0.0034464206,-0.0057673385
0.9370460048,0.9439140811,0.0620920456,-0.0924424841,0.0084933649,0.0169694926,0.0264915899,-1.71149265573922E-05,0.0007985492,-0.1339899398,-0.0106899903,-0.0001155863,-4.6679549632488E-05,0.0007985492,-0.0106431912
0.9467312349,0.937947494,-0.0616995548,-0.0791568909,-0.0099017032,-0.0164923576,-0.0452032124,-0.0002435143,-3.52388681100465E-19,-0.1167460377,0.1802721088,-0.0015785475,-5.42897770271556E-05,-3.52388681100465E-19,0.1788374094
0.9661016949,0.9606205251,0.2359497732,0.0597453692,0.0297401969,0.0247404041,-0.0368205057,0.0002590192,0.0012755606,0.0088082842,-0.0058309038,0.0030695646,3.41870460998273E-06,0.0012755606,-0.0058191697
0.9648910412,0.9546539379,-0.060626519,-0.1018623845,-0.0061981277,-0.0129961401,-0.0971392039,-0.000062513,0.0002385284,0.0371597165,-0.0140306122,-0.00018541,-0.000001333,0.0002385284,-0.0139650566
0.9552058111,0.9534606205,-0.012201087,-0.0385435411,0.0009694909,-0.0154469661,0.0126115156,-0.0001120463,-0.001999844,-0.2403910981,0.0408163265,-0.0008054112,-1.51576692410377E-05,-0.001999844,0.040713575
0.9479418886,0.937947494,-0.1588126462,-0.06115199,-0.0117803812,-0.0138790447,0.0490811104,-0.0003533625,-0.0004053055,-0.2410393681,0.0006802721,-0.0036415217,-7.068210670531E-05,-0.0004053055,0.0006953186
0.9455205811,0.946300716,0.0869288638,0.0695354981,0.0036018367,0.0211652763,0.0151903923,-0.0002652877,0.001846262,-0.1554128605,0.0040391156,-0.0015034742,-6.9800377669734E-05,0.001846262,0.0040315753
0.9636803874,0.9534606205,0.0738527332,0.139768785,-0.013292068,0.0244839213,-0.0631235694,-0.0006161057,-0.0017519165,-0.2632256616,-0.005025891,0.0010602585,-3.85676121446383E-05,-0.0017519165,-0.0050190098
0.9455205811,0.9498806683,-0.0366490722,0.1949703083,0.0080612709,-0.0333854816,0.0814911547,-0.0003037127,0.0163229098,0.2212223343,-0.0087034814,-0.0011484819,-0.000042853,0.0163229098,-0.0086718377
0.9600484262,0.9630071599,0.1348863885,0.1665114696,0.0218915822,0.0386742863,-0.0195917188,0.0009156593,-0.001635091,-0.1427825831,-0.0102040816,0.0036070375,2.34635079774632E-05,-0.001635091,-0.0101623486
0.9842615012,0.9952267303,0.3265718442,0.0983463329,0.0358603971,0.040090903,0.0750049068,0.0014692169,0.0046876171,0.2332824095,0.1081632653,0.0092361516,0.0001930801,0.0046876171,0.1068596664
1,1,0.0468147221,-0.0315930829,0.0032392704,0.0301108754,-0.0005692009,0.0003726167,0.0008469957,0.3204599903,0.007316134,0.0024997685,0.000144326,0.0008469957,0.0071735989
0.9878934625,0.9832935561,-0.1630694199,-0.1069104658,-0.0030153193,-0.0228287821,0.02100991,2.81553396569341E-05,-0.0014643601,-0.0854725325,0.0034761157,-0.0010776354,3.56597899219524E-05,-0.0014643601,0.0034298459
0.9721549637,0.9582338902,-0.2487600253,-0.1269518334,-0.0228995155,-0.0193256345,0.0200180743,-0.0003996317,-0.0019737448,-0.2625896845,0.0009200401,-0.0039617359,-6.04786551187896E-05,-0.0019737448,0.0009121635
0.9503631961,0.9653937947,0.0729330229,-0.0533332953,0.0232584117,0.0230506878,0.0343526461,5.42737424684261E-05,0.0123385774,0.1100637884,-0.0004603345,-0.0030696182,-8.26204753960722E-05,0.0123385774,-0.0004704482
0.9721549637,0.9761336516,0.1085881657,-0.1141326163,0.0135874012,0.0149850536,-0.0607294093,0.000189132,-0.0016288016,-0.1698538707,-0.0051422144,0.0003219256,-5.98192600960004E-05,-0.0016288016,-0.0051410478
0.9721549637,0.9642004773,-0.1193260338,-0.1110615404,-0.0034815239,-0.0127620384,-0.0492982387,-5.74375972697181E-05,2.22804780932946E-18,-0.1516114091,-0.0121477162,-0.0040455958,-9.48951834487379E-05,2.22804780932946E-18,-0.0120944653
0.9576271186,0.9522673031,-0.1208028412,0.0477179265,-0.0016165434,-0.0205325546,-0.0191472455,-0.0001517785,0.0044017044,0.1887080384,0.0433673469,-0.0117230381,-0.000181958,0.0044017044,0.04319654
0.9576271186,0.9618138425,0.097853329,0.0416052399,0.0185142008,0.0205705213,-0.0360661906,0.0001704941,-0.0005018723,0.047581139,0.0006478782,0.0015873382,-0.000218159,-0.0005018723,0.0006319595
0.9564164649,0.9582338902,-0.03633078,-0.0375859962,0.0052712756,-0.0149899877,0.0149683567,8.3435666904371E-05,-0.0006955761,-0.0588145096,0.0012183978,0.0049966707,-0.0003923346,-0.0006955761,0.0012190041
0.9612590799,0.9642004773,0.0607775191,0.0285224239,0.0166261846,0.0190130509,-0.0402803592,0.0002251795,-4.66815829440141E-19,-0.0488047675,-0.0008163265,-0.003831125,0.0052604102,-4.66815829440141E-19,-0.0007830331
0.9382566586,0.9260143198,-0.3865690917,0.1597866456,-0.0338703552,-0.0305414277,0.3364210545,-0.0004727888,0.0047821318,0.4788356441,0.0002957705,0.0540574514,0.0025369911,0.0047821318,0.0003750685
0.9176755448,0.9272076372,0.0125784402,0.0389906323,0.0116373155,0.0243653639,0.0279131675,-0.0002263505,0.0006868787,0.4583312895,-0.0007185973,0.0032596254,0.0003341742,0.0006868787,-0.0006602006
0.8813559322,0.8747016706,-0.5527390745,0.1459744467,-0.0300983259,-0.0348535225,0.2832398674,-0.0009729404,0.0004566895,0.3924329019,0.0117501546,0.0087036365,0.0003720174,0.0004566895,0.0118949552
0.897094431,0.9081145585,0.3728572276,-0.0234422235,0.0127090683,0.0251399598,0.0079032912,-0.000722555,-0.0002945476,0.1886046351,0.0025869503,-0.000667791,9.24201115693085E-05,-0.0002945476,0.0026538876
0.9200968523,0.9081145585,0,-0.0902667253,-0.0214000889,0,-0.0712540914,-0.0036586388,-0.0011704379,-0.069396294,0.0021210731,-0.0009133141,2.35366383813147E-05,-0.0011704379,0.0022017433
0.9079903148,0.9009546539,-0.0769582357,-0.1857526779,-0.0043881173,-0.0110611998,-0.0899644367,0.0017082071,0.0006610404,0.0093491205,-0.0005220693,-0.0004247836,5.03251078680309E-06,0.0006610404,-0.0004542298
0.9079903148,0.9057279236,0.0517132162,-0.1462323786,-0.0007652665,0.0122203135,-0.0592551606,0.0003781485,-0.0006289853,-0.0721707555,-0.00015006,-0.0012188266,-1.92823729527825E-05,-0.0006289853,-9.89871753352134E-05
0.9200968523,0.9116945107,0.0643008535,-0.1037826607,-0.0044956779,0.0113038972,-0.1023354642,0.000226895,-0.0006606837,-0.1270806034,-0.0052797238,-0.0019594778,-4.4499107055705E-05,-0.0006606837,-0.0052313699
0.9140435835,0.9295942721,0.1916401093,0.0002037566,0.0163660442,0.0136587617,-0.0028650916,-0.0004681915,-0.0019793394,-0.2727228169,-0.0063118031,-0.0044965223,-9.48875506256975E-05,-0.0019793394,-0.0062738642
0.9358353511,0.9367541766,0.0751799967,0.0618284221,0.0072300171,0.0147202769,-0.0578525137,-0.0007743374,0.0042899918,-0.1553061142,-0.0195808053,-0.0078779062,-0.0001471021,0.0042899918,-0.0195287992
0.9322033898,0.9570405728,0.2113818887,0.3917515722,0.0444876545,0.0373062926,0.077793459,-0.0049255113,0.0027803807,0.0625843526,0.0204081633,-0.133922732,-0.0002983385,0.0027803807,0.0202214321
0.9515738499,0.9474940334,-0.0973652824,-0.0705569594,0,-0.0145621433,-0.0561230149,0.0010941213,-4.69268507476005E-19,0.0482241436,0.0053021208,0.0019356594,-0.0009584613,-4.69268507476005E-19,0.0052463106
0.9249394673,0.915274463,-0.3319187384,-0.0081397706,-0.0122726026,-0.0194021592,0.1133541392,-3.08354773526024E-05,-0.0013861402,-0.1536974306,-0.001843318,-0.0066145203,-3.1857912732979E-05,-0.0013861402,-0.0018724173
0.9249394673,0.9176610979,0.0254520719,-0.1148445493,-0.0052954267,0.0135022017,-0.0775463855,-0.0002335536,-0.0007562164,-0.190500323,-0.0022497188,-0.0141774538,-0.0002402986,-0.0007562164,-0.002248711
0.9430992736,0.9319809069,0.1523152598,-0.0476732334,-0.0149919871,0.0177493015,0.0036758869,-0.0006598541,0.0010197837,-0.1127332523,-0.0028860029,-0.0095198781,-0.0001266928,0.0010197837,-0.0028929956
0.9285714286,0.9188544153,-0.1374770361,-0.1359921178,-0.007504466,-0.0091810824,-0.0163073739,-0.0011006259,-0.0013830439,-0.2173882967,-0.0113538373,-0.1224966275,-0.0006810311,-0.0013830439,-0.0113051915
0.9334140436,0.9295942721,0.1140880858,-0.069889369,0.0031609779,0.0114486965,-0.0837505501,-0.0017397628,2.08680335772988E-18,-0.2005365495,0.0637755102,-0.0058050581,6.45900846420792E-05,2.08680335772988E-18,0.0633255209
0.9249394673,0.9319809069,0.0250599989,-0.0341220313,0.012148161,0.0114128303,-0.0242727853,-0.0082883362,0.0047071163,0.0744777153,-0.0019352569,-0.0175092051,-0.0003484603,0.0047071163,-0.001945274
0.9418886199,0.9307875895,-0.0124979124,-0.1108686009,-0.0056758401,-0.0079241823,-0.1000930218,-0.0005873907,-0.0020979745,-0.2478299827,-0.0045592705,0.0051947808,-0.0036341335,-0.0020979745,-0.0045413438
0.9346246973,0.9343675418,0.037541806,0.1162120454,0.017218076,0.0144096311,-0.0819313512,0.0068260886,0.0080111908,0.0504568156,-0.0023547881,0.0075934508,0.0006210429,0.0080111908,-0.0023431545
0.9358353511,0.9295942721,-0.0498639569,0.0177000574,0,-0.0119666524,-0.0502548859,0.0005823218,-0.0009884681,-0.0977971178,-0.0209183673,-0.0028080889,4.51462409394796E-05,-0.0009884681,-0.0208643476
0.9600484262,0.9546539379,0.2631299883,0.2401705497,0.00454974,0.0230091055,0.1081569529,0.0003964214,0.0049200263,0.3709510038,0.0174927114,0.0322507678,0.0006934699,0.0049200263,0.017399921
0.9624697337,0.9546539379,0,-0.0053148132,0.0018508868,0,-0.1006436626,0.0001633192,0,0.2419447717,0.0008950949,0.0031682801,0.0002596589,0,0.0008447996
0.9636803874,0.9546539379,0,-0.0805872373,-0.0058942264,0,-0.0245386848,-0.0002511213,0.0007661858,0.3122855921,0.0014812377,0.0007427206,0.0001142203,0.0007661858,0.0014292401
0.9527845036,0.9403341289,-0.1464130435,-0.0973485552,-0.010717537,-0.0102791179,0.0221669818,-0.000778181,-0.0019921312,-0.1946861729,0.0004311584,-0.0029631504,-1.85962359462853E-05,-0.0019921312,0.0004199622
0.9346246973,0.9248210024,-0.161029574,-0.0086797893,-0.006822446,-0.0142748599,0.0224320913,-0.0016523461,0.0031024358,-0.000086048,-0.0017926089,-0.007662998,-0.0001385161,0.0031024358,-0.001790603
0.9261501211,0.9224343675,-0.0251893408,0.0380795157,0.0024436136,-0.0143134659,-0.0195641358,0.0067737997,0.0012465332,0.1541628578,-0.0080294413,-0.0477164676,-0.0002585595,0.0012465332,-0.0079949487
0.9176755448,0.9081145585,-0.1515270825,0.09356613,-0.0101988736,-0.0171359392,0.011420099,0.0025226738,0.0007337359,0.2347764282,-0.0455259027,0.0142341252,-0.0010173245,0.0007337359,-0.0454294588
0.8777239709,0.8782816229,-0.3206593155,0.4153746611,-0.0208087063,-0.0430724733,0.3372288719,0.0018985843,0.001399486,0.4243398307,0.019047619,0.0094867532,0.0009474279,0.001399486,0.0191341576
0.8886198547,0.8866348449,0.0928343573,-0.0843341696,0.0154456109,0.0161912664,-0.1096397353,-0.000113209,5.05336017772642E-19,0.2695992141,0.0039550704,0.0009935307,0.0002004611,5.05336017772642E-19,0.0040116285
0.8777239709,0.8914081146,0.052548423,-0.062458937,0.0214098118,0.0180194744,0.0441943046,-0.000882802,0.0001602182,0.2162270856,0.001368145,-0.0005145597,6.49819310861966E-05,0.0001602182,0.0014103026
0.9079903148,0.8985680191,0.0784005588,-0.1474900853,-0.0049381296,0.0125417369,-0.0803321886,-0.0008458793,-0.0013610237,-0.094226889,-0.0003518649,-0.0015859267,-1.26440726323138E-06,-0.0013610237,-0.0002903476
0.8849878935,0.8770883055,-0.2333275593,0.129007132,-0.0279799673,-0.0335038617,0.1443476664,0.0040979743,0.0013195527,0.0434282134,-0.0006768013,0.0012523905,2.15666062963003E-05,0.0013195527,-0.0005930005
0.8910411622,0.8890214797,0.1328009465,0.0484427017,0.0282466077,0.0236643494,-0.1110519045,-0.0008955043,-3.27338175165655E-19,0.0338448538,-0.0040704807,-0.0012949928,-1.28077408257787E-05,-3.27338175165655E-19,-0.0040093693
0.8934624697,0.88424821,-0.0524073534,-0.1571322139,-0.0052271617,-0.0110330087,-0.0821298287,-0.0006456591,-0.0005151095,-0.0423838012,-0.0039888683,-0.0007035895,-1.99025987648898E-05,-0.0005151095,-0.0039338116
0.8898305085,0.8794749403,-0.0526902541,-0.1600259363,-0.007120733,-0.0100186791,-0.0710637777,0.0008336124,0.0002506861,-0.0070823067,-0.0027413951,-0.0002313234,-0.0000164,0.0002506861,-0.0026923807
0.8777239709,0.8651551313,-0.1589286768,-0.079533765,-0.0171233122,-0.0144384382,-0.0214987585,0.0025801486,0.0006541061,0.0738514334,0.0016659725,0.0015261367,1.52289160859592E-05,0.0006541061,0.0017356014
0.8716707022,0.8723150358,0.0807796102,-0.0899180297,0.0058068124,0.0104425481,0.0035422342,0.0001324422,0.0002111919,0.087179228,-0.0039384175,-0.0007342255,-5.12191884598886E-06,0.0002111919,-0.0038969886
0.8740920097,0.8735083532,0.0133527627,-0.0739481251,0.0055579156,0.008666542,-0.0205276364,-0.0002854768,0,0.0662175557,0.0064139942,-0.0011244844,-2.28527098823646E-05,0,0.0063967213
0.8753026634,0.8627684964,-0.1200106914,0.2085212412,-0.0240303466,-0.0201914472,0.0858373545,0.0011092128,-0.0015031923,-0.1640364384,0.0028643036,0.0005182901,-6.17929590773313E-06,-0.0015031923,0.0028879126
0.8716707022,0.88424821,0.2430092008,0.1170476636,0.0158826396,0.0194949516,0.1076324347,-0.0002675073,-3.19159478932402E-19,-0.1458406103,-0.0019569472,-0.0035379201,-6.55985226812805E-05,-3.19159478932402E-19,-0.0019422506
0.8958837772,0.8866348449,0.026345127,-0.0190637863,-0.0023375717,0.0137004051,-0.1236701414,-0.0001742314,-0.0010843522,-0.2097865317,-0.0079557247,-0.0044329216,-0.000102296,-0.0010843522,-0.0079201418
0.8837772397,0.8794749403,-0.0788226344,-0.0831147995,0,-0.0111954411,-0.0058966098,-0.0001988445,0.0046300938,0.0436707842,-0.0078492936,-0.0016590245,-9.72214467766952E-05,0.0046300938,-0.0078178289
0.882566586,0.869928401,-0.1059524512,-0.0758436569,-0.0144201974,-0.0120552757,0.0277326969,0.0005424394,0,0.034028985,-0.0340136054,0.0047783319,-3.62529402672826E-05,0,-0.033926191
0.8934624697,0.8973747017,0.3079561043,0.0325570612,0.0189504638,0.0157792352,0.0736423987,-0.0006024575,-0.0023488221,-0.287681904,0.0685131195,-0.0106854638,-0.0001854536,-0.0023488221,0.0681155859
