date,open,high,low,close,volume
2011-08-29,43900,43900,42800,43500,1260915
2011-08-30,45300,45450,44000,44050,1558799
2011-08-31,44200,44900,43900,44900,951613
2011-09-01,44800,45500,43800,43800,2285517
2011-09-02,43750,43750,42550,42750,1763739
2011-09-05,42000,42000,40850,41150,1603085
2011-09-06,40950,40950,40000,40200,1410404
2011-09-07,41300,41850,40950,41800,1047251
2011-09-08,42900,43800,42600,43000,2072143
2011-09-09,42950,43150,40950,41450,1371702
2011-09-14,40500,41150,39550,40200,1728384
2011-09-15,41200,41200,36550,38450,2715260
2011-09-16,39500,40900,39100,40250,2341979
2011-09-19,40100,41650,39000,41000,1561986
2011-09-20,40800,41700,39850,41350,1241631
2011-09-21,41700,42350,40900,41200,975661
2011-09-22,39850,40250,39150,39750,1232713
2011-09-23,37750,38350,35800,36150,2742072
2011-09-26,36850,37950,36600,37200,2101863
2011-09-27,39000,40900,39000,40100,1775331
2011-09-28,40500,42350,39800,41400,2064018
2011-09-29,41400,42850,40700,42050,1539965
2011-09-30,41950,43000,41200,42000,1689583
2011-10-04,40450,40450,37950,39500,2672911
2011-10-05,40300,40850,39000,39800,1730674
2011-10-06,41800,43900,41400,42500,2885177
2011-10-07,44500,45850,44200,44800,2748022
2011-10-10,43600,44300,43050,43500,1330421
2011-10-11,45350,45500,43100,44250,1761110
2011-10-12,43550,44400,43350,43750,1384285
2011-10-13,44600,45750,44100,45000,1960091
2011-10-14,44050,46700,43900,45800,1613180
2011-10-17,46050,46450,45100,45550,1113873
2011-10-18,45400,45500,43550,43650,1888974
2011-10-19,44200,44400,42900,44000,1485039
2011-10-20,43800,44000,41900,42300,1709586
2011-10-21,42300,42850,41000,42150,2104538
2011-10-24,42800,44500,42550,44150,1514616
2011-10-25,44250,45050,43950,45050,1500050
2011-10-26,44500,44900,43650,44750,1127864
2011-10-27,45150,45850,44300,45700,1522415
2011-10-28,48000,48400,45600,46250,3023527
2011-10-31,45500,45900,43950,44650,1668874
2011-11-01,44350,44350,43500,43850,1197478
2011-11-02,42950,43850,42000,43800,1662100
2011-11-03,43400,43700,42000,42650,1395188
2011-11-04,43600,44000,43050,43500,1759767
2011-11-07,43800,43800,42650,43200,1640344
2011-11-08,43200,43500,41500,41600,2234348
2011-11-09,42350,42450,41700,41750,1154716
2011-11-10,40200,40500,38500,38600,3303835
2011-11-11,39450,40100,39250,40050,1269835
2011-11-14,40950,41400,40650,40800,1043104
2011-11-15,40200,40650,40000,40650,1072379
2011-11-16,40700,41200,39500,39800,1551940
2011-11-17,40000,40300,39400,39800,1804112
2011-11-18,39300,39950,38950,38950,1928622
2011-11-21,39050,39550,38000,38800,1099357
2011-11-22,39200,39600,38400,39100,710455
2011-11-23,38750,38950,37300,37300,1318059
2011-11-24,36800,37400,36350,37400,1684688
2011-11-25,36900,39300,36800,38600,1661451
2011-11-28,38900,40250,38900,40250,1358297
2011-11-29,40550,41200,40050,40950,1548503
2011-11-30,40400,41200,40200,40950,1322473
2011-12-01,43250,43250,42600,42900,2490608
2011-12-02,41750,43200,41750,43200,1283942
2011-12-05,43200,43200,41950,42900,962419
2011-12-06,42900,43300,41150,41800,1011293
