"open","open_lastclose_ratio","close_lastclose_ratio","close_ma15_ratio","close_ma30_ratio","sar_ratio","adosc5_ratio","adxr5_ratio","roc5_ratio","rocr5_ratio"
0.9276457883,0.1413833529,0.1639591358,0.273741031,0.411362515,0.0748790188,0.0005908966,-0.0699696106,-0.0718977806,0.3269877915
0.93412527,0.0232638889,-0.0441468254,0.1901066676,0.3593623568,0.0667930629,-0.0012692384,0.1425865355,-0.0463779301,-0.1735327534
0.9298056156,0,-0.0886012942,0.0880062604,0.2852216873,0.0596374361,-0.0050919921,0.0940420641,0.1788669342,-0.1343200195
0.9233261339,0,0.2676691729,0.2428645114,0.4101559768,0.5329364027,-0.0012952795,-0.7531101079,-0.011802029,0.0505745541
0.9373650108,-0.1151202749,-0.3349697267,-0.0215134174,0.1956525366,-0.0091878161,0.0087599897,-0.7024915341,-0.0287068008,0.0850441368
0.9254859611,0.1655294118,-0.1047058824,-0.1101448014,0.1214610832,-0.0090139631,0.0034738539,-0.0779285238,0.2291082307,-0.1742752042
0.9049676026,-0.1192170819,-0.0452465684,-0.155610067,0.0840078507,-0.0206930749,-0.0017785853,0.0435522719,0.0001350538,-0.0007250884
0.903887689,-0.0717857143,-0.1816326531,-0.2807678286,-0.0223841143,-0.0349582405,0.0005045342,-0.5730511128,0.0114241265,-0.0615539023
0.8887688985,-0.1213768116,-0.1535541753,-0.384499785,-0.1104550786,-0.0447549388,0.0008618766,-0.2005373208,0.0385680329,-0.2710525492
0.8747300216,-0.1965770171,-0.7460705554,-0.8190164429,-0.506384309,-0.0650584014,0.0119376644,0.6356021795,0.019143921,-0.2774168648
0.8347732181,0.0783116883,-0.0330241187,-0.788486695,-0.5211077723,-0.1214177997,0.0009792936,0.7058505145,-0.0021207886,0.0474885842
0.8347732181,0.130859375,0.5628720238,-0.3891364765,-0.2319734623,-0.1401074846,-0.0011928614,-0.2951545047,-0.0190516738,0.4009828139
0.8617710583,-0.1002493766,-0.2377983612,-0.4911485542,-0.3521937753,-0.1225455255,-0.0004744568,-0.1492000696,0.0036661275,-0.0374377188
0.8423326134,-0.1787801779,-0.0323107642,-0.4450269674,-0.3650323825,-0.1069564565,-0.0006779654,0.3776626421,-0.007181624,0.0806351445
0.8542116631,0.1536305732,-0.1133757962,-0.4693306711,-0.4184152594,-0.0931742106,0.0002598855,0.3107889357,-0.0487426506,0.4416172253
0.8401727862,0,-0.0163422696,-0.420471501,-0.4207707281,-0.0810326484,0.0014601388,-0.4250518787,0.0049586096,0.0109891192
0.8477321814,0.2069498069,0.3109027395,-0.1676292505,-0.2624508987,-0.502642422,-0.0003757437,-0.7924717708,-0.0635052417,-0.1585344475
0.8650107991,0.1262562814,0.2715362527,0.0490002346,-0.1227312503,0.0095006572,-0.0016713605,-0.2042397242,-0.2099235945,0.3410295536
0.8758099352,-0.0494464945,-0.0469161834,0.062489082,-0.1436066652,0.0243382217,-0.0026839666,-0.1699529971,-0.0013958312,-0.0096207359
0.8801295896,0.1240740741,0.0784832451,0.1437743886,-0.1014520668,0.0232968919,-0.0318640608,-0.140475174,0.0191211474,0.1271925045
0.8801295896,0,-0.1248028046,0.082086451,-0.1653326536,0.0347709861,0.0003443293,-0.4067400364,-0.0072926071,-0.0713541948
0.8596112311,-0.2739776952,-0.2520800142,-0.0594040942,-0.2927556588,0.0442733275,-0.0005858147,-0.0667775534,-0.0450663029,-0.3610706861
0.8542116631,0,0.144663175,0.0617765568,-0.2093796283,0.040516961,0.000536594,-0.2361184879,0.059909416,-0.0816171051
0.8639308855,0,0.0158928571,0.0857163016,-0.196269737,0.0370958779,0.0006016572,-0.4543782256,-0.0118269002,0.0414206467
0.8704103672,0.1254681648,0.3492063492,0.2908852453,0.003390543,0.0339774894,0.0013596622,0.3107051667,-0.0730027713,0.1767835783
0.8887688985,0,0.3398715501,0.4755614391,0.1910315508,0.0464237978,0.0017035202,0.6111059349,0.1471767594,0.3083343909
0.9276457883,0.3330177515,-0.3159763314,0.2266752685,0.0243422927,0.078019721,-0.0005099251,0.5431293329,-0.0044191892,-0.04283138
0.9082073434,0.414684466,0.6480582524,0.6280715283,0.3827767164,0.1281822996,0.0008754035,0.1784464693,0.0378883194,0.3270277829
0.9330453564,-0.0464203233,-0.2642692181,0.3826062841,0.2407295845,0.1085726093,-5.49726269916394E-05,0.628318443,-0.0111927649,-0.1838467707
0.9211663067,0.1185141509,-0.1349393531,0.2388433586,0.168237881,0.0921757425,-0.0003836913,0.3899914321,-0.0259181122,-0.3095978607
0.9060475162,0,0,0.1929933736,0.1755090702,0.5600494794,-0.0004768396,0.322715637,-0.0529171598,-0.2174939234
0.9017278618,-0.0958283671,-0.1060786651,0.091189288,0.1242526914,-0.0091438226,-0.000712623,0.1984293316,-0.0917581032,0.1414250355
0.8952483801,-0.0724759615,-0.1222527473,-0.0028695483,0.0649095446,-0.0183229191,-0.0007385505,-0.0824970747,-0.2323835425,-0.4815757485
0.8876889849,-0.0487864078,0.1234396671,0.0673146083,0.145150696,-0.0333233887,0.0007179156,-0.4443053261,-0.0236811247,0.2601458983
0.9157667387,0.3865384615,0.2292239011,0.2049947726,0.2743656268,-0.0314493022,0.0008144882,-0.2275289349,-0.0583485363,0.241835026
0.9136069114,-0.0237308146,-0.0750548153,0.1260700205,0.2318798116,-0.0296739366,-7.33739008332726E-05,-0.1901433389,-0.0242252682,-0.0493137183
0.9179265659,0.1909738717,0.151001018,0.1885376247,0.3138676731,-0.0279928282,0.0002254117,-0.3106101894,0.221816494,0.1703317387
0.9233261339,0.0707746479,0,0.1510529681,0.3067249021,-0.0264016329,-0.0002029852,-0.2326003692,0.0160310124,0.0811043095
0.9287257019,0.1887323944,0.0447686117,0.1440811119,0.3213334549,-0.4149355489,-0.0007699244,0.3367072802,-0.0072276487,-0.0511927018
0.9287257019,0.1175438596,0.0148705096,0.1310873077,0.3043415356,0.0094170927,-0.000933864,0.1252852231,-0.0238619078,-0.1383437248
0.9244060475,0,-0.0594125501,0.0840736855,0.2456948925,0.0188457189,-0.0009104754,-0.2991515256,0.0045624575,0.0103385624
0.9168466523,-0.0707746479,-0.1044600939,-0.0041967229,0.1739427502,0.0180512113,-0.002718602,0.0790026955,-0.0655742752,-0.1658771191
0.9179265659,0.1189349112,-0.0451394759,-0.0189210629,0.1327695481,0.0172918382,-0.0160785473,0.1027816821,0.0166116125,-0.0296582623
0.9103671706,0.023871734,0.3322022396,0.2008699665,0.2952588628,0.0165659111,-0.00032675,0.105538537,-0.0735224139,0.1881916048
0.9222462203,-0.2326388889,0.1765873016,0.3000788939,0.3672756604,0.015871834,-0.0017419097,0.0643019063,0.0472732336,0.1061296316
0.9460043197,0,0,0.2734620782,0.3382837676,0.0367766438,0.000623122,0.2983944763,0.0079704544,0.0392194548
0.9557235421,0.2065068493,0.203196347,0.3775108731,0.427372159,0.0466975699,-0.0044376134,0.2079500064,0.0345174235,0.203815912
0.9665226782,0.1129213483,1,1,0.9630277558,0.0584134741,0.0298293376,0.5614309637,0.0632401617,0.6891409518
1,-0.711875,-0.8608630952,0.287155858,0.4009480639,0.1605515803,-0.0025168177,0.8240856551,-0.0288368894,-0.7639268338
0.9665226782,0,0,0.2534803581,0.3777879551,0.1386240403,-0.0127372241,0.4739526632,-0.0153294671,-0.1144348476
0.969762419,0.0673743017,-0.1704708699,0.1029714825,0.2576600296,1,0.0045269481,0.0305011355,-0.024480271,-0.1120055045
0.9503239741,-0.0682899207,0.0287979291,0.1006853801,0.2474693042,-0.0171544364,0.0011197761,0.1801437111,-0.0660109394,-0.1127835679
0.9600431965,0.0908474576,0.1005649718,0.1441691931,0.27855922,-0.0168459034,-0.0006351516,-0.000256384,0.4499439809,-0.5478703023
0.9578833693,-0.1126681614,-0.1995515695,-0.0127777468,0.1434568562,-0.0337735917,-3.59854741633126E-05,-0.0161929194,-0.028366571,0.4660617685
0.9632829374,0.320501139,-0.1737715587,-0.1404487255,0.0345234181,-0.0325541197,0.0006147944,-0.6349608108,0.0273603029,-0.114174176
0.9254859611,-0.208891455,0.2055427252,-0.0181056848,0.1381763153,-0.051748821,-0.0008286978,-0.2169479575,-0.0346962376,0.2504119605
0.9481641469,-0.0456818182,0,-0.0414662929,0.1228270356,-0.0876238707,-0.0008489022,-0.5024139337,0.0256942957,-0.0188785172
0.9546436285,0.0913636364,0.1011363636,-0.0013330989,0.1734837828,-0.0814675644,-0.0009773304,-0.5337363894,-0.0003041738,0.0003724789
0.9622030238,0.0906426156,0.0143340312,-0.0073188442,0.1705355492,-0.0756874821,-0.0004248376,-0.9425258142,-0.1175173829,0.1427713531
0.9611231102,0.0452702703,-0.272039897,-0.1923870184,0.0096418321,-0.0702684487,0.0158479634,-0.0868167939,-0.0269711716,-0.0654605161
0.9265658747,-0.2544303797,-0.1170475095,-0.2625810267,-0.0604781725,-0.0651947729,0.0010757829,-0.0142940993,-0.2803377397,-0.2085814227
0.9330453564,0.0700348432,-0.1181350589,-0.3187825581,-0.1302174841,-0.0604504518,0.0004470838,-0.3984762234,0.0163201807,-0.0776189907
0.9125269978,-0.1885111372,-0.2235806398,-0.3912143585,-0.2541486212,-0.0560193518,0.0002340667,-0.1158724849,0.0310274411,-0.2116670573
0.9114470842,0.1439140811,0.0910330719,-0.2972616769,-0.2091555073,-0.0518853653,-0.000138124,0.2429234179,-0.003994341,0.0503372836
0.9071274298,-0.0952606635,-0.0602572783,-0.3019150242,-0.239404347,-0.0480325451,-0.0002213694,0.4960301125,-0.0126552254,0.1421911913
0.903887689,-0.0717857143,-0.0756802721,-0.3214576384,-0.2776873402,-0.0444452173,-0.0003046443,0.3562000341,-0.0036868124,0.027432307
0.9006479482,-0.0240718563,-0.1522668948,-0.3846585584,-0.3510136945,-0.052328475,-0.0003112302,0.6970253581,0.0033730556,-0.0226361706
0.8909287257,0,0.2003463203,-0.2148245172,-0.2430577264,-0.0716800331,-0.00065157,0.1949630339,-0.0387604291,0.2835210043
0.8952483801,-0.2158711217,-0.3793044664,-0.4304438882,-0.4332771281,-0.063623768,-0.0001554066,0.2905104903,0.0433709388,-0.3068318249
0.8779697624,0,0.2658583729,-0.2297077798,-0.2898561868,-0.0725752567,-0.0005334762,0.2532294828,-0.026197525,0.2152900665
0.8974082073,0.0242168675,-0.1378657487,-0.2837602534,-0.3544231942,-0.0629611199,-0.0003176439,0.1077147538,0.0158291094,-0.0411027583
0.8822894168,-0.0979293544,0.1393770663,-0.1553890299,-0.2780026899,-0.05455731,-0.0005889224,-0.1915850753,-0.0527712335,0.1939432657
0.8952483801,-0.0242168675,0.1378657487,-0.0274018678,-0.204627198,-0.0472273895,-0.0014507604,-0.1659406671,-0.0311286024,-0.0404151424
0.9071274298,0.0239570918,0,0.0070534981,-0.198095869,-0.2917587639,-0.0014658609,-0.3815947972,1,0.256880193
0.9082073434,0.0479141836,-0.1363868551,-0.0608487993,-0.2588455352,0.0063775257,-0.0006542999,-0.2687556489,-0.0387604291,-0.2588764491
0.8974082073,0.0242168675,0.0765920826,0.0106352204,-0.2076753199,0.0062452126,-0.0002406952,-0.2265115521,0.0206676288,0.1424511745
0.8995680346,-0.0481437126,0,0.0234311988,-0.1932337077,0.0061157412,-0.0005014123,-0.2146867784,-0.0250675236,-0.0905827649
0.898488121,-0.0722155689,0.0609067579,0.0653181134,-0.1286146008,0.0059890465,-0.0025494385,-0.4151214601,-0.0387604291,-0.0500224184
0.903887689,-0.0479141836,-0.0909245701,0.0092378673,-0.161089758,0.0058650653,-0.0118578434,0.439920196,-0.0460135725,-0.059740719
0.9006479482,0.0241296519,0.0610529926,0.0540189767,-0.112827846,0.0057437357,0.0065606038,0.3249175775,-0.0844712725,0.1311317524
0.9071274298,0.0720430108,-0.1822836662,-0.0668665281,-0.195776395,0.0056249977,5.23138399520405E-05,0.4898248975,-0.0938009015,-0.1690721884
0.8855291577,-0.1218181818,0,-0.0668665281,-0.179771179,0.0055087924,0.0001785163,0.3586528491,0,0
0.8866090713,-0.0974545455,-0.4006926407,-0.3175421841,-0.3696783523,0.2697531327,-0.0030749804,0.7522736952,0.1155421134,-0.3018414915
0.8628509719,0,0.0636509923,-0.2678071805,-0.3169010338,-0.0089176647,-0.0083353106,0.5587605528,-0.0094807172,0.1022932516
0.8574514039,-0.2252801993,-0.1108343711,-0.3193863332,-0.3565702156,-0.0226552096,0.0027765398,0.4764648639,0.0139590028,-0.112396473
0.8552915767,-0.1010050251,-0.0159727207,-0.3121643698,-0.3424889075,-0.0218080804,0.0017754446,0.3496787804,-0.0099866117,0.1108616992
0.8574514039,-0.0252830189,-0.2718778077,-0.4597754059,-0.457772163,-0.0209904952,0.0084685387,0.4001521393,0.0219642431,-0.1786335169
0.8412526998,0.0258354756,-0.0326845391,-0.4382370894,-0.4455162411,-0.0369004809,0.0026164069,0.3206673262,-0.0191753322,0.2496627432
0.8390928726,0.0259020619,0.3276877761,-0.1904508064,-0.2524304189,-0.034840183,-0.0005297116,-0.3459726069,-0.0270225397,0.1726175138
0.8650107991,0.1262562814,0.2236180905,-0.0232993566,-0.1179127911,-0.0494957748,-0.0009344852,-0.2209401001,-0.1169630033,0.2216797706
0.8617710583,-0.2977777778,-0.1883597884,-0.1278065392,-0.2022083106,-0.0458072262,-4.03848388109492E-05,-0.2323134377,-0.0304441753,-0.1134069865
0.8574514039,-0.1007518797,-0.0637307555,-0.1421626008,-0.2199860809,-0.0401154953,0.0004861901,-0.2390566997,0.1724789274,0.1397484455
0.843412527,-0.329093199,0.0160129543,-0.0992885129,-0.1996405359,-0.0393542953,-0.0006332351,-0.709563669,0.0073862093,0.0320784719
0.8714902808,0.3033962264,-0.2558849955,-0.2371478757,-0.3183365115,-0.0363771382,0.0008369519,-0.8280258153,-0.0725694466,-0.3737944623
0.8423326134,0.0258023107,0.1305703283,-0.1120220681,-0.2354179486,-0.0168284325,-0.000414602,-0.8898383409,0.012773771,-0.0600790658
0.843412527,-0.1532401525,-0.161553821,-0.188449175,-0.3051983125,0,0.000766667,-0.7986225004,-0.0028382923,0.0178773359
0.8347732181,-0.1034749035,0.1145431145,-0.0799752084,-0.2337969966,-0.0323319675,-0.0006028544,-0.1878986972,-0.0202100978,0.1177224442
0.8466522678,0,-0.0486516035,-0.1003080168,-0.2438231069,-0.0298608573,-0.0007699745,-0.6288167929,0.0154359143,-0.042433502
0.843412527,0,-0.2279129321,-0.2312613507,-0.3518983582,-0.027570434,0.0027037209,0.0370942603,-0.0048548273,0.0187561356
0.8336933045,0.131029987,0.0994598622,-0.1467010937,-0.2843743582,-0.0370482944,0.0012653298,0.2141712254,0.0060003968,-0.0202329138
0.8315334773,-0.078007762,-0.0328959527,-0.1515234181,-0.2878538091,-0.0334918384,-1.49636661867568E-05,0.488719711,-0.021935025,0.0856207947
0.8326133909,0,0.1484157865,-0.0512529418,-0.195776395,-0.0302638572,-0.000319387,-0.5932004401,-0.0131508599,0.0220568557
0.843412527,0.0257692308,0.0489010989,-0.0225981499,-0.1538511803,-0.2733639842,0.0001650455,0.4088004327,-0.0582150875,0.0643418469
0.8412526998,-0.1026819923,-0.0811895639,-0.0656349683,-0.1801440521,0.006576242,-0.0009459245,0.1806050325,0.1783131343,0.0981621693
0.8401727862,0,-0.0653690782,-0.0839983699,-0.1992352862,0.0064396532,-2.27462832405857E-05,0.0932051557,-0.0352641044,-0.1074579438
0.8304535637,-0.1298449612,-0.3121077889,-0.2681135603,-0.3433203347,0.3153002152,0.0016298707,-0.192013178,-0.6605360282,-0.1839281191
0.8174946004,0.0532450331,-0.1515610218,-0.3355718383,-0.3977825176,-0.0088584385,0.0017724373,0.2846868582,0.0426551068,-0.1948213931
0.7818574514,-0.5927613941,-0.3408655687,-0.5148013348,-0.5434423439,-0.0199146168,0.0010178346,0.3846874414,0.025971322,-0.2551095554
0.7861771058,0.0553719008,0.1751279024,-0.3680979237,-0.4280100713,-0.0420790003,0.0001201857,-0.2783494088,-0.0100165633,0.1694921371
0.7872570194,-0.1911684783,0.0172748447,-0.3194294198,-0.3911400363,-0.0397542918,-0.0004318493,0.4635881684,-0.0044378712,0.0545806558
0.7948164147,-0.0272727273,-0.1207598372,-0.3657878879,-0.4271044256,-0.0375475244,-6.68174571792603E-05,0.4511400274,-0.011911877,0.128886377
0.782937365,-0.1376712329,-0.0522504892,-0.3582564398,-0.4265050119,-0.0354538548,-9.41272643000932E-05,0.6942448691,-0.0089471125,0.0660378042
0.7850971922,0,-0.1224209078,-0.3947178829,-0.467413411,-0.0334685126,-6.45995115812518E-05,0.2798511207,-0.0261830998,0.1474798986
0.7807775378,0.08375,0.2648809524,-0.1935910176,-0.3123254964,-0.048177011,-0.0004555676,-0.4299787515,-0.0323881303,0.0581697519
0.7915766739,-0.0546938776,-0.1037900875,-0.2306915431,-0.3474662811,-0.0445796682,-0.0003787015,-0.3744138679,0.2709022662,-0.0794360936
0.788336933,0.0275720165,0.6278659612,0.2007773416,-0.0112232179,-0.5154137097,-0.0019425718,0.4080404698,-0.209963386,0.4965907277
0.8250539957,-0.0262745098,-0.0830999066,0.1575828042,-0.0513029789,0.0121301245,-0.0034486247,0.4122594239,-0.0020640747,-0.0203528206
0.8228941685,0.0528947368,0.3513157895,0.4086796401,0.1383968457,0.0118703043,0.0736055251,-0.1740120948,0.0335842152,0.3142882405
0.8369330454,-0.1544174136,-0.1790744467,0.2845365741,0.0461845496,0.0311413415,0.0014136885,-0.1439443428,-0.0169747078,-0.2857417423
0.8358531317,0.1044155844,0.2146567718,0.4316095295,0.1730918705,0.0297847753,0.0010290217,0.5133589713,0.0215335717,0.2109531282
0.8390928726,-0.1540229885,-0.3247582558,0.1875567804,0.0012186755,0.0434306166,-0.000262639,0.0774935508,-0.0401284442,-0.5964539239
0.8261339093,0.0526867628,0.0166635462,0.1848857183,0.0195244007,0.0406138589,-0.0004270651,0.05400504,-0.1167912929,0.0659794215
0.8207343413,-0.1052356021,-0.1664173523,0.0441360702,-0.0595953129,0.0379925168,-0.0007344668,-0.1740883347,-0.293358382,-0.3310226522
0.8056155508,-0.2132625995,-0.0168624479,0.0188869285,-0.0608871679,0.5925242325,0.0002593109,0.0310569685,-0.0140070757,0.1081016875
0.8099352052,-0.0800796813,-0.3208119901,-0.2030885379,-0.2195820966,-0.010838683,-0.0014578446,-0.2261061082,0.0711059213,-0.3459810341
0.788336933,-0.1095367847,-0.0173219151,-0.2171996783,-0.2157060386,-0.0221225837,-0.0033900507,-0.2941356045,-0.0144075129,0.2072915579
0.7915766739,0,0.2081465601,-0.0895698658,-0.0932641785,-0.034501377,0.0403859562,-0.7072038352,-0.0142442886,0.1256465659
0.8066954644,0.0539597315,0.1877277085,0.0117480448,0.0160234172,-0.0325656467,0.0023872683,-0.2383727267,-0.0428945863,0.2357720888
0.8110151188,-0.1329365079,-0.0840891912,-0.0594394507,-0.0252855754,-0.0307313793,0.0002767865,-0.136953744,-0.0775723328,-0.0442290521
0.8110151188,0,0.2878067339,0.1091184828,0.1335497034,-0.0289940432,-0.0028305353,0.3794702793,-0.7147444246,0.4102356653
0.8293736501,0,-0.0993303571,0.0413200327,0.0808405487,-0.0008989414,-0.0070679981,0.0384286872,-0.0056549603,-0.0539560111
0.8250539957,0.0527559055,0,0.0397537978,0.0864633503,0,-0.0007653476,0.3103506474,-0.0164047842,-0.1345569484
0.8282937365,0.1318897638,0.1001124859,0.1201781777,0.1467764021,-0.4549703184,-0.0007434929,0.3286788149,-0.0117982258,-0.0567287527
0.8293736501,0,0.7780877976,0.6327224509,0.5701026531,0.0096229339,0.081065649,0.821044672,0.1693381729,0.5702528641
0.8833693305,0.0739877301,-0.0624014023,0.5629387002,0.5208160195,0.0394361443,0.0003110418,0.5861494045,-0.0132947199,-0.22500602
0.8833693305,0.1734895191,-0.1567729435,0.4157827232,0.4134104655,0.062671571,-0.0006710363,0.0391284198,-0.0033288118,-0.0380390291
0.8704103672,0.1254681648,-0.0317460317,0.3644373711,0.3777951789,0.0584730737,-0.0010940062,0.0996504199,-0.0019877143,-0.0208582868
0.8606911447,-0.0503128911,0.0318254962,0.3499106204,0.371968483,0.0545830416,-0.0013946501,0.2901957898,-0.0044603957,-0.0445164895
0.8639308855,-0.025093633,0.0476190476,0.3437896829,0.3775672103,0.0509753484,-0.0009683576,0.2478246927,-0.0509354841,-0.4522665224
0.9114470842,1,0.5692963753,0.669245481,0.6722674886,0.0476265201,-0.004756519,0.1034614094,-0.1414510177,0.4170952967
0.9287257019,0.4785714286,0.5903061224,0.9892691587,0.9756829311,0.0840446242,-0.0300490724,0.1289698294,0.0667932849,0.4969859308
0.9578833693,0.1829351536,-0.0433934666,0.8482973875,0.8978614171,0.1229721009,0.0006676853,0.1253516541,-0.0004011501,-0.0076719403
0.944924406,-0.0229452055,0.2612524462,0.9351612161,1,0.1566968426,0.0018405984,0.065256829,0.0079372249,0.1503653897
0.939524838,-0.5395973154,-0.4835410674,0.4782721176,0.6561347658,0.1353569844,-0.0006191813,-0.0307278449,-0.015507904,-0.3476891296
0.9287257019,0,-0.0591362126,0.3683747724,0.5799759138,0.1172169167,-0.0013823984,0.020553107,-0.0281606383,-0.3952070193
0.9200863931,-0.0939252336,0.1039719626,0.3682358428,0.6103925878,0.1017250586,-0.0009089745,-0.0765602152,-0.0758011122,-0.3053615669
0.9287257019,-0.0698725377,-0.0294653203,0.2739944498,0.5608570309,0.088442239,-0.0015739411,-0.0339395241,-0.0022980819,0.0091826341
0.9416846652,0.2567944251,-0.0147668824,0.1967937139,0.5273238561,0.077014687,-0.0022688903,-0.487165613,0.0473276112,-0.1777032095
0.9222462203,-0.1402325581,-0.1626245847,0.0567766461,0.4070881157,0.5596207055,-0.0041664291,-0.6408219227,-0.0257245173,0.2191897697
0.9103671706,-0.14204947,-0.3594144372,-0.2051502785,0.1859797977,-0.0106046474,0.1159447458,-0.3714317287,0.0709839464,-0.1982155469
0.8876889849,-0.0730909091,-0.1695238095,-0.3294427465,0.0756202798,-0.0275176755,0.0027003491,-0.0102389298,0.0220091084,-0.1782390157
0.8758099352,-0.0740786241,0.0780975781,-0.2905145979,0.1028057912,-0.0492880506,0.0002110935,-0.1937365926,-0.0054600306,0.0708368645
0.8876889849,0.0736263736,-0.2173382173,-0.4398234951,-0.032759738,-0.0466054477,0.000709769,-0.3674350749,0.0120562963,-0.1332514304
0.8693304536,0,0,-0.4404869573,-0.0476007635,-0.0625207004,-0.000334635,0.2329282528,-0.0073503287,0.1082346085
0.8693304536,0,-0.0473824312,-0.4467094802,-0.0926484219,-0.0819645436,-0.0002498289,0.4038581831,-0.0179098809,0.2109803818
0.8714902808,0.1253117207,0.0475596722,-0.3655242664,-0.0872436781,-0.0744982543,0.0006268028,-0.3213964932,-0.0233883435,0.1445591252
0.8725701944,0.0749068323,-0.063176575,-0.3570865088,-0.1371090924,-0.0676510853,0.0002469662,-0.0541442504,0.0382871638,-0.0922555293
0.8660907127,0.025093633,0.1111111111,-0.223296003,-0.0919695131,-0.0613825331,-0.0004723342,0.0201273393,-0.0453328497,0.219556141
0.879049676,0.1492574257,-0.1101485149,-0.257333829,-0.1654354651,-0.0556527689,3.91317929831147E-05,-0.2155943059,-0.0904410012,-0.0723715435
0.8693304536,0.1003745318,0,-0.2188823152,-0.1745496831,-0.0504230479,-0.0002237018,-0.7076144885,-0.0290340745,0.0312484185
0.8639308855,-0.025093633,0.1428571429,-0.0838817677,-0.1115285436,-0.045656024,-0.0007945741,-0.6235842063,-0.2318403305,0.0623805286
0.8725701944,-0.0496296296,-0.2354497354,-0.1999334262,-0.2475731199,-0.0413159832,-0.0002931797,-0.2973250783,-0.0855052162,-0.1137549162
0.8628509719,0.1011320755,0.1919137466,-0.030668519,-0.1568121672,-0.0496846831,-0.0009717198,-0.7442237046,-0.0323563235,0.0526303031
0.8693304536,-0.0498141264,0.0787750044,0.0512703689,-0.1137518676,-0.0439838363,-0.0021140895,-0.7036570337,-0.4688511827,0.1252143378
0.8758099352,-0.0247536946,-0.187895848,-0.0623856661,-0.2121119322,-0.0389104242,0.0049138108,-0.6988759412,-0.0422841045,-0.123454343
0.873650108,0.226125,0.4926785714,0.2660492394,0.0413581804,-0.2866769626,-0.0019740835,0.9547548997,-0.8436853397,0.227291448
0.903887689,0.1451263538,0.1223998625,0.3387811646,0.0974704954,0.0095514073,-0.0036026801,0.7948737518,0.0439842066,0.239556309
0.9071274298,0.0239570918,-0.0909245701,0.2518577751,0.0378719761,0.0250597417,-0.0033823096,0.2791973106,-0.0161971175,-0.183071621
0.8995680346,0,-0.1068427371,0.1595990852,-0.0271876515,0.0239854777,1,-0.2081646291,-0.0180179448,-0.1212065749
0.9006479482,0.1946731235,0.1693185749,0.2536089679,0.0661552536,0.022960206,0.0033914144,1,0.0652144219,0.2382232894
0.9017278618,-0.0480286738,-0.1063321386,0.1588161611,0.0210654127,0.0219814472,0.0005866202,0.4561906098,-0.0397689289,-0.3788896481
0.8963282937,0,-0.0612736661,0.0969769657,0.0014071951,0.021046868,0.0004260961,0.2822942951,0.4603205189,-0.1195294226
0.8876889849,-0.0973365617,0.0307851954,0.1040442677,0.0369669902,0.0201542705,0.0009571289,0.0504016158,-0.0237451922,0.0805436996
0.8952483801,0.0242753623,0.1996204279,0.2153347167,0.1525002781,0.0193015829,-0.0011387796,0.3334900802,-0.156027151,0.203063761
0.909287257,0.0239001189,-0.0907083404,0.1256850541,0.107689013,0.0184868514,0.0034654718,0.0326416768,-0.0438605668,-0.1686017517
0.9082073434,0.1444311377,0.1370402053,0.1976790676,0.1895203479,0.0271853772,-0.0007110705,-0.0212475657,-0.312371699,0.1612529912
0.9114470842,0,0.2410291131,0.3213324758,0.3255921943,0.0254714531,-0.0021146731,0.5439809957,0.0558278889,0.1995856782
0.9319654428,0.0701162791,-0.0739202658,0.2327987367,0.2846326698,0.0450352966,-0.0011893928,0.4285462692,-0.008054437,-0.068629089
0.9276457883,0.0940350877,-0.0892230576,0.1422390727,0.2337043591,0.0566449276,0.0047576522,0.3926293534,-0.0274533836,-0.1868469905
0.9168466523,0,-0.1048292108,0.0380858609,0.1693612713,0.0506374446,0.0013296729,-0.3829741494,-0.0046013503,-0.0093445884
0.9179265659,0.1909738717,0.302002036,0.227249698,0.3248015702,0.0452994081,-0.0014881009,0.174456654,0.0598464174,0.1072300937
0.93412527,0.0699535963,0.1769970169,0.3283542277,0.4099572257,0.0405498177,-0.0037459565,0.3941221079,-0.0091743031,-0.041288671
0.9416846652,-0.0459954233,0.043641713,0.3279145452,0.4138222124,0.0556183064,0.0311780427,0.2356560764,0.022505011,0.0776941667
0.9503239741,0.0687571266,-0.1014823261,0.2229636781,0.335737893,0.0486207481,0.0013250689,-0.6783556434,-0.0015003635,-0.0081117054
