"close","volume_lastvolume_ratio","ad_ratio","b_middle5_ratio","ema5_ratio","dmi5_ratio","macd5_ratio","macdhist5_ratio","cmo5_ratio","rocp5_ratio"
0.3982265847,-0.0268473745,-0.1500918291,-0.0852860791,-0.0387444242,1.40792130437515E-05,-0.0010238725,-0.0054586826,-0.0022735926,-0.0094564193
0.4035486722,-0.0187047076,-0.0308136278,-0.0186456046,0.0469600394,-0.0027220294,-0.0017140993,0.0201998074,-0.0027079197,-0.0104520392
0.4026647269,-0.0704484791,0.0044622155,0.0373328435,0.019152184,-1.14630181313778E-18,-0.0015270151,0.0009061117,0.000942864,-0.0406521785
0.4000036831,-0.0201176195,0.0459986053,0.0260824955,-0.0235259999,1.71945271970667E-18,-0.0009722389,-0.0006496463,0.0024707216,-0.0039803484
0.4004456558,0.0160669133,0.0210949525,0.0817521797,-0.0096722282,0.0006755998,-0.0011498916,-0.0004272672,-0.0004801206,0.0292944144
0.3995617104,-0.0385473429,0.0366668464,0.0111339171,-0.0185275796,0,-0.0009448583,-0.0007400281,0.0007731956,-0.0115850552
0.3968960628,0.1078834666,0.0447646824,-0.0554407014,-0.0488223422,0.0022713781,-0.0002031807,-0.0015292271,0.001920071,-0.079180634
0.4004456558,0.0052055511,-0.0146811646,-0.0185545495,0.016045389,-0.0030530746,-0.0016836526,0.0010665836,-0.0033104926,-0.0089083055
0.4017761777,-0.0588753755,-0.0219751339,0.0148370084,0.0289197726,-7.72044205688106E-19,-0.002189148,0.0005069692,-0.0050012385,-0.0241416661
0.4004456558,-0.0276028173,-0.0043627406,0,0.0010447272,0,-0.00135602,-0.0008821655,-0.0286199335,-0.0133817869
0.3995617104,-0.0134521081,0.0251335873,0,-0.0113949683,-3.86022102844053E-18,-0.0006966229,-0.0013009487,0.0033836057,0
0.392909101,0.1425789953,0.070758498,-0.0333440442,-0.0986655177,0.0203498207,0.0045682037,-0.0056032543,0.0092068187,-0.0303360108
0.397784612,-0.0267450098,-0.0161449381,-0.0222995049,0.0009667537,-0.0008956269,-0.0013453842,-0.0084871968,-0.0034812199,-0.0045294637
0.3995617104,-0.0397744164,-0.0136557597,-0.0185819844,0.0251156196,-0.0012078718,-0.0024297295,0.0088567261,-0.0056777444,-0.0022826106
0.3973380354,0.0198348884,0.0465412336,-0.0261056035,-0.0138557165,9.32094187875287E-19,-0.0003772876,-0.001395587,-0.0207693752,0.0054596232
0.3946815955,0.0057700878,0.0480446791,-0.0410595771,-0.0457998758,0.0028667324,0.0019414928,-0.0043470835,0.0054818017,0.0076790645
0.4035486722,0.0089500075,-0.0506605028,0.0897380065,0.0917411986,-0.0031951933,-0.0064273942,1,-0.0082677462,-0.0430505857
0.4044372215,0.0527372399,0.0100593613,0.0558109661,0.0730145174,0.0141108107,-0.039173839,0.0011315712,0.0005806164,-0.0051171054
0.4066516887,-0.0396151592,-0.0320341503,0.0592823071,0.0787150669,-1.41074905254332E-18,0.0079332572,0.0003061748,0.0012987989,0.0008163415
0.4044372215,-0.0373629284,0.0148836342,0.0591495672,0.0221166876,-7.05374526271661E-19,-6.81280565087153E-05,-0.00179274,-0.0021625692,9.23664544292841E-05
0.4004456558,0.0425963415,0.040334915,0.0478561529,-0.0394752064,-0.0033550938,-0.0035516938,-0.0047942259,-0.0063717907,-0.0024435499
0.394235019,0.0958521068,0.0449529383,-0.0771059715,-0.1109149852,0.0364447071,-0.0136974186,0.063590379,0.0123552175,-0.0345291691
0.394235019,-0.0460499659,0.0419415046,-0.0848534305,-0.0744458623,-0.0004310453,0.0078591313,0.0004249527,0,0.0012444562
0.397784612,0.0535596958,-0.0738309947,-0.0741251654,-0.0009921578,0.0004296683,-0.0012521505,-0.0024208718,-0.003378138,-0.0018145621
0.3951235682,-0.053251441,0.0464908433,-0.0782050887,-0.037296078,-0.0020508163,0.001336956,-0.0004557855,0.0085586548,0.0007509141
0.3973380354,-0.0063416268,-0.0440216229,-0.0262167652,0.005635318,0.0024265413,-0.0016469822,-0.0038796417,-0.0033578718,-0.008872275
0.3946815955,-0.018551325,0.0314712205,0.0037733631,-0.0328862612,-0.0026328763,0.0012370221,0.0087297676,0.0152015415,-0.0153350937
0.3995617104,0.073282437,-0.0477126665,0.0449978974,0.0454811764,-0.0036800345,-0.0043111783,-0.0160979463,-0.0068625304,0.1462339596
0.4204034842,0.3518026683,-0.1817151643,0.1905628949,0.3175014305,0.8004734654,-0.0535920795,0.025138836,0.0157893346,0.0429345936
0.427940039,-0.0249598483,0.0416310224,0.2733614388,0.3095629198,0.0004393886,0.0067626269,0.0014927252,0.0004525021,0.0061638614
0.4226179515,-0.0356555934,0.1097191526,0.2071942314,0.1319254737,-0.0007221571,0.00049802,-0.0014115555,-0.0016014193,-0.0031306825
0.4235018968,-0.0664079077,7.73951350549074E-05,0.233319802,0.0988878552,-0.0007767154,-3.22768182344865E-05,-0.0017932826,0.0001600188,0.0019767648
0.4252789952,-0.0355137151,-0.0192519378,0.205333325,0.088788258,1.49467958185596E-18,-0.0001507081,-0.0020355551,0.0003466853,-0.0015866301
0.4208454569,0.0209927307,0.0510577864,0.0034860093,0.0011628611,-1.49467958185595E-18,-0.0012947463,-0.0061080106,-0.0023572009,-0.0131632111
0.4199569077,-0.0321322798,0.0170208267,-0.062952917,-0.0107902012,-0.0015078559,-0.0014867621,0.0087540904,-0.001030971,-0.2508335253
0.4168538912,0.0351328269,-0.0110178627,-0.0456256884,-0.0476137039,-0.0030621536,-0.0022905244,0.002538312,-0.0047393717,-0.0035980599
0.4204034842,-0.0424525522,-0.0321323487,-0.0245927416,0.0145316254,-0.0022612753,-0.0008730894,-0.001049786,-0.039597565,-0.006203556
0.4164073146,0.0100012452,0.0317771951,-0.070520094,-0.0424744103,0.0213658066,-0.0027658458,0.0008323495,-0.0060407205,0.0247741556
0.4146348201,0.0256081345,0.0162933419,-0.0495768357,-0.0515822607,-0.0028438025,-0.0041713909,0.0002660727,0.0055149107,-0.0039151518
0.4212874296,0.0559752839,-0.0680213359,0.0106525702,0.0528252094,0.0117340369,0.005624219,-0.0028417178,-0.0095234212,-0.0162546697
0.415965342,-0.0271384108,0.0555788703,-0.0071094704,-0.0345295252,0.00231948,-0.0038644892,0.0019938163,-0.0059306268,-0.022384936
0.415965342,0.0383854574,0.0155925481,-0.0355256219,-0.0230681612,-0.0037839344,-0.0049818505,-0.000214896,-1.73542014644106E-18,0.052893465
0.4150767928,-0.0283757215,0.0355538193,-0.0106729945,-0.0270669151,-2.40656538140221E-16,-0.0152441997,-0.000225252,0.0027162072,-0.0093315271
0.4248324187,0.1113526976,-0.0992633954,0.0818539233,0.1102268912,1,-0.0521076224,-0.0079162223,-0.0154659324,-0.116383056
0.4239484734,0.0100690264,0.0406054373,0.0212555613,0.0614471532,0.0015018483,0.0032653029,0.0012427121,-0.0007564711,-0.0099449772
0.4212874296,-0.044073929,0.0344850872,0.0424571459,0.0061781148,-0.001610856,-0.000992554,-0.0027911319,-0.0027831165,0.0137242146
0.4261675445,0.014845121,0.0161546725,0.0811822829,0.0676090123,0.0020877554,0.0027242802,0.0049432683,0.0093769426,0.0122704966
0.4337040993,0.0809816403,-0.1274546998,0.1475073682,0.1425390912,0.0008746154,0.0048878206,0.006039502,0.0027500044,0.0111031465
0.4381422415,0.0285097322,0.0119177401,0.1044771018,0.15121922,0.0009340268,0.0026418631,0.0012210763,0.000651918,-0.0040396307
0.4421292033,0.0105466693,0.0001455019,0.1418256335,0.1506411712,0.0002298304,0.0015971689,0.0001681204,0.0004155644,0.0049353557
0.449670362,0.0208987467,-0.0358192745,0.2195493671,0.1946300586,0.0003794309,0.0017929025,0.0007859976,0.0005110495,0.0076412102
0.4434643291,-0.0765622848,0.055279247,0.1320609642,0.050875401,-0.0001718165,-0.0006530728,-0.002739532,-0.0022520603,-0.0053202035
0.4430177526,0.0043209149,0.0258161981,0.0705524737,0.0282627898,-0.0006142991,-0.0009075817,-0.0050515588,-0.0003237982,-0.006301422
0.4558809989,0.1301240461,-0.0182838165,0.1338093849,0.1783820815,0.0008768051,0.0016029533,-0.0357832269,0.0034355818,0.0118469575
0.4549924496,-0.0573585004,0,0.0962613622,0.1067398361,6.30147323287053E-19,0.0001312054,-0.0012812497,-0.0003921671,-0.0037654997
0.4625336083,0.0072631566,-0.1082986998,0.0957103078,0.1626489748,0.000039713,0.0008610111,0.0027377981,0.0008835988,-0.0002244181
0.481156311,0.1438483128,-0.2126398309,0.2788547479,0.3322083402,0.0003099423,0.0026905321,0.0079323001,0.0008856471,0.0263783681
0.5068781997,0.1343111322,-0.241611017,0.4647049575,0.521478257,0.0001336232,0.0033551714,0.0041585632,0.0003817932,0.0093134465
0.5104231888,-0.057417065,-0.2216581739,0.3861638116,0.3776191367,-0.0001387942,0.0010680616,-0.0003396871,3.12802075349866E-05,-0.0022751042
0.5015561121,-0.0535724257,0.1228583563,0.3222324897,0.1466694243,0,-0.0004873009,-0.0025631282,-0.0016065487,-0.001935201
0.5024400575,-0.0530790228,0.0603161326,0.2709409743,0.1067379489,0,-0.000662207,-0.0042057761,7.16982235183041E-05,-0.0021001801
0.5055476778,0.0875047569,-0.0151980948,0.1629619682,0.1050119687,-0.0008595288,-0.0006036065,-0.0488630688,0.000276194,-0.0055192215
0.5104231888,0.028089138,0.2038348694,0.0234559199,0.1230541986,0.0006274925,-0.0004007024,0.0010737203,0.0003949826,-0.0115356009
0.5055476778,-0.0822013349,0.07529939,-0.032214311,0.0283331318,-0.0010996968,-0.0010869068,0.004071625,-0.0016441038,-0.0316582671
0.5015561121,0.0639980176,0.0317863259,0,-0.0245361591,-0.0021596269,-0.0015385918,0.0018796186,-0.0020033354,-0.0133817869
0.5104231888,0.0342670581,-0.0181902316,0.0528493412,0.0801564435,0.0018660399,-0.000363695,-0.0012842384,0.0042543101,-0.0222593963
0.5121956834,-0.0493021037,-0.0108239344,0.0438719605,0.0723821644,9.18077564854297E-05,-0.0004056855,-0.0010490746,0.0003586809,-0.0023065163
0.5006675629,0.0003969615,0.0817445709,-0.0642114816,-0.0763096206,-0.0035400999,-0.0023254277,0.0032788817,-0.0045622861,-0.0328313386
0.4909119369,0.0910091706,0.0454135385,-0.096703772,-0.1568344855,0.0442898499,-0.004376125,0.0019189597,0.0295356331,0.0068876628
0.5037705794,-0.0615020165,-0.0898923349,0.0147169295,0.0351311667,-0.0007718754,0.0004213547,-0.0018547205,-0.0056881308,-0.0154226376
0.5055476778,-0.0303535815,0.0089221912,-0.0323732259,0.0427737593,-0.0030794779,0.0006858739,-0.0020464691,0.001880658,-0.0423321572
0.5011095356,-0.0344352015,0.0486358935,-0.0737544509,-0.0198894939,0.0043201451,-0.0021601129,0.0001045913,-0.004482891,0.016941
0.4988950683,0.0328661371,0.0065855631,-0.0118443858,-0.0374204698,0.0061320141,-0.0035906589,0.0003597011,0.0373152412,-0.0111929933
0.4798257891,0.2046294643,0.1559243102,-0.0741337681,-0.2333943246,0.0037284512,-0.0295902638,0.0063361348,0.0205206774,0.0719784722
0.4762761961,-0.0109299882,0.0189866531,-0.1846755298,-0.1971873829,0.0007730727,0.00627326,0.0004247618,0.0004014375,0.0189588239
0.4847013001,-0.0258918851,-0.1181350571,-0.1415858162,-0.0385237969,0.000081127,-0.000527751,-0.0020711162,-0.0026396543,-0.0032713154
0.4909119369,-0.0202211311,0.0259083058,-0.0698522693,0.0441053927,-0.0024764355,-0.0022748497,-0.0041241906,-0.0041824351,-0.0067777289
0.4900279916,-0.038987638,0.0073694655,-0.0609931886,0.0194101509,0.0007580307,-0.0019322536,-0.0240947849,0.0529253225,-0.0016943274
0.5086506943,0.1113473556,-0.1170875407,0.1990013397,0.2215589572,-0.0016690051,-0.0110211906,0.019044132,-0.0602266469,-0.0586118459
0.5082087216,0.0521088633,0.1708585522,0.2178626054,0.1408551252,0.0037858932,0.0105116092,0.0002109477,-0.0001831117,0.0015531778
0.5077667489,-0.0785176134,-0.0319841424,0.1553419468,0.0882611558,-0.0023663811,0.0017285407,-0.0009983938,-0.0002324903,-0.0038838902
0.5095392435,-0.0194546493,0.0076661745,0.1242969302,0.0778494836,0.0026313984,0.0008631548,-0.0011494524,0.0005085915,-0.0027115797
0.4922424588,0.2730848322,0.1741691767,0.0146677276,-0.1360191971,-0.00010709,-0.0047177824,-0.0068010229,-0.0066998559,-0.0117880522
0.5033286067,0.0242701277,-0.2309590738,-0.0352204383,0.0298549492,0.0037148534,0.0008371881,-0.0023224553,-0.0058504917,-0.0443651184
0.4940149534,-0.0757985432,0.1111082027,-0.0941296166,-0.081846821,-0.0011333032,-0.0065946093,0.0087678726,-0.0109354267,0.022337874
0.4815982837,0.0834088017,0.0695515077,-0.1745254758,-0.1911184975,0.0029578544,-0.1458274336,0.0048444327,0.0065069795,0.0113111365
0.481156311,-0.0766565273,0.0187977801,-0.1912912477,-0.1338198069,0.0002354137,0.0038893247,-0.0001468421,8.2133417713912E-05,0.0010819243
0.4736151523,0.0637840809,0.0978857009,-0.1269946647,-0.1743764444,0.0003108363,0.003054457,0.0002574868,0.0013536242,-0.0042909163
0.4714006851,-0.0087927613,-0.020795938,-0.2193397966,-0.1425570183,0.0004111255,0.0011692186,-0.0007202666,0.0002793042,0.0090499113
0.4554344223,0.1044013546,0.1734494837,-0.2685654915,-0.2781265479,0.0006296614,0.0028158522,0.0017158383,0.0013530321,0.0030931281
0.4549924496,-0.0565816278,-0.0081628336,-0.1882312439,-0.1937423552,0.0001947163,0.0007214475,-0.000867728,2.15515440601702E-05,-0.0039155373
0.4798257891,0.1253091636,-0.1026518306,-0.0095203747,0.1610944465,-0.0035839246,-0.0028279136,-0.0065410029,-0.0048314075,-0.012711967
0.4851478767,-0.0419079018,-0.0570964248,0.082567911,0.1682820935,0.0029165604,-0.0039449702,0.0065440783,0.004198754,-0.1312195784
0.4807143383,-0.0393884617,0.0605369928,0.0663529085,0.0599844657,4.96343267866573E-18,-0.0034064843,-0.0004543466,-0.0026350798,-0.0025240918
0.477606718,-0.0256214019,0.0305572432,0.1573368332,0.0041802919,-0.0017951465,-0.0015883708,-0.0014004423,-0.0050086821,0.0195920178
0.4612030864,0.0924246267,0.0894783892,0.0436604336,-0.1854184805,0.0308731339,0.0145120635,-0.0054951025,0.1052774466,-0.0096298006
0.4643061029,-0.0749570452,-0.0141551999,-0.1088183691,-0.0890148313,-6.87354072686676E-19,0.0011817367,0.0019052863,-0.0012303389,-0.0450907116
0.481156311,0.1087520569,-0.0997442217,-0.0281707517,0.1369335459,-0.0029734894,-0.0045860642,-0.0133009044,-0.0070874948,-0.0099778311
0.4886974697,-0.0143978798,-0.0172568893,0.0564365951,0.1777938753,0.0099503013,-0.0131034672,0.0041605145,0.0032096662,-0.040392196
0.4855898494,-0.0515374671,0.0197104971,0.0562467315,0.0816868172,0,0.0053836481,-0.0007359177,-0.0013801603,8.70706201840156E-05
0.4900279916,0.0212765421,-0.0094796148,0.2024106232,0.1047415116,0.0004898295,0.0036271805,-0.0003130386,0.0019397173,0.0366547152
0.5188482929,0.4623415102,-0.2913147121,0.378418004,0.3955860173,0.0036991491,0.0111734629,0.0054463144,0.0047814026,0.0117698704
0.5086506943,-0.0497302356,0.2208978153,0.1865361892,0.1448166056,0.0002885406,0.0005247177,-0.0013726012,-0.0019323594,-0.0068723454
0.5077667489,-0.0806877174,0.0822031991,0.1279483851,0.0860166166,-0.0002888781,-0.0002853909,-0.0020848761,-0.0003100645,-0.0042438006
0.5055476778,-0.0447111081,0.0455719133,0.1328932472,0.0328607305,-0.0006996007,-0.000900503,-0.0036429519,-0.0009715796,0.0007131653
0.5059942544,0.0472865985,-0.0269410555,0.1054762171,0.0267208282,-0.0015503662,-0.0009287309,-0.0117017822,0.0001763446,-0.0027733155
0.51264226,0.0573486015,-0.0684079268,-0.0407412295,0.0899777184,0.0014462152,0.0001671583,-0.0026956641,0.0024625926,-0.0182943191
0.5108697654,-0.0131655712,0.097111632,0.0146032948,0.0405152104,0.001001661,-0.0006565731,0.0079897802,-0.0009310457,-0.018262598
0.5104231888,-0.0500135299,0.0351043419,0.0174662818,0.0221324647,-0.000637792,-0.0009164374,0.0026303654,-0.0003446814,0.0026653763
0.506436227,0.0362156219,0.0375424987,0.0058361775,-0.028161029,-0.0020427374,-0.0018853328,0.003171517,-0.0033575295,-0.0088860825
0.4971225738,0.062601303,-0.0066149507,-0.058250724,-0.1191849034,0.0007896135,-0.0046003565,0.0034008578,-0.0253890974,-0.1468737282
0.4975645464,-0.0699953938,0.0358074669,-0.099345149,-0.0752389676,-1.50446968827923E-18,-0.0070112373,-0.0001548578,-0.0003632693,0.0090660697
0.5135262053,0.2321459616,-0.1491029348,0.0176075705,0.1236921183,-0.0025923469,0.3423486223,-0.0039604817,-0.0092013344,-0.015747613
0.5157498803,-0.0540457721,-0.0995689392,0.0352695447,0.105916075,0.0025427652,0.0048023981,-0.016921438,0.0006590388,0.0134748396
0.5099812162,-0.0287256827,0.0806863086,0.0234229737,0.0081138847,0.002021979,-0.0010275133,-0.0036546576,-0.003051371,-0.0044059054
0.5090926669,-0.0286923597,0.0211944778,0.0789799129,-0.0041454434,-0.0021137171,-0.0014789524,-0.0156569438,-0.0016263681,0.0326500189
0.5121956834,0.0578771135,0.0297702069,0.0960838648,0.030601958,0.0086511428,0.0002553346,-0.0025021627,0.0083931887,0.002960345
0.5157498803,0.0419893446,0.0381879386,0.0145196115,0.0585100943,0.0012882242,0.0015861434,-0.0128735273,0.0028934068,-0.0114112065
0.5299344407,0.2240055267,-0.147920836,0.0925385241,0.1905690866,0.0021773541,0.0064493749,0.0268252268,0.003914436,0.0716110159
0.5663005046,0.100754436,-0.321020565,0.365398463,0.5100573868,0.0011590356,0.0097772252,0.0098005276,0.0014555117,0.0403511207
0.6137527163,0.0448889551,-0.2480474695,0.6645095465,0.816368566,0.0002747923,0.006453645,0.0038085375,0.0003667405,0.0115294461
0.6186282273,-0.0826346189,-0.1101386268,0.6499318126,0.566111271,0,0.0016711885,-0.0002941694,2.07441651015925E-05,0.000144187
0.6505607528,0.093764543,-0.2596644242,0.7924204605,0.6663811035,8.35086170598896E-05,0.001636794,0.0001348405,0.0001069926,0.0034512069
0.6474577364,-0.0349747401,0.0095468489,0.6595442097,0.3987787006,1.1551319365751E-05,0.0001851694,-0.00150299,-0.0003313916,-0.002028277
0.6368089573,-0.0242316679,-0.1749010617,0.3806784248,0.1652042375,-0.0004872635,-0.0006916482,-0.003242274,-0.0012746112,-0.0058689056
0.6514446982,-0.0133619018,0.0070111623,0.1989704302,0.237422591,0.0001825313,-0.0003169083,-0.0041024244,0.0005205291,-0.0067813084
0.6319334463,-0.0465422144,0.2186123452,0.0694102641,-0.012685083,-0.0010006195,-0.0013666633,-0.1470429311,-0.0025426464,-0.0086952628
0.6616469007,0.0790551732,-0.2909627177,0.0575947749,0.2486651468,0.0003084006,5.10245359683354E-05,-0.001893351,0.0035552678,-0.0027791321
0.6385906596,-0.0237517456,0.2882371608,-0.0459081074,-0.0332397146,1.24945304992829E-05,-0.001493775,0.005256805,-0.0029712036,-0.0241362898
0.629718979,0.1395330902,-0.0355915284,-0.0368084869,-0.0979854799,-0.0036851119,-0.0019910755,0.0016171143,-0.0032958785,-0.0025029915
0.6403631542,-0.0635441096,0.2131254096,-0.0576581251,0.0257510827,0.0233116938,-0.0010646231,-0.0008031805,0.0163160773,0.0070638709
0.6474577364,-0.0559842926,0.0052677962,0.0810535972,0.078009695,-8.63917136179938E-19,-0.0004355771,-0.0013505597,0.0021864851,-0.0327073339
0.6882527347,0.1717603903,-0.3631167619,0.1382410682,0.4001144231,0.0088694396,0.003487646,-0.0061821617,0.0054416228,0.0085222568
0.7507826599,0.2250681191,-0.0250350353,0.5781572064,0.7816595083,0.0021926582,0.0051600011,0.0221258259,0.0014786588,0.0450841405
0.7800495378,-0.0591692891,-0.3952767623,0.7488021562,0.7303349856,0,0.0023803097,0.0013750405,0.0002829185,0.0048016205
0.8501160178,0.095673234,-0.522298909,1,1,0.0003807875,0.002657224,0.0017858821,0.0003895559,0.0049791646
0.8518931163,-0.0139833763,1,0.9196436617,0.6411832,8.44383057780874E-05,0.0006614197,-0.0008994419,6.909877991506E-06,-0.0004821591
0.7769465213,0.0025975124,0.9736432928,0.3781831196,-0.1066365454,-0.002372181,-0.0016224251,-0.0046486135,-0.003490849,-0.0079202518
0.7893677949,-0.0642872049,-0.1397385604,0.1608847324,0.0148624337,-0.0010025035,-0.0012545733,0.0282352758,0.0017228825,-0.008045064
0.7906983168,-0.0621773106,0.1726267667,0.0439780027,0.0191477376,0.0006558969,-0.001223271,0.0014952679,0.0001502767,-0.009827226
0.8465710287,0.0816991988,-0.3938657814,-0.0146019122,0.4006671582,0.001726694,0.0008866619,-0.0032186933,0.0049754233,-0.017469432
0.80266841,0.0431189822,0.5040088578,-0.2029352164,-0.0368012456,-1.85747097232042E-18,-0.0014944116,0.0085737705,-0.0032298729,0.17204626
0.7632039336,-0.0294714355,0.4013727214,-0.0573517206,-0.2926639492,-0.0032100276,-0.0031529712,0.004097333,-0.0089755237,-0.0092854706
0.776062576,-0.0177947276,-0.0964597489,-0.0557175837,-0.1097172407,3.89514468675683E-05,-0.0025165203,-0.0003974959,-0.0030288051,-0.0006297565
0.7454651762,-0.0073285471,0.295985127,-0.1900538682,-0.2866705935,0.0006288731,-0.0061204085,0.000609558,0.0217395987,0.0320351055
0.767632868,-0.0161256476,-0.2190590536,-0.3354841752,-0.0374243638,0.0043798247,-0.0054030097,-0.0014812296,-0.0034653785,0.0084300269
0.7623107805,-0.032560858,0.1423084095,-0.1750305099,-0.0628055832,-0.0026098785,-0.0286883319,-0.0012032427,0.0043056827,-0.0061660617
0.7649764281,-0.0225913561,0.0900939271,0.0077686139,-0.023026181,0,0.002044297,-0.0015956951,-0.0014677607,-0.0139999014
0.7809426909,0.1976141268,0.1430634643,0.0213789772,0.0986196823,0.0190683892,-0.0124874335,-0.0037551868,-0.0136783171,0.0228511138
0.776062576,-0.0878468397,0.098941777,0.1338709713,0.0307202201,-1.65957530924672E-18,0.0034699734,-0.0045519539,-0.0023395879,0.0739631953
0.7396965121,0.2346900589,0.3258074772,-0.1212573572,-0.2371648808,-0.0014698653,-0.0262676602,-0.8781275456,-0.0295394181,-0.0252469344
0.767632868,-0.0402645468,-0.0693788584,0.0232692073,0.0403658893,-0.0011794905,-0.0028932461,-0.0030420507,-0.0044306823,-0.0159489169
0.7583238186,-0.0525282232,0.0480087678,-0.0290460839,-0.0398997934,0,0.0013101339,-0.0006272179,-0.0270420295,-0.0300507325
0.7818266362,0.0134687969,-0.1209605993,0.003866127,0.1422571343,-0.0011364188,-0.0091969033,-0.0126998348,-0.0129485402,-0.015123499
0.8425840669,0.1893436864,-0.3918561505,0.2908789321,0.5269574837,0.0191845194,0.1054040139,0.0165660268,0.0089000059,1
0.8554427093,-0.0278563275,-0.0664113261,0.4974692035,0.4291667263,0.0007054853,0.004430161,0.0007652436,0.0003890719,0.0110470076
0.9246206401,0.1434434348,-0.7739079074,0.6552268316,0.7442876102,0.0005734904,0.0050162149,0.0021710952,0.0012769013,0.0041075447
0.9711843026,-0.0318021723,-0.6180309049,0.8549208836,0.7744129759,0.0002977824,0.0027466631,0.000684341,0.0003648595,0.0049853809
0.9703003573,-0.0384233435,-0.1783137086,0.7201510593,0.4876039663,4.29532269925617E-05,0.0006263965,-0.0010923219,-5.67707534467301E-05,-0.0018892977
0.960986704,-0.0592178888,0.1986446665,0.4337299142,0.260098332,0,-0.0003316507,-0.0022676606,-0.000698041,-0.0055812966
0.987592538,0.0693729002,-0.0764991691,0.4718476577,0.3270576554,0.0001367192,8.72417952034805E-08,-0.0017576629,0.0004353159,0.0013291947
0.9561065891,0.0132745361,0.5460345833,0.1093364966,0.0323534319,6.00272505158297E-19,-0.0011781323,-0.0077056108,-0.002341796,-0.0104319932
0.9773949394,-0.0491636547,-0.323017099,0.0214266191,0.1439541167,-0.0025762087,-0.0006057427,0.0016377837,0.0014282127,-0.0108687701
0.9530035726,-0.0596422811,0.1975948876,-0.0595973128,-0.0439185515,0.0003962298,-0.0015470885,0.0040292321,-0.0026536692,-0.0506843623
0.9450204412,0.0117253285,-0.0376108206,-0.0552097044,-0.0749910753,-0.0036535751,-0.0018237107,0.0010370569,-0.0021831614,-0.0009096515
0.9095429266,0.0012259286,0.2098857279,-0.2707817446,-0.2539514162,0.0548368008,-0.0036271647,0.0016015571,-0.0165500858,0.0502715479
0.9095429266,0.0545377413,0.0789337187,-0.164205277,-0.1719586913,0.0017991455,-0.004419911,-0.000267632,0,-0.0051354327
0.8873706309,-0.0291605806,0.2192473256,-0.3206167523,-0.2465415778,0.0013580932,-0.0127184089,7.9621019972771E-06,0.0030849308,0.0119265144
0.9374792825,0.0294620257,-0.2453818212,-0.0563699067,0.1329894749,-0.0026244916,-0.0092362461,-0.0027368864,-0.0056658728,-0.0110150955
0.9277236566,-0.0619135715,-0.01969354,-0.0630184431,0.0300380577,1.67448568780998E-18,0.0050986812,-0.0021613066,-0.0030151725,0.0016538235
0.9099848993,-0.0149253558,0.1340054914,0.0016163587,-0.0851169376,0.0021443035,-0.0119658747,0.0014226583,-0.0182870106,-0.0137370598
0.8926927185,0.0453662052,0.1642526453,-0.0616177194,-0.1600333552,0.0046341513,0.0288715505,0.0020703783,0.0046908177,-0.5235624113
0.8603228242,0.0982254963,0.2208314853,-0.0992740932,-0.3024315152,0.0022147037,0.0099723334,0.0027418673,0.0031350322,0.0086352588
0.8696318736,-0.0271892547,0.0905139286,-0.250509123,-0.1483612057,-8.1357103575767E-19,0.0009688517,-0.0011161956,-0.0011945963,0.0183912475
0.9091009539,-0.0345362433,-0.164243456,-0.06980546,0.1442386754,-0.0016648614,-0.00324598,-0.0050273479,-0.0054096497,-0.0096701404
0.9117619977,-0.0284795595,0.0198519638,0.006689216,0.1116330558,-0.003731407,-0.0040600359,0.0138577707,0.0010735066,-0.014683656
0.9312778535,0.0414443606,-0.1102475343,0.1451810826,0.1927339851,0.0430788795,-0.0122565159,0.0031982076,0.0061377287,0.2827976055
0.9290541785,0.2378385399,-0.0797066726,0.2563834573,0.1136186592,0.0061571745,0.0080072966,-0.0004448192,-0.0005091964,0.0113519385
0.9334923207,-0.0714605086,-0.017245708,0.2346161193,0.1017487017,0,0.0026696001,-0.0007296605,0.0007771035,-0.0010814457
0.925951162,-0.0343087692,0.1810228246,0.06104909,0.0226250861,1.7671084489933E-18,-0.0006605652,-0.0021760255,-0.0021575096,-0.0100041671
0.9091009539,0.0950718641,-0.0522470999,-0.0096060101,-0.0848797556,0.0065654394,-0.0039977047,-0.0063103983,-0.0081306051,-0.0154889176
0.8913621966,-0.0656497637,0.1580931059,-0.1441729863,-0.1626392685,8.64312713892846E-19,-0.0128144221,0.0131501755,0.0065551433,0.1831385859
0.8749539612,0.0852568304,0.246864314,-0.1971064631,-0.2083144784,0.0005607086,0.0174396358,0.0021964071,0.0017403675,0.0047988073
0.8953491584,0.0513260134,-0.2544936285,-0.1406270801,-0.0162702614,-0.0007632017,-0.0008875506,-0.0022168208,-0.0032793981,-0.0039918627
0.8647517587,0.1778807801,0.7660008311,-0.2275452608,-0.1976546995,-0.003543535,0.004541398,0.0023965438,0.01097898,0.0082636955
0.9950278074,-0.0112329487,-0.5959063872,0.3238924053,0.6716449242,0.0493004447,-0.0133616661,-0.0146522245,-0.0093799232,-0.0325186961
1,-0.0754248325,0.0677141795,0.4017167489,0.4596970973,0.000598111,0.0087427764,0.0013292043,0.0001307173,0.0038735752
