date,open,high,low,close,volume
2004-04-02,7640,7730,7610,7610,295499
2004-04-06,7670,7990,7670,7880,594020
2004-04-07,7990,8000,7800,7900,393533
2004-04-08,8000,8140,7880,8040,582470
2004-04-09,8070,8070,7840,7850,376350
2004-04-12,7760,7850,7700,7800,307515
2004-04-13,7800,7850,7730,7750,252169
2004-04-14,7670,7750,7560,7600,311807
2004-04-16,7640,7640,7430,7430,282089
2004-04-19,7400,7590,7400,7590,254970
2004-04-20,7560,7660,7480,7660,313164
2004-04-21,7550,7620,7500,7560,229240
2004-04-22,7660,7780,7450,7450,636930
2004-04-23,7630,7630,7350,7370,397840
2004-04-26,7400,7480,7340,7380,307050
2004-04-27,7370,7440,7200,7230,319077
2004-04-28,7200,7300,7150,7300,291690
2004-04-29,7200,7270,6730,7200,328751
2004-04-30,6850,7080,6850,6950,168633
2004-05-03,6820,6900,6800,6800,276685
2004-05-04,6800,6890,6670,6670,287689
2004-05-06,6620,6700,6170,6170,355577
2004-05-07,5950,6080,5800,5970,485137
2004-05-10,5850,5930,5130,5150,638402
2004-05-11,5000,5240,4850,5130,649480
2004-05-12,5240,5570,5200,5520,620380
2004-05-13,5450,5750,5360,5470,475471
2004-05-14,5590,5690,5360,5400,400220
2004-05-17,5320,5430,4820,4990,364833
2004-05-18,4810,5100,4730,5060,356850
2004-05-19,5140,5400,5120,5400,426425
2004-05-20,5300,5320,5030,5260,190521
2004-05-21,5270,5350,5150,5340,170740
2004-05-24,5400,5440,5300,5300,202125
2004-05-25,5190,5190,5030,5070,213490
2004-05-27,5200,5220,5020,5030,297731
2004-05-28,5100,5170,5050,5110,246285
2004-05-31,5110,5110,4960,4985,290430
2004-06-01,4950,5020,4920,4985,202517
2004-06-02,4950,4975,4915,4930,205294
2004-06-03,4950,5120,4810,4815,394694
2004-06-04,4800,4840,4700,4790,243590
2004-06-07,4825,4895,4810,4860,166594
2004-06-08,4900,4920,4785,4795,266739
2004-06-09,4795,4850,4720,4750,228217
2004-06-10,4705,4750,4600,4630,378155
2004-06-11,4600,4655,4330,4350,417263
2004-06-14,4300,4335,3920,3960,424320
2004-06-15,3960,4010,3695,3950,536400
2004-06-16,3950,4115,3940,3985,428068
2004-06-17,4010,4150,4005,4150,337219
2004-06-18,4110,4145,3925,4030,393511
2004-06-21,4030,4090,3965,3995,241590
2004-06-22,3915,3970,3880,3950,223178
2004-06-23,3900,4010,3770,3770,187656
2004-06-24,3775,3960,3775,3930,602685
2004-06-25,3900,4100,3860,4060,317900
2004-06-28,4100,4100,3960,4020,127633
2004-06-29,4050,4385,4020,4380,544966
2004-06-30,4460,4480,4300,4440,254990
2004-07-01,4520,4700,4400,4680,427560
2004-07-02,4580,4780,4520,4650,182080
2004-07-05,4565,4690,4505,4690,137300
2004-07-06,4600,4710,4510,4580,207430
2004-07-07,4400,4570,4400,4480,94441
2004-07-08,4480,4480,4265,4300,193539
2004-07-09,4210,4420,4210,4320,140617
2004-07-12,4350,4735,4330,4580,327817
2004-07-13,4590,4670,4520,4620,170590
2004-07-14,4640,4690,4415,4420,157487
2004-07-15,4415,4415,4270,4360,124010
2004-07-16,4300,4490,4280,4450,84027
2004-07-19,4370,4680,4370,4680,223915
2004-07-20,4680,4950,4630,4850,377863
2004-07-21,5000,5010,4860,4910,281670
2004-07-22,4785,5600,4785,5400,778227
2004-07-23,5650,5650,5350,5400,462450
2004-07-26,5310,5620,5180,5320,1044380
2004-07-27,5310,5350,5050,5120,354795
2004-07-28,5140,5200,5050,5140,263230
2004-07-29,5080,5300,5020,5110,317150
2004-07-30,5290,5340,5170,5250,311340
2004-08-02,5350,5410,5180,5210,461030
2004-08-03,5150,5290,4900,4930,249079
2004-08-04,4830,4890,4650,4810,247690
2004-08-05,5000,5090,4850,4950,455352
2004-08-06,5050,5300,4980,5300,486830
2004-08-09,5400,5480,5300,5480,483341
2004-08-10,5600,5600,5250,5400,490960
2004-08-11,5490,5490,5250,5370,288260
2004-08-12,5410,5620,5250,5580,475757
2004-08-13,5600,5880,5560,5700,531850
2004-08-16,5700,5770,5520,5520,305170
2004-08-17,5520,5600,5450,5500,186130
2004-08-18,5430,5760,5430,5690,246077
2004-08-19,5690,5780,5610,5670,163619
2004-08-20,5580,5660,5500,5600,72163
2004-08-23,5550,5630,5500,5520,58690
2004-08-24,5550,5580,5390,5490,88060
2004-08-25,5410,5590,5400,5540,128366
2004-08-26,5550,5620,5450,5450,126960
2004-08-27,5450,5500,5390,5460,78860
2004-08-30,5450,5640,5450,5610,187502
2004-08-31,5560,5670,5510,5540,87903
2004-09-01,5550,5610,5520,5540,92950
2004-09-02,5570,5640,5540,5580,159190
2004-09-03,5650,6080,5590,6000,875302
2004-09-06,6050,6300,5950,6300,535844
2004-09-07,6280,6340,6130,6340,300220
