"volume","high_close_ratio","low_close_ratio","close_lastclose_ratio","volume_ma10_ratio","close_ma60_ratio","trsrange_ratio","natr5_ratio","adosc5_ratio","apo5_ratio","macdhist5_ratio","cci5_ratio","cmo5_ratio","ppo5_ratio","ultosc5_ratio"
0.050938486,0.0516050765,-0.1924144311,0.2449130292,-0.0274722227,0.0367219755,0.1333333333,0.0215787417,-0.000235188,-0.0136798906,0.0069315486,5.21910760253772E-14,-0.0003279645,-0.0136825455,0.1741205695
0.0812619779,0.1017666544,-0.1422924901,0.1924564797,0.0736028088,0.1105867191,0,0.016413283,-0.0004088047,-0.0265780731,0.000499764,-2.87665816505652E-15,0.000069069,-0.0265870842,-0.0142182679
0.0645046351,0.3586916234,-0.1432945499,-0.0948823903,0.0141622781,0.083554577,0.0888888889,0.2064419941,0.000081235,0.3255813953,-0.0001711219,-5.4781218355993E-15,-4.20612753621616E-05,0.3248101574,-0.0043461904
0.065387285,0.0500090432,-0.2796952039,0.3344270166,0.0102243704,0.2057643994,-0.0266666667,0.0321743144,-0.0010291478,0.0294573643,0.0003140733,4.06184759048006E-15,0.0001081486,0.0293087301,0.0604248029
0.0674578547,0.3063711911,-0.23798627,-0.2797563261,0.0124850405,0.1031532932,0.05,0.1783657972,0.0010197003,0.0075239398,-0.0004312093,-1.47315685027912E-14,-7.91331658756679E-05,0.0074744034,-0.0200155403
0.0442020634,0.2056909057,-0.0479336304,-0.095215311,-0.0504472122,0.069146713,-0.0727272727,-0.0699301778,-0.0004189964,-0.0015503876,-0.0008893985,-1.36621199023318E-14,-0.0001193789,-0.0015900359,-0.0902768851
0.066899981,0.2042474608,-0.095194508,0.0958882107,0.0208706844,0.1014166054,0.0266666667,-0.0414499319,-0.0017653639,-0.0049833887,0.0001450883,-1.26996280196479E-14,-0.0005110155,-0.0050322068,-0.0725826072
0.0662683093,0.4172797585,0,-0.285645933,0.0181249603,0.0002833374,0.0444444444,0.0658760256,0.0031590588,-0.0112755462,0.0026485398,1.25477690874146E-13,-0.0003316228,-0.0113088413,-0.0835273463
0.0460564408,0.2589436224,-0.144824385,0.0972629521,-0.0454261398,0.0334278197,0,0.0226020477,0.0003630731,-0.0328317373,-0.0001211844,-4.86419714714796E-15,-5.64867990095172E-05,-0.0328411188,-0.1653558777
0.0778698717,0.1021237304,-0.142791762,0.1931413782,0.0439762076,0.0991029572,-0.0333333333,-0.0553055023,1.33207310789154E-05,0.0265780731,-0.0006121784,-2.36757350937714E-14,-0.0002371083,0.0264561948,0.0420519914
1,0.210907704,-0.0982986767,-0.4284688995,1,-0.0540786709,0.1111111111,0.1744078183,0.0015328168,0.0124031008,0.0062986016,-5.69974728219954E-14,-0.000293035,0.0124872775,-0.0863107705
0.1155643839,0.0525365761,-0.1469157118,0.0491600791,-0.0533037334,-0.0390562265,-0.0848484848,-0.1162928572,0.0001381633,0.0070778564,-4.04947724904556E-05,-5.89361048877099E-15,-2.13565022006739E-05,0.0071794671,0.0618386761
0.3120422372,0.0521599698,-0.2431042543,0.0979652117,0.1268549285,-0.0065074295,0.0666666667,-0.0420719481,-0.0002482911,-0.003875969,-0.0003762484,-8.24464346479078E-15,-5.7893205711895E-05,-0.0038443006,0.2973869673
0.0828800068,0,-0.3391304348,0.0486314761,-0.1048828024,0.007917837,0.0222222222,0.0016478444,-0.0004099189,-0.008372093,-0.0006901418,-4.88146648613207E-15,-7.54789089618394E-05,-0.0083196311,0.160795069
0.0668619441,0.0519736842,-0.1453416149,0,-0.1208550915,0.0050870051,-0.0571428571,-0.0964212463,-0.0006972301,0.0072674419,-0.0345219625,-9.81312547040763E-14,8.75063175426372E-20,0.00732696,0.0191158827
0.0751942886,0,-0.1937888199,0,-0.1137517721,0.0036728538,0,-0.0841586068,-0.014030708,-0.0121816168,0.0002238164,-8.91737306361091E-15,-1.20321186621126E-19,-0.0121782527,0.2717733599
0.0581011162,0.0517887245,-0.1930991799,0.0484577922,-0.1302827773,0.018639024,0.0333333333,-0.0369803047,0.0005447351,-0.0279069767,0.0003696313,1.38387461692896E-14,-0.0005680605,-0.0279331054,0.0193277904
0.0473555453,0.1046951912,-0.146387238,-0.1448560336,-0.1404201644,-0.0347177575,0.0266666667,0.0262493314,0.0001520561,-0.011627907,-0.0007639717,-2.57802448798848E-14,-0.0003276333,-0.0116318613,-0.0278994232
0.0713619953,0.2655589704,-0.0495080927,-0.1952256377,-0.1174288164,-0.1021835463,0,0.0278061048,-8.38686744273717E-05,-0.1162790698,0.0119840148,1.01098999528957E-14,0.000106459,-0.116593769,-0.1714339626
0.0525955269,0.1593353823,-0.0495080927,0,-0.1351965626,-0.1019073365,-0.0444444444,-0.0713498333,-0.0001635959,0.0058139535,2.15068716680356E-05,-4.71067597472984E-15,-1.4065691189104E-20,0.0059331567,-0.0898063377
0.0690170402,0.053502322,-0.0997442455,-0.0990378235,-0.0514588571,-0.1355081252,0,-0.0527855314,-8.3423628557868E-05,0.0558139535,6.44562305110259E-05,3.45052295959933E-15,0.00002095,0.0559669569,-0.0360169357
0.0501254078,0.107797271,0,-0.0997660428,-0.0814250925,-0.1655708118,-0.0666666667,-0.1337394716,-0.0002824051,0.0205198358,4.23059288847637E-05,-2.48964883193739E-15,1.35828838680962E-05,0.0206449371,-0.1477420289
0.0446734602,0,-0.0997442455,0.1005050505,-0.0520356468,-0.127816512,0,-0.1362891361,-2.46591913943113E-05,0.0036337209,-0.0004516387,-6.99749503882567E-15,-4.85985642021957E-05,0.0037044777,0.0316233325
0.0695219224,0.0533063428,-0.248447205,0.0498830214,0.0280490757,-0.1072567146,0.2666666667,0.1099111558,0.0002315342,-0.0031426776,-0.00115248,-8.76879077547152E-15,-4.33762354438388E-05,-0.0030937123,0.2627573087
0.0485034778,0.0529186603,-0.0986561265,0.0994005994,-0.0324478913,-0.0707878266,-0.0666666667,-0.081742266,0.0001284154,-0.0050872093,0.0017907774,-1.32584116525129E-13,-0.0001366536,-0.0050576905,0.0816436564
0.0503731349,0.3245940129,0,-0.2960330579,-0.0193430078,-0.1683526904,0.1333333333,0.1329792881,-0.0001888602,-0.0046511628,-0.0007422287,-1.9291339706036E-14,-0.0006069475,-0.0045796117,-0.1999515442
0.1503612687,0,-0.5445890194,0.2521966881,0.2438310735,-0.0813761653,0.1111111111,0.306440146,0.0006363496,-0.0174418605,-0.0083550154,9.61900268965869E-15,-0.0001059144,-0.0174391197,0.3282176825
0.0706327933,0.2155945419,-0.1004830918,-0.198075647,0.0080804553,-0.1458532471,-0.0606060606,0.0251442831,7.27038787507356E-05,-0.0186046512,-0.0005685296,-5.13372841763952E-15,-0.0005847287,-0.01860396,-0.0899999707
0.0659714919,0.2172034564,-0.1012329656,-0.1005050505,-0.0033686821,-0.1779928058,0,0.014953194,-6.68701225338889E-05,0.0930232558,-0.0027206929,1.47315685027913E-14,4.73146776744796E-05,0.0933451319,-0.0896108067
0.0516563095,0.2196623635,-0.1023789992,-0.1518826323,-0.0431508207,-0.2266583983,0,0.0181380117,-0.0001349852,0.0511627907,0.001031359,4.20901957222634E-15,4.14115675093002E-05,0.0514459961,-0.0535229976
0.0771390442,0,-0.3556424035,0.1024013722,0.0255443559,-0.1903933814,0.0222222222,0.0341873633,0.0001415703,-0.0014534884,-0.0004045858,-4.6216685498954E-15,-4.38435148381515E-05,-0.0014141447,0.230490094
0.1265059908,0.105453852,-0.5897920605,0.4573544433,0.1266210146,-0.0375058434,0.1333333333,0.2503222522,0.0002915783,0.0031007752,-0.0038381288,-3.06684471558109E-14,-0.0002165715,0.0030445227,0.0160818133
0.0321004953,0.105453852,-0.1965973535,0,-0.1065441276,-0.0383513562,-0.0761904762,-0.0509120206,9.23338385487528E-05,-0.0109439124,0.0001654311,1.98250921880212E-16,-2.22632446148722E-20,-0.0109697147,0.0415474567
0.0442446517,0.0525365761,-0.1469157118,0.0491600791,-0.0719282176,-0.0227199252,-0.0444444444,-0.1092406236,4.24675593194199E-05,-0.0361757106,-3.14548668982265E-05,-4.03666217531189E-15,1.55211444903148E-05,-0.0361819215,0.055529244
0.0390784681,0.1062235882,-0.0990161853,-0.1469478175,-0.0840783313,-0.0741193176,0.0333333333,-0.0462378612,-2.26196264695704E-05,0.088372093,-0.000358975,-9.17914725881975E-15,-7.73522524894644E-05,0.0884748918,0.0098316768
0.0394871203,0.2155945419,-0.0502415459,-0.198075647,-0.0813615171,-0.1408972839,0,-0.0326824818,-0.0001013771,0.0048449612,-0.0009508371,-7.35773421396231E-14,-0.0003842722,0.0048379925,-0.0934096025
0.0386594126,0.107004644,-0.2493606138,0.1005050505,-0.06373836,-0.1051426136,0.0533333333,0.0262951026,-7.28665714488659E-05,-0.0048115477,3.37636656367075E-06,-4.28243270429971E-15,-7.79131457875892E-05,-0.004801309,-0.0938392458
0.0892516657,0.2132253711,-0.099378882,0.0498830214,0.0895856613,-0.087534611,-0.019047619,-0.0138898461,-0.0001600055,-0.0091001011,-0.0004946138,-1.78564466700501E-14,-0.0002028621,-0.0091220869,-0.0749690111
0.1136358834,0.3282548476,-0.1529911736,-0.3479020979,0.1395119013,-0.2036359808,0.0888888889,0.1751819397,-0.0002722673,-0.0332225914,0.0081615193,-1.35109528268452E-13,-0.0009427693,-0.03325312,-0.1097322774
0.0670192931,0.2213327997,0,-0.153024607,0.0008637268,-0.2507888506,-0.08,-0.0863928338,-0.0006070893,0.0775193798,0.000342434,-3.1972360212102E-15,2.75643350149601E-05,0.0776477913,-0.0714323344
0.0818640654,0.283125128,0,-0.3095402696,0.0409969767,-0.3482563702,0.0666666667,0.0130861157,-0.0042521142,0.0143112701,0.0002960479,1.78377080676361E-15,3.01788675663626E-05,0.0144602856,-0.1095904671
0.0485109551,0.5197368421,0,-0.2639724089,-0.0343586443,-0.4259712434,0.0666666667,0.1239763019,0.0007243122,0.0088593577,0.0001142391,-2.47649673093139E-15,1.24295500756711E-05,0.0091533394,-0.3664631461
0.087755875,0,-0.3166976823,0.2692099567,0.0658815285,-0.3342163446,-0.0444444444,-0.0503064562,-0.0001047303,0.00521251,-0.0003663081,-4.46180644595087E-15,-5.30662292741116E-05,0.0054195581,0.3198390463
0.0668954296,0.4091101247,-0.0544787847,-0.4223558543,-0.0008943734,-0.4631927489,0.0666666667,0.1203821659,0.000061647,0.0019652801,0.000155075,5.87173155926858E-15,6.19545243120361E-05,0.0022350463,-0.1454015332
0.1224422254,0.5412135711,-0.1121092346,-0.3814348302,0.1164524321,-0.574186971,0.0296296296,0.1621325852,0.0002340739,0.0030202356,0.0002617019,4.95780283468317E-15,2.07903855188696E-05,0.003345842,-0.0079121754
0.0697702997,0.1767526103,-0.2196796339,0.2803343351,-0.0210371329,-0.4779907078,-0.0363636364,-0.0208147102,0.000028289,-0.0008019246,-0.0004381149,-7.92643449625247E-15,-4.52964111018897E-05,-0.0006020188,0.2465053874
0.0703678358,0.235670147,-0.0549199085,0,-0.0261274251,-0.4665743349,-0.05,-0.085362014,6.82983054789709E-05,-0.0041528239,-0.0008191801,-9.89777258781286E-15,1.94916627517585E-20,-0.0039685273,0.0295782224
0.0790542155,0.237593985,-0.1107364685,-0.1098638204,-0.0038985772,-0.4890363394,0.0266666667,-0.0331672294,4.55044904215255E-05,-0.0013481631,0.0014013004,2.17861224337057E-14,1.87082786078647E-05,-0.0011059981,-0.1679387132
0.222994735,0.6642279974,0,-0.2215213358,0.2688156618,-0.5469653446,0.1111111111,0.1495943979,0.0004246059,-0.0032200358,-0.0005120533,4.7177543758937E-15,2.77554854139766E-05,-0.0030217853,-0.1370621275
0.1073861374,0.058679966,-0.3281907433,0.3940965673,0.0229033979,-0.4158296544,-0.0363636364,-0.0285927745,5.08543771901137E-06,-0.0112126246,0.0078280358,-1.58227957992946E-14,-8.57854555197615E-05,-0.0111477032,0.4412762783
0.1565908585,0.173245614,-0.4306418219,0.2188416422,0.0971377237,-0.337396751,0.05,0.0714255787,-0.0001313041,-0.0120288693,0.0005084669,3.59223631952572E-13,-0.000318902,-0.0120146128,0.1420161695
0.1210046278,0.2337772141,-0.1089575694,-0.161525974,0.0179747567,-0.3820730355,-0.0606060606,-0.0550665566,-6.99417373938522E-05,-0.011627907,-0.0001292505,-6.3529889168288E-15,-0.0001182057,-0.0116219286,0.035642136
0.0857509757,0.0575202829,-0.2680873002,0.2179627601,-0.0416629973,-0.3057409381,0,-0.0753089147,-0.0001834683,-0.0664451827,0.000078736,2.65954533409898E-15,-0.0006279643,-0.0665614573,0.0910249167
0.0767151122,0.3563909774,-0.0553682343,-0.4290334172,-0.0581977291,-0.4362224932,0.0666666667,0.0814703263,-5.42504720877466E-05,0.0214669052,-0.0004919834,-2.80161715187156E-14,-0.0002164739,0.0215543911,0.0551493164
0.046625368,0.1781954887,-0.1107364685,0,-0.1032110251,-0.426891698,-0.0592592593,-0.0845690439,-5.3746795304807E-05,-0.008372093,-0.0005921204,4.94046504666761E-15,1.59719679137122E-20,-0.0083960108,-0.0751217045
0.0317708426,0.0591570389,-0.1654294804,0.055380334,-0.1279182812,-0.4006743782,-0.0266666667,-0.1088969994,-0.0001179115,-0.0159883721,0.0004055901,-5.0418202362494E-15,-3.29220892179789E-05,-0.0159965863,-0.055471199
0.0629942148,0.1796621183,-0.1674718196,-0.1654656319,-0.0683489561,-0.4442951489,0.0666666667,-0.0084896718,-0.0001211314,-0.0372093023,-0.0018003208,7.39536571425266E-15,0.000108372,-0.0372579086,0.0676797842
0.0682920644,0,-0.1667854597,0.0558361392,-0.0568969173,-0.4188110756,-0.0666666667,-0.1289625966,-0.0003797421,0.1317829457,-0.0005255954,-2.74411570150021E-15,-2.98071093523306E-05,0.1319378241,-0.0105487399
0.1045954684,0.1811530902,-0.0562872091,-0.1668219076,0.0401147506,-0.4623785546,0.0444444444,-0.0586188499,-0.000067307,0.0093023256,0.0035187942,2.94631370055814E-15,7.80442440546678E-05,0.0093088172,0.1691219443
0.0504254762,0,-0.1661047028,0.2251980385,-0.070065673,-0.382626132,0,-0.0793881716,-0.0005159262,-0.0024916944,-0.0014043958,-2.05466613328403E-14,-9.19646686884363E-05,-0.0024681243,0.1293876582
0.0269349619,0.0596419327,-0.0555951532,-0.055380334,-0.1127742164,-0.3900785548,-0.0666666667,-0.1374046455,-0.00099006,-0.0037209302,0.000192907,1.63684094475467E-14,0.0004353246,-0.003659825,-0.0522977919
0.0520792662,0.1183140779,-0.1102863203,0.1112146051,-0.0264315942,-0.3433690049,0.1333333333,-0.0361563041,0.0015079258,-0.0099667774,0.0005053174,9.11954240648928E-15,-0.0001837237,-0.0099574623,0.0287001695
0.0662484781,0.2982096635,-0.0555951532,-0.1103104213,0.0242438902,-0.3681395134,0.0666666667,0.0925656312,-0.0009694302,-0.0174418605,-0.000267978,-7.70059262645903E-15,-0.0002090124,-0.0174325986,-0.2215059309
0.0465941583,0.2415374536,0,-0.1668219076,-0.0305506729,-0.4082715413,-0.0444444444,-0.0220773013,0.0055493723,-0.0310077519,-0.0008783676,-4.33281426552681E-14,0.0002128763,-0.0310421127,-0.0298133797
0.0447453076,0.0598873728,-0.1674718196,0.1125990192,-0.0362724775,-0.3606680137,0,-0.0390056598,8.81507530563958E-05,-0.0465116279,-0.001087985,-4.91052283426376E-15,-6.68726126181364E-05,-0.0465631847,-0.0469101406
0.0845191672,0.1767526103,-0.2196796339,0.2233445567,0.0734453591,-0.2783493882,0.1,0.1097863375,-0.0001081536,-0.1162790698,0.0070915806,-2.90167258388312E-14,-0.0003247888,-0.1163220322,0.0481242813
0.0775246142,0.1760398981,-0.1640953717,0.0549319102,0.0462444056,-0.2497155843,-0.019047619,0.0426003695,-0.0001136964,-0.0058139535,0.0002251999,3.18711818570012E-15,2.77199165374731E-05,-0.0058537333,0.0132979377
0.0507944661,0.1767526103,-0.1098398169,-0.0547104106,-0.0299604981,-0.2586973298,-0.0222222222,-0.0034897289,6.50718512824573E-06,0.023255814,-0.000188586,-6.40502978382225E-15,-4.04999264618089E-05,0.0232149569,0.0289176182
0.0910845865,0.2328421053,-0.2170434783,0.1647957306,0.1015715262,-0.1952411877,0.08,0.1127868272,-4.0999505431951E-05,0.0348837209,0.0001786393,1.45240816224702E-14,0.0001250693,0.0346947768,0.1126970463
0.0385674089,0.1746315789,-0.1085217391,0,-0.0626707427,-0.1850442493,-0.05,-0.0289788037,3.09557163478092E-05,0.0139534884,-0.0001253392,-2.51364685758921E-15,1.77317527286614E-20,0.0138875443,-0.077787422
0.0778975053,0.0561877667,-0.4190028538,0.4884545455,0.0443496267,-0.0158173928,0.1333333333,0.1370381985,-0.0007756806,0.0087209302,0.0009770511,1.21009312701498E-14,8.44989192539698E-05,0.0085330824,0.1752135847
0.0588026847,0.166633186,-0.2588781945,0.1571604072,-0.0143653113,0.0435397167,-0.0266666667,0.0412925634,0.0107479678,0.0084566596,0.0001163352,-4.43621096959058E-15,6.84534721852907E-06,0.0082587258,0.0324046072
0.0385839891,0.283125128,-0.1055658941,-0.2589347675,-0.0687788237,-0.0411620631,-0.0166666667,0.0305980526,0.000097523,0.0036175711,-0.0004069199,-9.08286249736368E-15,-6.16542213941622E-05,0.0034804798,-0.0355875416
0.048533062,0.2291753005,-0.1068127354,-0.1583834453,-0.0386054163,-0.0882648391,-0.019047619,-0.0142750179,-0.000198782,-0.002236136,-0.0009491977,-2.61225572000716E-14,-0.000076664,-0.0023463363,-0.0159319955
0.0674815871,0.1659995998,-0.5157877335,0.4807623479,0.0121461319,0.0819408338,0.1555555556,0.1735502259,0.0004264808,0.0029688273,-0.0018424901,-4.59443721810269E-14,0.0006337982,0.0027640174,0.0974917927
0.0783344414,0.2188365651,-0.2549852893,0.1547701348,0.0465617739,0.1413838162,-0.041025641,0.0181063264,0.0001965638,-0.0021939447,0.0005770824,1.04348610228108E-14,1.81008191248892E-05,-0.0023521482,-0.0704157037
0.0728314529,0,-0.397515528,0.3570574163,0.0317499732,0.2725034279,-0.0148148148,-0.0334121839,0.0006599652,-0.0014534884,0.0005576372,-1.17425546036743E-15,0.000027036,-0.001665831,0.1002633148
0.0704868228,0.4376731302,0,-0.3479020979,0.0181808339,0.1476949264,0,0.0272168058,-0.0001709159,-0.0005167959,-0.0005561996,-6.86821987801079E-15,-6.50687839434718E-05,-0.0006834422,-0.0773870758
0.0947608312,0.053502322,-0.3989769821,0.3060492139,0.0874852372,0.2586527537,0.0166666667,1.38197854329697E-05,0.0002646196,0.0073995772,0.0002231106,-8.23503829348521E-16,8.00527340254502E-05,0.0071473461,0.1181817548
0.049124096,0.3829639889,0,-0.2992981283,-0.0473049297,0.1508566017,-0.0296296296,-0.0102254221,-0.000149415,-0.0040096231,-0.001809808,-1.74937375970654E-14,-0.000075072,-0.0041292347,-0.1500759586
0.0428109553,0.3282548476,-0.0509970579,0,-0.0584379889,0.1527555699,0,-0.0292937611,-0.0003117197,-0.0033914729,0.000438942,1.19387086407999E-13,8.05969778180818E-20,-0.0034464473,-0.1221352628
0.0910914136,0.0536997475,-0.2502807637,0.2550410116,0.0736943754,0.2444544494,-0.019047619,-0.0739616583,0.0002289769,-0.0073737947,-0.0003711358,-2.71370998735618E-14,0.0002292021,-0.0074328357,-0.0544167356
0.0576976656,0.3829639889,-0.0509970579,-0.2503354579,-0.026808158,0.1543391695,0.0444444444,0.0391008505,-0.0002583366,-0.0074750831,0.0007369616,-2.45526141713195E-14,-9.33123362747835E-05,-0.00753367,0.014958588
0.0647221279,0.3888107674,-0.0517756389,-0.2040328093,-0.0114649005,0.084133298,0,0.0312963317,-0.0007965873,-0.0342717258,0.0004179116,2.94631370055829E-14,-0.0020249899,-0.034262625,-0.2438345599
0.0560799619,0.2188365651,-0.356979405,0.207147814,-0.0324212505,0.1606838266,0.05,0.0823953735,0.0031048948,0.007751938,-0.0002434183,-8.92193585380323E-15,-0.0001198689,0.0077225353,0.2348917951
0.1497526792,0.103210153,-0.6734505088,0.8161312372,0.1873377637,0.4512552129,0.0848484848,0.1881733181,-0.002522743,-0.0310077519,-0.0015852133,-4.92913414529734E-14,0.0010420562,-0.0309832502,0.3364163221
0.1325229643,0.1570427868,-0.195182984,-0.1924564797,0.1197129888,0.3762555746,-0.0740740741,-0.0349241332,0.0007147481,0.0523255814,-0.000069554,-6.95179275136751E-15,-3.74598560850323E-05,0.0522217734,-0.0628050108
0.1216005384,0.1039473684,-0.2422360248,0.0976128188,0.0776232126,0.4097490903,-0.0166666667,-0.0738857055,0.0004237763,0.0250447227,-0.0001094654,-3.25689790615647E-15,1.647613983521E-05,0.0248124107,0.1278458276
0.1310557825,0,-0.2405180389,0.0969155844,0.0866742146,0.4418590953,-0.0380952381,-0.113546994,0.0005337585,0.0258397933,-0.0001309275,5.17646991232845E-16,1.48732349426545E-05,0.0256771345,0.1111797771
0.0955205927,0,-0.3379235649,-0.0481141199,0.0024579956,0.4181388578,0.08,-0.0067870071,0.000306324,0.006119951,-0.0004680665,-1.60671227901326E-14,-1.67562392771263E-05,0.0059629402,0.0705058611
0.0939041894,0,-0.5163231533,0.3862827564,-0.0103650511,0.5575430981,0.05,0.0405584958,0.0001998165,-0.0029069767,0.0015332899,-4.16772855743406E-13,6.29523171616032E-05,-0.003078882,0.0512715296
0.0545438586,0.1548152296,-0.0962072155,-0.3286410821,-0.0807380827,0.4271622577,-0.0242424242,0.0326349197,2.96194362723487E-05,-0.0011074197,-0.0008874634,-1.13728559148532E-14,-7.19480781174959E-05,-0.0011962714,-0.0793848496
0.0586323316,0.102483321,-0.1910593999,0.0962282398,-0.0728373853,0.4611464529,-0.0444444444,-0.0826073994,-9.10469552475657E-06,-0.003875969,0.0007555619,2.94631370055866E-15,5.1149312065954E-05,-0.004003972,0.0212173984
0.095698098,0.1003629764,-0.4209895052,0.2866517286,-0.006131803,0.5666441867,0.1111111111,0.0495210456,1.31866589003864E-05,-0.0055813953,-0.0008410964,2.35138497256085E-14,8.59553728347784E-05,-0.0057612779,0.0161366695
0.1387281715,0.1515899123,-0.0471014493,-0.0935736677,0.0551939928,0.525282348,-0.0848484848,-0.1194550651,-0.0001076449,-0.0048959608,-0.0018777708,-2.12183085431153E-15,-3.088172654602E-05,-0.0050419017,-0.0556756565
0.0568498016,0.3096304591,-0.1443108233,-0.2826704545,-0.0786832462,0.4115551222,0.1666666667,0.0582911561,-0.0001357843,-0.0108527132,0.0040219959,-2.25819438233574E-14,-0.0001144961,-0.0108602867,-0.1689287784
0.0803409662,0.103210153,-0.1924144311,0,-0.0249940676,0.4082466047,-0.0444444444,-0.0599332819,-9.64231204399741E-05,-0.0058139535,0.0001376894,9.28623625093454E-15,1.60735062720761E-20,-0.0058425939,0.100288319
0.1127460813,0.2035333088,-0.2845849802,0.1924564797,0.042807966,0.4769552276,0.0888888889,0.0526681102,-6.73029453689262E-05,-0.003875969,-0.0003020341,-1.53604308944995E-14,-0.0004056593,-0.0039195593,-0.0066773883
0.0693405159,0.1000180865,-0.2330793366,0.2372059758,-0.0356949214,0.5597074735,-0.04,-0.0517737717,-3.0153410454841E-05,-0.0162790698,-0.0007857374,3.81346739197316E-13,0.0001163406,-0.0163124386,-0.0412227578
0.0656873534,0,-0.3186460461,0.3263823805,-0.038504154,0.675116509,0,-0.0532497816,6.45954309406018E-05,0.023255814,0.0071088823,3.85811198227832E-15,4.8122822785083E-05,0.0229965382,0.1139429839
0.0913124824,0.2449937976,-0.0456741326,-0.0455308115,0.0203252552,0.6431713715,-0.019047619,-0.0480662678,-0.0001196876,0.0852713178,-0.0001043783,-2.93533736819002E-15,-1.36840572578117E-05,0.0850291493,-0.0509339096
0.0691955208,0,-0.4042614454,0.2284205693,-0.0327988801,0.7164490698,0.0666666667,0.0305426252,2.35451496774701E-05,0.0166112957,0.0001434038,-3.76606493793121E-15,2.47286728732013E-05,0.0163477503,0.1184310807
0.071621101,0,-0.2245896919,0,-0.0298158466,0.7008878165,-0.0592592593,-0.0812165303,0.000114406,0.0067829457,-0.0002251829,1.12088021216892E-15,-4.47057474265125E-20,0.0066022525,0.0703788432
0.0276453081,0.1460130259,-0.04536862,-0.1347832631,-0.1214267479,0.6297957664,-0.0266666667,-0.0915638336,-1.49844475039426E-05,0.0026256564,-0.0007748611,-4.46411166751237E-15,-4.71000693643384E-05,0.0025478523,-0.0608543519
0.0368573765,0.0963750436,-0.0898358768,0.1361356035,-0.0861714963,0.6632200841,0.0333333333,-0.065193452,-5.28612527435989E-05,-0.0020222447,0.0007594601,2.15307539656183E-14,3.99830872853378E-05,-0.0021248043,-0.0629240516
0.0685693758,0.0475576195,-0.3546462063,0.1797110175,-0.0020628668,0.7145684163,0.1066666667,0.0864838789,2.82242711678743E-05,-0.0022148394,-0.0011516041,-1.81721650939093E-15,2.90652393566692E-05,-0.0023868187,0.1577542744
0.046246625,0.2401424353,-0.1343090831,-0.1330213904,-0.0560028895,0.6421656593,-0.0148148148,0.0533843738,-5.13645647907599E-05,-0.007751938,-0.0028723416,-4.85705459782782E-15,-4.82210618243415E-05,-0.0078664597,-0.1286815772
0.0513377103,0.1959950381,0,-0.2686768677,-0.0265019906,0.5184467985,-0.0333333333,-0.0110639883,-0.0001781086,-0.0128518972,0.0018700057,-3.41377188027647E-14,-0.0001355039,-0.0128990783,-0.1732779114
0.0602513358,0.2417380661,-0.1802686697,0.1827364555,0.0043948221,0.5694635674,0.0666666667,0.0575354813,-0.0001905759,-0.0082079343,-0.0001541262,-1.1979692381462E-14,-0.0001899935,-0.0082637399,-0.0081052789
0.0460320582,0.0954270923,-0.222380613,0.180308064,-0.0358569028,0.6210963539,-0.0296296296,-0.0232077251,-0.0001140108,-0.0021141649,-0.0004496511,-6.1949654267269E-14,0.0001532157,-0.0021647759,0.0172023174
0.0515854374,0.4883433416,0,-0.3114008942,-0.0047808984,0.4831344414,0.0571428571,0.1189204031,-0.0003375104,-0.0395348837,0.0012249807,-1.84209560290634E-14,-0.0001304891,-0.0395570698,-0.2435263697
0.0460167785,0.2466547725,-0.1379513633,-0.1365924344,-0.0170505453,0.4159007749,-0.0266666667,0.0188523514,-0.0004756258,0.0299003322,0.0003008936,9.55201170473537E-14,0.0001157907,0.0300449855,-0.0582697354
0.0547086849,0.4000723458,0,-0.1839753467,0.0221811006,0.3340971892,0,0.0215509825,-0.002001685,0.0014534884,0.0001714541,-2.11790548053726E-15,6.06539162009494E-05,0.0015452574,-0.0981494324
0.0311538005,0.2526498538,0,-0.1398781631,-0.0690063919,0.2685470427,-0.05,-0.0727301797,0.0009915034,0.0205198358,3.5002902716685E-05,2.50932409062941E-16,2.38747424112601E-05,0.0206955313,-0.149660151
0.0680222304,0.0989974937,-0.3691215617,0.2826704545,0.0559758811,0.3576677607,0.1333333333,0.0610477302,-3.91014510040762E-05,0.0101744186,-0.0004129587,-7.47400514030495E-15,-8.24392397754492E-05,0.0102713873,0.1465942066
0.0618222249,0.3464912281,-0.0461401952,0,0.0366599932,0.3427858871,-0.0266666667,0.0052204809,0.0002026266,-0.0020222447,-0.0005302447,-3.91325062931281E-14,-1.25925194543238E-20,-0.0019376881,-0.0074200069
0.0711373504,0.0485087719,-0.1808695652,0.2769016698,0.0586048709,0.4286548519,-0.0166666667,-0.0478622582,-0.0001524611,-0.0071982281,-0.003775511,6.16474151187289E-15,-0.0004563071,-0.0071869819,0.17117326
0.077890028,0.0970175439,-0.2713043478,0,0.0693891735,0.4111711163,0.019047619,0.0094141012,-0.0003734938,-0.0120288693,0.0001580875,-6.01301306413139E-15,-1.34502815959086E-20,-0.0120486271,0.2669496835
0.0466390222,0.2466547725,-0.0919675755,-0.2261363636,-0.029959539,0.3088032675,-0.0166666667,-0.0031464167,-0.0002250581,-0.0332225914,-0.0005137054,-1.70413329470563E-14,-0.0001338063,-0.0332659926,0.0155473244
