"volume","open_lastclose_ratio","high_close_ratio","close_ma5_ratio","volume_ma5_ratio","close_ma30_ratio","volume_ma30_ratio","close_ma60_ratio","natr5_ratio","b_upper5_ratio","kama5_ratio","apo5_ratio","willi5_ratio","macdsignal5_ratio","rocr5_ratio"
0.0461480066,0.1867239,0.0922609115,-0.0223396096,-0.1898844186,-0.2352577418,-0.0594855571,-0.3545736469,-0.0929583818,-0.0082824344,-0.0070860343,-0.0039836568,-0.0128458498,-1.99314856276607E-05,0.1616141823
0.0799337962,0.0730873087,0.0544296265,0.2581259391,0.0458092262,-0.0924135603,0.005522199,-0.2710588636,0.0190930277,0.1045026264,0.0079059127,-0.0065402224,-0.037764272,-0.000746617,0.1274124897
0.0583792014,-0.0086236194,0.1632888796,0.1960522625,-0.0328632358,-0.07668499,-0.0342968292,-0.265184442,-0.025349236,0.0992929092,0.0340191491,-0.0129724208,0.066576087,-0.0011061082,0.1116731281
0.0458285664,-0.0344944775,0.0214708573,0.2018926725,-0.0969487635,-0.031445955,-0.0578415143,-0.2399127687,-0.0216668932,0.09718829,0.060930731,-0.0367201426,-0.0260869565,-0.0015929644,0.0263303178
0.0422124314,0,0.1393465224,0.1097261302,-0.1015953413,-0.0200586998,-0.0622925806,-0.2317610127,-0.0557340013,-0.0020956665,0.1678127787,0.0321678322,0.041437028,-0.0022348775,0.1139399284
0.0467036845,-0.1783184607,0.2028996013,-0.1744692911,-0.0652480432,-0.1251236052,-0.0495490617,-0.2950751316,0.0839612887,-0.0529212275,-0.0139116364,0.0025252525,0.1581371868,-0.0008535062,-0.247877748
0.0752191153,-0.2500293255,0.3171166931,-0.4549292768,0.1809384133,-0.2834482276,0.0159211741,-0.3911791696,0.21866976,0.1527351628,-0.4079231137,-0.0094235033,0.0077294686,0.0061461592,-0.4553421608
0.0614435761,0.0386482627,0.5247973001,-0.5363268791,0.0594541541,-0.3671231052,-0.0114222658,-0.4424681969,0.1777264949,0.0420582251,-0.5247051145,-0.0301495972,-0.0036789298,0.0039598336,-0.1681097544
0.0465991529,0.1926573427,0,-0.1817773434,-0.0648678038,-0.2630105029,-0.0435984614,-0.3762214828,-0.1096712521,-0.1595158481,-0.1049859882,0.0416083916,-0.009499452,0.0011235417,0.118217478
0.0496133449,0.0096789574,0.1865328482,-0.1146671721,-0.0507886946,-0.2877788962,-0.0370242751,-0.3896708901,-0.0862944941,-0.3033832292,-0.1424908036,0.0158426369,0.0013662132,0.0005437201,-0.0677479361
0.0506322329,-0.0886606276,0,0.1749199901,-0.0482318686,-0.1843465275,-0.0345254751,-0.324437301,-0.0099097249,-0.2090021624,-0.0001502105,0.0026704545,-0.0324299199,-0.0002115794,0.35103244
0.072086338,0,0.1601353464,0.3216004558,0.1286631559,-0.0859560931,0.0106667546,-0.261686456,0.0360043546,0.1884236027,0.0397330704,-0.0053009661,-0.0074074074,-0.0009079163,0.4504671058
0.0638247331,-0.3624460646,0.0852288298,-0.0647800188,0.0579561657,-0.2074049517,-0.0086394001,-0.3375461454,0.2238598228,-0.0361498059,-0.0140331901,-0.0086713287,0.1465838509,-0.0005128518,-0.0503057041
0.1497685691,0.0192904656,0.7765293383,-0.4504131721,0.4237388501,-0.3874919799,0.1701519153,-0.4470553259,0.3664922484,0.111747905,-0.1094004851,-0.0038770053,0.0075735046,0.0009632496,-0.4706783208
0.0476145585,0.2651515152,0.2477360389,-0.2771653925,-0.1711837894,-0.3289483474,-0.046942797,-0.4041777629,-0.0949930128,0.0096930508,-0.0309041562,-0.0108751062,-0.0059096665,0.000643112,0.160868547
0.0727403913,0.227238806,0.1716538537,0.0687806334,-0.0469792016,-0.1928123314,0.0074451213,-0.3148835234,-0.0529636236,-0.045987976,-0.0046383727,-0.0067653277,-0.0166096727,-0.0002811654,0.0647239249
0.0520597331,-0.0388516746,0.1184536279,0.2959210449,-0.1467454233,-0.1078392647,-0.0338717793,-0.2587510344,-0.0902300457,-0.1164273778,0.0039314189,0.0397306397,-0.0336728489,-0.0009942765,-0.0198732747
0.0964390348,0.2721263482,0.2239988476,0.5115109099,0.0684294372,0.026258423,0.0595713525,-0.1692641597,-0.0102367042,0.2447496397,0.0657893112,-0.0046511628,0.017626322,-0.0022573807,0.4488179766
0.0412047366,0,0.0664541748,0.3614890419,-0.1511918281,0.0594424258,-0.0600194663,-0.1438248809,-0.1075970925,0.1297369112,0.4732412884,-0.0451704545,-0.0067887109,-0.005198973,0.3994080433
0.0500208379,0.0614176632,0.0757296414,0.2887071595,-0.0899295183,0.1218153908,-0.040933039,-0.0988770028,-0.1230684764,0.0531927949,0.4030099118,0.0260287081,-0.0167892977,0.0167927574,-0.0105906676
0.0350977517,-0.0428511117,0.0643137796,0.1946595251,-0.1628683716,0.150334266,-0.0715703477,-0.0762408002,-0.0697405593,0.0270784891,0.2752877561,0.0077922078,-0.0029705644,0.0025946028,-0.1816483021
0.0749030953,0.1273703291,0.0306077257,0.3019944356,0.1163346067,0.2786173414,0.0175178332,0.0112182806,-0.0487448764,0.120797638,0.4618237527,0.0063911846,-0.0171624714,0.0017441961,0.0535130836
0.0680885165,-0.1616456536,0.122430903,0.1997203913,0.1190066861,0.2805981106,0.0030344238,0.0193600756,-0.003712313,0.0859826612,0.248100097,0.0004484305,0.1120204604,0.0008918625,-0.1943918706
0.0327958173,0.0646582614,0.0609485236,0.1308854929,-0.1673993423,0.2899740265,-0.0735482638,0.0356823091,-0.079555355,0.0292852431,0.1622793922,-0.0020688283,-0.0014822134,0.0004244296,-0.0241264073
0.0390397318,0,0.5342424933,-0.22783089,-0.098668732,0.110069831,-0.0584141939,-0.0696864053,0.2104426698,0.0119391402,-0.0071330422,-0.0051627385,0.2270531401,-0.0004313265,-0.3209024372
0.0789464357,0.4491277833,0.1023245102,0.0510240016,0.1548545105,0.2589799969,0.0337095962,0.0433352835,0.0171577427,0.0150558907,0.0049322335,-0.0031974922,-0.0313190862,-0.000230312,0.1987801616
0.0759280773,0.1459070944,0.0293234855,0.2498116919,0.1296814648,0.3666040009,0.0304547775,0.1296938021,-0.0726065456,0.1138744975,0.0327660974,-0.0049448459,-0.0366071429,0.0002385926,-0.0127728352
0.0364541132,0,0.1184536279,0.1598441463,-0.1385099024,0.3259533323,-0.0592332824,0.1191964421,-0.1053056675,0.0556451662,0.0164534536,-0.0039707419,0.1261930011,0.0001369124,-0.034928165
0.0494279117,-0.1016563945,0.0579980419,0.218510699,-0.0525925109,0.3657713604,-0.0262039715,0.1635923671,-0.0143023636,0.0891472745,0.0381166277,-0.0029411765,-0.0238891543,0.0001660189,0.0596998127
0.0433974755,0.0918898529,0.1353287644,0.0927474058,-0.1065106858,0.3472965835,-0.040012602,0.1701249767,-0.0853184084,-0.0803995724,0.2709157599,0.0138755981,0.0812769291,3.759458169778E-05,0.261591483
0.0545852818,0.1378347793,0.1535992098,0.0625118277,0.0227797151,0.3484785246,-0.0127129929,0.1887419683,-0.0678109996,-0.0396348866,0.1712692332,0.0012663953,0.0286201437,-4.83606600083114E-05,-0.1962323144
0.028337584,-0.0076048951,0.1458017534,-0.0087128915,-0.1497342857,0.3049315537,-0.0758689964,0.1705139753,-0.0674617042,0.0009284472,0.0047419269,-0.0021987315,0.0244565217,-0.0002729375,-0.2018033676
0.0322614686,-0.1078012391,0.1179538235,-0.0710960506,-0.1011693003,0.2664425095,-0.0645670527,0.1534905773,-0.0654813855,-0.0094259549,0.0014923257,-0.0019240019,0.0139130435,-0.0005087952,-0.0048148012
0.0434372734,-0.2180283851,0,-0.0655469132,0.033830529,0.2514021795,-0.0353687963,0.1513125112,0.0683841665,0.001043943,0.0131873329,-0.0052716514,-0.0083770869,-0.0006635111,-0.0838453067
0.0258420703,0.0234260803,0.233296913,-0.1632282804,-0.134971149,0.1742220538,-0.0805044584,0.1016368395,0.0259064608,0.0298163327,-0.0899363378,-0.0175757576,0.0248447205,-0.0011055382,-0.1006392825
0.0322624014,0.1446364956,0.0294470395,0.0295434298,-0.0023032763,0.2450498064,-0.0629078266,0.1593004506,-0.0458918689,-0.0551103086,0.0102474619,-0.2772727273,-0.0230358505,-0.0008665789,0.0937735515
0.0217037747,0.0388789581,0.0587291096,0.0517741294,-0.1361543406,0.2336381129,-0.0889945945,0.1612794841,-0.0829568051,-0.0178555304,0.0034143201,0.0028708134,-0.0214383915,-0.00062444,0.0548047741
0.0270172271,0.0310160428,0.1482764649,0.0059237463,-0.0455110508,0.1879485362,-0.072852442,0.1415854073,-0.0766127621,-0.0076435816,0.0012101349,0.0019283747,0.0305958132,-0.0007479039,0.0047718385
0.028381113,0.0783078308,0.1182865565,0.0207331121,0.0223256498,0.1776232924,-0.068120101,0.1453409182,-0.0779432143,0,0.0005784371,-0.003486924,0.0023501763,-0.000728643,0.0201847953
0.0861809443,-0.2186434158,0.3627755382,-0.3319644066,0.5423466132,-0.0229734977,0.0898375024,0.0084449675,0.4375245463,0.1250053678,-0.0797084256,0,0.0802675585,-0.0037050018,-0.1760530149
0.034535731,0.1014295628,0.0103690861,-0.1345468775,-0.0572655513,0.0332068242,-0.0519654033,0.0582727756,-0.0894876647,-0.0356682528,-0.0521415701,0.006779661,-0.0123296561,-0.0346908794,-0.0151011363
0.0272925787,0.065713515,0.0406323491,0.0106624846,-0.1483004328,0.0727507739,-0.0699873864,0.0948479979,-0.0883791577,-0.0664096552,-0.0070571053,0.0047138047,-0.0126811594,0.0016924366,0.0639047189
0.0409918801,-0.0804704017,0.1671453284,-0.0770130644,-0.0257507822,-0.0041441225,-0.0288680345,0.0475843854,0.0327972428,-0.0726900847,-0.038141798,0.0060606061,0.0240254204,0.0013895422,-0.0641776739
0.0312964322,0.0248267428,0.2786930447,-0.1221919088,-0.1305296618,-0.0773174975,-0.0494624231,0.0031873416,0.056357757,-0.1380767452,-0.0937820294,0.0076203209,0.0090778786,0.001566684,-0.1004662853
0.0421980668,-0.0169827105,0.0422281815,-0.0547149619,0.0886195289,-0.0570609566,-0.0144843324,0.0260530005,0.0548600722,-0.0050974138,-0.0070711827,-0.0038624588,-0.0206521739,0.0005675268,0.3533578214
0.0280882876,-0.1756248283,0.0762014771,-0.1625735793,-0.0780570478,-0.1329751448,-0.0563309552,-0.0241122456,0.0240395437,0.0053245092,-0.0835305841,-0.0007177033,0.0289855072,0.0007307039,-0.205318026
0.0194936242,0.0344944775,0.0874962635,-0.1105434767,-0.179609369,-0.1483634504,-0.0829329209,-0.0300861929,-0.1139435006,-0.1186730576,-0.2123163807,0.002864259,0.001804758,0.0005267342,-0.0889298632
0.0157647493,-0.0693128468,0.0988976044,-0.0825405573,-0.1910447015,-0.1597954029,-0.0920249983,-0.0359475419,-0.0391835461,-0.0694668566,-0.1419862228,-0.0005379236,-0.0030173041,0.0003073829,0.0840984621
0.0260707838,-0.0348198971,0.1690830011,-0.1618285464,-0.0043192219,-0.2128736443,-0.0540239043,-0.0741457177,0.0090086574,0.0094405118,-0.175063727,-0.0027716186,0.0050744936,0.0004113824,0.0009291863
0.0266350431,-0.0446480938,0.1022745958,-0.1277434659,0.0664831933,-0.2266625106,-0.0501123621,-0.0838545743,-0.0634698098,-0.099567176,-0.3833833768,0.0070634402,-0.0025047259,0.0003262179,-0.0822290417
0.0167233807,-0.0090022173,0.0341470556,-0.0903892772,-0.0906936149,-0.2261774377,-0.0857332177,-0.083090581,-0.0597305878,-0.0417725147,-0.2286233111,-0.0003768252,-0.0059676044,0.0001415809,0.1051603397
0.0287534719,0.0541012733,0.0217042362,0.1520792661,0.1179221747,-0.1197347117,-0.0362997769,-0.0032572859,0.075184039,0.0270492742,0.005065495,-0.0051948052,-0.0407833273,-0.0005489717,0.1918837339
0.0322789424,0.0601778656,0.0320585507,0.2043819542,0.1068400075,-0.0822581735,-0.0184812051,0.0244151635,-0.103916006,0.086341945,0.0324500528,-0.0068686869,0.0086956522,-0.0010503302,0.0724883977
0.0206284857,-0.0592577148,0.0650117586,0.087372924,-0.0788500412,-0.108313685,-0.0644490442,0.0024905839,-0.0531715457,0.0366493467,0.0388091101,-0.0123376623,0.1304347826,-0.0011536086,0.0417054369
0.0635844534,0.2317547569,0,0.2633171123,0.4338677893,0.0069415427,0.1046866363,0.0902219966,0.1131297187,0.1497012914,0.2893941436,-0.0754208754,-0.0434782609,-0.0025391,0.2241734152
0.022099577,-0.0569919786,0.0203754054,0.1912153628,-0.1530695179,0.0270794021,-0.0557258347,0.1022903989,-0.0407328592,0.0498193021,0.2597788214,0.0213903743,0.0058610401,-0.0068902604,0.0373411703
0.01370154,0.0564935065,0.1023245102,0.1046462168,-0.247902703,0.0205124883,-0.0873650772,0.0920116813,-0.0512760464,0.0377203871,0.1027891693,0.0033415233,0.2354388843,0.0070634893,-0.1810706817
0.025900026,-0.0486356981,0.0305631081,0.0773548383,-0.0506884879,0.0333118981,-0.031795237,0.0961324701,-0.0722407081,0.026964961,0.0822802842,0.001162308,-0.0130434783,0.0017493485,-0.0391204733
0.0500310983,0.0968460111,0.0397088866,0.1231649179,0.1923520864,0.0971746536,0.0767072236,0.1378981159,0.0028960938,-0.0173896717,0.2889471493,0.0026531409,-0.0097149228,0.0013140876,0.1446996913
0.0314074931,0,0.0794177732,0.0860709394,0.0437499013,0.0994374524,-0.0053530714,0.1327973149,0.013297399,0.0433225158,0.1416367023,-0.0027919646,0.0353892821,0.000700308,-0.1836296909
0.0193385368,-0.0943698347,0.1020257525,-0.055886748,-0.1402279427,0.0392869254,-0.0570265474,0.0809150446,0.073351648,0.0006133924,-0.0002739686,-0.0058728882,0.1270564042,-0.000149005,-0.1266482388
0.0240161559,0.1212342402,0,0.0735026295,-0.0915374133,0.1163263091,-0.034402496,0.1338319373,-0.0214362314,0.0318115277,0.0344490918,-0.0017825312,-0.0354267311,5.32266274492676E-05,0.1307557043
0.0340942854,-0.0548154815,0.1192961146,0.0179132871,0.0328516102,0.1035313152,0.0131193026,0.1209202729,0.0259863376,-7.91813711309684E-05,0.0141732858,-0.0019762846,0.0668322981,-0.000083631,-0.0356985465
0.0246273644,0,0.0393733186,0.0610990795,-0.0349284838,0.1274873973,-0.0293463451,0.1359526253,-0.0444834326,0.0181344227,0.0071445244,-0.007834442,-0.0253623188,-4.14767219693407E-05,-0.0566025606
0.038521551,-0.1169654289,0.2238032154,-0.0853561464,0.1666864362,0.0486151188,0.0352913281,0.0762528022,0.2193256314,-0.0008211486,-0.0024390782,-0.0106493506,0.1547017189,-0.0006750314,-0.1155721676
0.023295379,0,0.0822207535,-0.1304672427,-0.0875235169,0.0282507262,-0.0362375163,0.0559570363,-0.0710850493,0.0112011383,-0.002462081,-0.002507837,0.0108695652,-0.001185038,0.0615970385
0.0678665811,-0.0325668449,0.2907658146,-0.1332662793,0.3609688003,0.0088607327,0.1628240519,0.0340093672,0.4324765015,-0.0160790797,-0.0795871048,-0.0421818182,-0.0154347826,-0.0018735924,-0.1465994966
0.0473283247,0.0164527894,0.1663991439,-0.0947427231,0.0782197684,0.009452554,0.0641918205,0.0261262443,-0.0059069284,-0.0390600613,-0.0624246591,0.026446281,0.0005503577,-0.0030332384,0.0149683488
0.0458980261,0.1318181818,0.0098711357,0.1834802481,0.0133017178,0.1340715591,0.0541867138,0.1103553826,-0.0140622061,-0.0118624357,0.0032850942,0.0017957351,-0.0423731185,0.0022065119,0.1540663135
0.0520359166,0.0156394453,0.0679463171,0.2226152619,0.0452754665,0.1675369853,0.0893258299,0.1332393588,-0.064269954,0.1250454032,0.1064814346,-0.0102145046,0.2013232514,0.00651303,0.1819346834
0.0255001816,0.0615151515,0.0676643822,0.1779957842,-0.2098428024,0.1718302286,-0.0308117451,0.1346073331,-0.1478707153,0.086801805,0.1736325388,-0.0223776224,-0.0013729977,0.0027162611,0.0517442236
0.0174958327,0,0.0387726161,0.0900057594,-0.2412180721,0.1609066629,-0.0668946009,0.1247539042,-0.0982935516,0.0190064044,0.1677408416,0.1656565657,0.0302795031,0.0011226623,0.027136229
0.023458426,0,0.0973365466,0,-0.1290947598,0.1446486412,-0.0370754163,0.1109945864,0.0309493238,-0.1124599228,0.0742194998,0.0153846154,0.04,0.0003524732,-0.0095577117
0.0279499278,-0.0385540643,0.2209092083,-0.1432253586,-0.020587369,0.0641363999,-0.0152858502,0.0493875014,0.0639671022,0.0432165923,-0.0143954285,-0.0010822511,0.1105072464,-0.0007336154,-0.2851637186
0.0239276678,0,0.029781665,-0.0616580171,0.0049743353,0.0865135191,-0.0321704011,0.0618973579,-0.0480588653,-0.0120028988,-0.0091434023,-0.0056386651,-0.0132527319,-0.000897066,-0.0191368873
0.0235671239,-0.0157283058,0,0.0543788425,0.005561508,0.128431905,-0.0333542269,0.0921624459,-0.0859928268,-0.0136436535,0.0026063167,-0.0078398666,-0.027711419,-0.0002156241,0.0608965413
0.0429080237,0.015400177,0.0771173964,0.0924870257,0.2310948437,0.1384951125,0.0558168596,0.1009639902,-0.091504979,0.0155476312,0.0037768733,-0.0129032258,-0.0089423373,0.0003802892,0.0397508849
0.0365121933,0,0.0673847773,0.087885497,0.0805856655,0.1311530736,0.021605914,0.0990180884,-0.0636122408,0.0251993179,0.0082100558,-0.0383838384,-0.0054347826,0.0004063649,0.0198481429
0.028308544,0.0533809166,0.1261860175,0.0087298616,-0.0397144261,0.0992308456,-0.0168989574,0.0807189381,0.0204731399,-0.0204332964,0.045489374,-0.0327272727,0.0372670807,-6.66672098627193E-05,0.0823541373
0.0282753998,-0.0692045455,0.0195763699,-0.0493319535,-0.0513775799,0.067729849,-0.0172773437,0.0633749545,-0.0032584359,-0.0311740529,0.0028824419,0.0295454545,0.0498536789,-0.0005754084,-0.0699342946
0.0305493513,-0.0232620321,0.1506199148,-0.1474861475,-0.0373534933,-0.0014401188,-0.0087435932,0.0181567051,0.0505819908,0.0534465057,-0.0569569705,-0.0082251082,0.0226042306,-0.0017955059,-0.1624943727
0.0299681157,0,0.0698876404,-0.0823494027,-0.0110676003,0.0056345942,-0.0115713508,0.0271850163,-0.0827263451,-0.0241051985,-0.0399883531,-0.0229249012,-0.0047003525,-0.0029020842,-0.0091913621
0.0223708245,0.0316363636,0.0701884481,-0.0622698772,-0.0892276837,-0.009040986,-0.045210316,0.0194695794,-0.0848796281,-0.057294842,-0.0521730665,0.1121212121,0.0039525692,-0.0088775907,-0.0201830576
0.0220389475,0.0397156645,0.1296061806,-0.0044719388,-0.077831887,-0.0019793265,-0.046889489,0.028573159,0.0148825442,-0.0646877258,-0.0080741662,0.0181818182,-0.0125301932,0.0040873049,0.0503755319
0.0292348397,-0.0157956167,0.0699876228,0.0029940951,0.0403444,-0.0106567506,-0.0087842967,0.0213998511,-0.0289540036,-0.0774474144,-0.0105287191,0.0052854123,0.0018903592,0.0012445975,0.0197160412
0.0289541403,-0.0475224346,0.0609485236,-0.0675217843,0.0414815207,-0.0471269282,-0.0111341054,-0.0052491423,0.0411041692,0.026236973,-0.0200092878,-0.0024570025,0.0075021313,0.0016664237,0.0346716751
0.046085698,0.0321881607,0,0.1594991496,0.2477330372,0.0637036382,0.0627994705,0.078561679,0.1519546105,0.1178365342,0.0410251376,-0.0090909091,-0.0434782609,-0.0017486925,0.1600707075
0.0249366063,-0.030629951,0.0385586982,0.1316169823,-0.0791485782,0.0658844543,-0.0340077173,0.0826541456,-0.0942113198,0.0704574843,0.0576686767,-0.0215909091,0.0046413214,-0.0044840186,0.0252673237
0.0838191888,0,0.1974227131,-0.0044277621,0.4358698937,0.0096291289,0.2231671931,0.0424236619,0.0804906544,0.0045036105,0.0003534446,0.0525252525,0.1847826087,0.0140994792,-0.1035357473
0.0408272786,0,0.0390979807,0.0235085679,-0.041096752,0.0313877676,0.0309044825,0.0595808985,-0.0645632133,0.0104878663,0.0061121873,0.0161038961,-0.0144927536,0.0023984184,0.0455823299
0.0573926493,0.0077431659,0.1148837925,0.0711552809,0.0603657386,0.0755200282,0.0945359104,0.0955572164,0.0642718454,-0.0167384387,0.0688447544,0.0137741047,-0.0069565217,0.0034724716,0.1330838512
0.030046903,0.0379202989,0.0572067998,0.0781988651,-0.1649923499,0.0824035167,-0.0219398275,0.10217362,-0.0938046688,0.0318141359,0.0171354411,-0.0020376176,-0.0005720824,0.0019796299,-0.1587565566
0.0323660002,0,0.0188885515,0.1067181035,-0.1522984737,0.101084268,-0.0119564594,0.117751675,-0.0096403053,0.0487168807,0.0333162951,-0.0022947926,-0.0338164251,0.001392879,0.0241346322
0.0270075264,-0.0224447174,0.1844257179,-0.0546204257,-0.1263209473,0.0346940033,-0.0348017313,0.0692637941,0.0648060747,-0.0199859302,0.0051411313,0.001010101,0.4347826087,-0.0001803689,-0.0130743475
0.0883009277,-0.0768939394,0,-0.0847820932,0.3955531588,0.0184638063,0.2063236152,0.0585420079,0.1094613352,-0.002127577,0.000254627,-0.0028708134,-0.0051925909,-0.0008517156,-0.0545544672
0.0866051648,0.0077323514,0.0465917603,0.13005084,0.2875847964,0.1212456276,0.1807103305,0.1384705994,0.1183276576,0.0708498731,0.0401314374,-0.005,-0.0368154264,0.0008317915,0.0926248967
0.096429645,0.1476363636,0.0176930735,0.329286807,0.2063405761,0.2371878315,0.2093228849,0.2308945172,0.0843061443,0.2354744886,0.2146803688,0.0147335423,-0.0324580284,0.0029579368,0.1748949634
0.0432476738,0.0420483314,0.0889155731,0.2335203158,-0.1653561213,0.2108757386,0.0125828768,0.2177599506,-0.0352385113,0.107168416,0.1235337528,0.0053679654,0.16563147,0.0015484894,-0.0516413969
0.0396154953,0,0.1154433705,0.1447620344,-0.1986134631,0.2048789976,-0.0001585796,0.2166381747,-0.0036936514,0.0467463398,0.2970455578,0.0073529412,0.010969286,0.000760506,0.1037668325
0.0277361386,0.0351738478,0.0801259572,0.036220639,-0.2377869646,0.1909682328,-0.0424468721,0.2060647334,-0.0148880039,-0.0779731173,0.2107699875,0.006473108,0.0216196847,0.0002689798,0.0108139382
0.0411566682,0.0211580776,0.0259483814,0.1110343059,-0.0769849744,0.254339827,0.0067354916,0.2545982572,0.0254477546,-0.0059187923,0.2614029796,0.0026676027,-0.0306636156,0.0003629726,-0.0619424998
0.0426159446,0.0274077408,0.0084303547,0.1963399401,0.0433693219,0.3081349949,0.0088907147,0.2977760042,-0.0730477008,0.1410685822,0.2528207204,-0.0011019284,-0.0299358517,0.0005118902,-0.0926121204
0.0340660538,0,0.1623307052,0.0818074958,-0.0361572067,0.2615981098,-0.0237618516,0.2650081912,-0.0176227335,0.0339435667,0.0730538035,-0.0009123493,0.6975703325,0.0001625764,-0.0294241792
0.0260543671,-0.0135363414,0.0943268767,0.0257913049,-0.1085812491,0.2383717331,-0.0529253956,0.2505946111,0.0023842399,0.0028853347,0.040343003,-0.0026758148,0.0068649886,-0.000105667,-0.0176009549
0.0263083274,-0.0407585053,0.0606212495,-0.0538694768,-0.1023502958,0.2016217021,-0.0521833199,0.2254141592,-0.0814329001,-0.0483777329,0.0113246781,-0.0037811746,0.023715415,-0.0003759013,-0.0260196374
0.028340942,-0.0137208516,0.034512415,-0.0371773535,-0.0448952056,0.2006976796,-0.0451544644,0.2249945592,-0.0833558396,-0.0015096809,0.0016483163,-0.0056881666,0.0183066362,-0.000474692,-0.0886695921
0.041210271,-0.0136700337,0.1562705004,-0.0386869574,0.1446486052,0.1762607529,0.0019366454,0.2061272341,0.0053074003,-0.0562922125,0.0340045563,-0.0093126386,0.0080515298,-0.0006230025,-0.1118397847
0.0326070883,0.0687747036,0.0425107302,0.0657030157,0.0248291737,0.2180266859,-0.0290660229,0.2373108439,-0.0231332155,0.018245318,0.0063415757,-0.0084848485,-0.0342585404,-0.0003754024,0.1243310006
0.0354490924,0.0404114134,0.1365326309,0.0411848354,0.0366432911,0.1977482043,-0.019422149,0.2217135628,-0.0163569628,0.0109726839,0.0053535423,-0.0136363636,0.0647342995,-0.0003552561,6.39051106697778E-05
0.036295357,-0.0540792541,0.0516411136,-0.0102835537,0.0196252047,0.1655390466,-0.0172030254,0.197199056,0.0622235485,-0.0006548837,0.0042206218,-0.0386363636,0.0088473205,-0.0005461602,0.0045720371
0.0204824772,-0.0477272727,0.043462463,-0.054068404,-0.1726809125,0.1294948481,-0.0737513152,0.1709221853,-0.0438171175,0.0052201552,0.0011238965,0.0161616162,0.0151228733,-0.0008690446,-0.048232767
0.021590786,-0.048202171,0.0609232233,-0.05795897,-0.1183888371,0.1154976608,-0.0691687763,0.1620241605,-0.0342369493,0.0026315977,0.0002770456,-0.0235294118,0.0014025245,-0.0010977926,0.0176944421
0.039590435,0.0482621986,0,0.1002893021,0.1308381623,0.1798277471,-0.0051499582,0.2135301592,0.0272738636,0.0301986567,0.0117000258,0.0109090909,-0.035326087,-2.99214538194198E-05,0.0393430594
0.0212479024,-0.0066783639,0.1805215805,0.0051506398,-0.1067131001,0.1198717238,-0.0714687892,0.1704079462,0.0102114203,-0.0109016732,0.0029840387,-0.0227272727,0.1123188406,-0.0004040596,-0.0560410416
0.0316582198,-0.0204293861,0.0511997366,0.0347069938,0.0794298604,0.1252123621,-0.0340026429,0.1781379181,0.0709293951,0.0117932337,0.0054400916,-0.0181818182,-0.0124223602,-0.0002635676,0.0573123042
0.0739429092,0.0608391608,0.1072655639,0.1577278513,0.4353945962,0.1915265166,0.1093792917,0.2340878498,0.1185205089,0.1042169037,0.1205113383,-0.4454545455,-0.0202046036,0.0013508193,0.1586841453
0.0284066707,0.0522915101,0.0903365505,0.1207025628,-0.1221351409,0.1897028459,-0.0479779977,0.2358806023,-0.0601727403,0.050983685,0.1252915941,0.0185528757,-0.0061398692,0.0012649413,0.0213123646
0.0240331944,-0.032528576,0.1494035069,0.0476292207,-0.1485921586,0.1509939604,-0.0633777659,0.209316525,0.0063481895,0.0179650399,0.014664508,0.0011019284,0.0355731225,0.0004242718,-0.1484404203
0.0326871194,-0.0328762686,0.1497592295,0.0012453411,-0.0644795871,0.1315217965,-0.0278657718,0.1992435082,-0.018312227,-0.0169517582,0.0570708209,0.0057142857,0.0043478261,-1.59846308010717E-05,0.0615712685
0.0331301195,-0.1054545455,0.093409969,-0.1094857155,-0.0622436325,0.071213665,-0.0254483554,0.1568264748,0.013473303,-0.0113891348,0.000273992,-0.0003952569,0.0687832961,-0.0007455748,-0.0978104594
0.0391203847,0.0269082072,0.0827072668,0.0298739561,0.1094439709,0.1232831681,-0.0009720661,0.1987853625,0.0411345701,-0.0045914458,0.0029174877,-0.0060606061,-0.0245261984,-0.0003054944,-0.0257230825
0.0253806636,0.0655190963,0.0910857873,0.0324174687,-0.080130134,0.1092202266,-0.0523715095,0.1909875598,-0.0831641904,-0.0209024221,0.0079613074,-0.0111111111,-0.0006975122,-0.0001796062,-0.0209715123
0.0333785454,0.1115144334,0.1061377717,0.0894727826,0.008797221,0.1319436925,-0.0222201933,0.2109941224,-0.0093027712,0.042586388,0.0271087005,0.0005194805,-0.0141509434,0.0003016309,0.0894014125
0.0483705939,0.0646771453,0.2739064293,0,0.1569309592,0.0799081425,0.0311954909,0.1750905815,0.1466871067,0.0017837874,0.0020467738,-0.0126262626,0.0556657786,-0.0002659007,-0.0499941144
0.0344565705,0.0591772835,0.0573521082,0.0308324709,-0.0210054736,0.0976547265,-0.0144506613,0.1923294616,-0.0860439762,-0.0230640074,0.0638011367,0.0429752066,-0.0112113754,-6.01772762669424E-05,0.1212652916
0.0267538149,-0.0064904615,0.1149737916,0.0110840046,-0.0925377513,0.0821407776,-0.0386595477,0.1811259561,-0.043715708,0.0049205302,0.009084608,0.0039312039,0.020979021,-0.0001541362,-0.1010330796
0.0309639955,0,0.1925048779,-0.0765186685,-0.0494935924,0.0327964514,-0.0132376341,0.140190166,0.0079489858,0.015971878,0.0028781278,-0.0008080808,0.027173913,-0.0009478695,-0.0629294739
