open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma15_ratio,volume_ma15_ratio,close_ma30_ratio,volume_ma30_ratio,close_ma60_ratio,volume_ma60_ratio
-0.012396694214876033,0.012605042016806723,-0.008403361344537815,-0.01652892561983471,1.006180847862488,-0.010806317539484621,0.4438024237827618,0.018835616438356163,0.6612132868774167,0.03899883585564615,0.5265156793542292,0.10005238344683075,0.4431623762469913,0.11604351631861944,0.18200290315624867
-0.008403361344537815,0.08181818181818182,0.0,-0.07563025210084033,0.8991567662845933,-0.06858594411515664,1.1813817305432135,-0.057008144020574365,1.55519980625741,-0.039580908032596,1.767117955838882,0.014198782961460446,1.6116607519396948,0.0299625468164794,1.225622099123678
0.00909090909090909,0.013513513513513514,-0.02702702702702703,0.00909090909090909,-0.44817951038926734,-0.04557179707652623,0.08009921264428796,-0.048027444253859346,0.31702987581006054,-0.03169526025007265,0.46511283496534345,0.020595807282089002,0.4136764089940491,0.03835360149672591,0.23203215405615327
0.0,0.05188679245283019,-0.009433962264150943,-0.04504504504504504,0.03305891142677615,-0.06525573192239859,-0.02081189738938495,-0.0858128503665373,0.26699894463250323,-0.07369647538595976,0.4416899335230044,-0.027165932452276064,0.43746181731115297,-0.008573655494933795,0.2612697991335579
0.0,0.009433962264150943,-0.0330188679245283,0.0,0.253323184508171,-0.03985507246376811,0.062285419697874836,-0.0790616854908775,0.44576884641123254,-0.07126168224299062,0.7183402932063825,-0.029007633587786304,0.7351525027383925,-0.008496375399485495,0.5627298526914174
0.014150943396226415,0.059113300492610835,0.0,-0.04245283018867924,-0.13088967050871342,-0.050514499532273154,-0.10196717815036435,-0.10651408450704225,0.17587623472506275,-0.10572687224669604,0.4055180509145592,-0.07065466198687628,0.46100022160936505,-0.04984788205008191,0.3401067193648865
0.0049261083743842365,0.009708737864077669,-0.014563106796116505,0.014778325123152709,-0.20046001107277686,-0.023696682464454975,-0.15959010630345974,-0.07871198568872988,-0.05358929912026523,-0.0879574970484061,0.08442928658729591,-0.058242662521715276,0.16830097555712661,-0.03550526726492396,0.06973201374217533
-0.009708737864077669,0.014705882352941176,-0.004901960784313725,-0.009708737864077669,-0.18476577610141276,-0.01639344262295082,-0.2789678477924738,-0.07272727272727272,-0.2450454566488575,-0.0917186108637578,-0.13226437548775954,-0.0694845674319599,-0.03875651426945102,-0.04518222666001003,-0.11100181973972446
0.00980392156862745,0.00966183574879227,-0.00966183574879227,0.014705882352941176,-0.036967222207377574,0.0029069767441860465,-0.2579603933759864,-0.0443213296398892,-0.2960794668764811,-0.07341092211280215,-0.17948831395290277,-0.05709079866383241,-0.0733761533052816,-0.03151853526925652,-0.1461516485302835
0.00966183574879227,0.009259259259259259,-0.041666666666666664,0.043478260869565216,0.5599735319390797,0.04247104247104247,0.206445684334251,0.009345794392523364,0.033590160786460536,-0.029358897543439226,0.22232578154961918,-0.017735334242837655,0.4370666464871677,0.009220034886618536,0.33089483838086653
-0.009259259259259259,0.009259259259259259,-0.013888888888888888,0.0,-0.38658551111451267,0.029551954242135366,-0.17918103382993655,0.019830028328611898,-0.3489875953401586,-0.024390243902439025,-0.25924199118552016,-0.019222037233237517,-0.11409728542748644,0.0085132211725523,-0.17068593868844592
0.013888888888888888,0.04784688995215311,-0.009569377990430622,-0.032407407407407406,-0.030758038114099794,-0.006653992395437262,-0.1541853564281278,-0.008068343616516375,-0.28987471997572284,-0.046532846715328466,-0.26550984504437225,-0.05115012106537526,-0.14550881709182217,-0.024397834069832532,-0.18860277977267476
0.004784688995215311,0.01932367149758454,-0.014492753623188406,-0.009569377990430622,-0.08460225382398562,-0.018957345971563982,-0.19804343112736203,-0.010516252390057362,-0.320468613653764,-0.04608294930875576,-0.33140532683854956,-0.06008778568185262,-0.22044224384122066,-0.032830799900323906,-0.24392598699271786
-0.004830917874396135,0.0,-0.05963302752293578,0.05314009661835749,0.6765784162459472,0.0225140712945591,0.24495520072642457,0.03908484270734033,0.1428619261572073,0.011757425742574303,0.07170357813538299,-0.011337868480725623,0.28977962383167183,0.019358458804825587,0.27438114429702054
-0.009174311926605505,0.0091324200913242,-0.0228310502283105,0.0045871559633027525,0.07133608825190257,0.02432179607109448,0.3419809450073575,0.040380047505938245,0.25543699194377945,0.023683390464319058,0.10108798191643842,-0.008152173913043478,0.34887428461007297,0.025232901081410047,0.3690822832083082
-0.0091324200913242,0.0045045045045045045,-0.02702702702702703,0.0136986301369863,-0.3503453082081134,0.03255813953488372,-0.1333310090864812,0.04519774011299435,-0.1418435201904992,0.042906357657375556,-0.272052711937348,0.004676421783074414,-0.11776326660881624,0.03992629951751172,-0.1073046134570247
0.0,0.027649769585253458,-0.041474654377880185,-0.02252252252252252,-0.036087400047186385,0.0018467220683287165,-0.16860378808130838,0.01639344262295082,-0.1493230889159386,0.02037617554858939,-0.23822317893672845,-0.017506791427708984,-0.12418924225314633,0.017537278439463566,-0.1334131797748544
0.0,0.022935779816513763,-0.03669724770642202,0.004608294930875576,0.3713681474646588,-0.003656307129798903,0.05550105700680725,0.0144253140995812,0.13907192555384099,0.026365348399246705,0.05060508449859411,-0.012830188679245326,0.18365805356325926,0.022306285464180155,0.19928092945584816
0.027522935779816515,0.00881057268722467,-0.022026431718061675,0.04128440366972477,0.28941215142997656,0.02901178603807797,0.3051858841634205,0.04656523743660673,0.38573537654024176,0.06373008434864105,0.3384775804983051,0.02652999698522757,0.48381969670241526,0.0626014230433155,0.5594532021425696
-0.004405286343612335,0.030973451327433628,-0.008849557522123894,-0.004405286343612335,0.293891533390428,0.018018018018018018,0.5324413336686076,0.03717301514456173,0.7055286009782408,0.0544323483670295,0.7002297637261198,0.021238138273836422,0.8580679925419872,0.05660142126916839,0.9870973257497985
0.017699115044247787,0.008620689655172414,-0.01293103448275862,0.02654867256637168,-0.3742642191949511,0.03571428571428571,-0.08919358945791898,0.05694760820045558,0.03409445023168022,0.07274969173859437,0.07651181035462516,0.046773950970070644,0.13767016329416637,0.08304934410158256,0.24039092377435964
0.0,0.03571428571428571,-0.008928571428571428,-0.034482758620689655,-0.18526577193507895,-0.006211180124223602,-0.27332131479569166,0.013574660633484163,-0.16920069647800742,0.030042918454935667,-0.11550661540012538,0.010526315789473729,-0.08470102035204512,0.04407811941643486,0.006309965494755852
0.017857142857142856,0.022321428571428572,-0.017857142857142856,0.0,-0.2319986292146366,-0.01147396293027361,-0.4067566048420426,0.0058374494836102376,-0.362251393195996,0.02376599634369287,-0.314065134841643,0.010374379792512404,-0.29989861511299526,0.04286290698035316,-0.22385444632387613
0.008928571428571428,0.01293103448275862,-0.03017241379310345,0.03571428571428571,0.35116896442931717,0.019332161687170474,-0.1344737254325201,0.035252119589468986,-0.12075483234610566,0.05231327487148477,-0.08084420135865449,0.04535896665665361,-0.0664524770384028,0.07784987533489224,0.04176672208093681
