open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma15_ratio,volume_ma15_ratio,close_ma30_ratio,volume_ma30_ratio,close_ma60_ratio,volume_ma60_ratio
-0.006734006734006734,0.0033783783783783786,-0.013513513513513514,-0.003367003367003367,-0.49174076955986185,0.003389830508474576,-0.3901115484479137,0.035327037425673315,-0.34859000085743314,0.040543707522849706,-0.3667780534093548,0.063600431189364,-0.32665659822518683,0.05557206537890037,-0.3999160801206868
0.0033783783783783786,0.059027777777777776,-0.006944444444444444,-0.02702702702702703,1.3739711323899104,-0.02040816326530612,0.4068250827734201,0.0020876826722338203,0.4248231298006536,0.010762751520823653,0.47041557942294937,0.033245635015546594,0.5793273481395774,0.02710413694721826,0.43591510200957534
0.006944444444444444,0.010380622837370242,-0.01730103806228374,0.003472222222222222,-0.3740310331165069,-0.015667574931880108,-0.14346121121520397,0.0006925207756232687,-0.13810404186773068,0.012613875262789068,-0.07932493862166257,0.03485318691811881,-0.012192225402675774,0.0311607992388201,-0.09028147929119422
0.0,0.05474452554744526,0.0,-0.05190311418685121,0.14803839574225433,-0.05124653739612189,-0.00040018218384953175,-0.05223106191629194,-0.0607218431395541,-0.03747072599531622,0.022053627512562773,-0.019794896255664135,0.125302340359384,-0.021020663371642878,0.0408994520561401
0.0072992700729927005,0.02564102564102564,-0.029304029304029304,-0.0036496350364963502,0.2415664017033592,-0.03873239436619718,0.21954134960505195,-0.05536332179930796,0.07843355794557103,-0.03873239436619718,0.29815494083718097,-0.024186822351960034,0.3595661049891037,-0.023314054021823453,0.29043961695025805
0.003663003663003663,0.049429657794676805,-0.0076045627376425855,-0.03663003663003663,-0.15773885329083792,-0.05191059841384282,-0.057884132094519675,-0.08106219426974144,0.009841008947243877,-0.0708902496467264,0.07820037897540075,-0.059258376058185354,0.11922202486888349,-0.0570096808892076,0.08262196164519366
0.011406844106463879,0.01486988847583643,-0.022304832713754646,0.022813688212927757,-0.1165517994803665,-0.016812865497076022,-0.09109700698994515,-0.05214940098661029,-0.07871912759290568,-0.048797736916548796,-0.06673035074487406,-0.03825527350732928,-0.027159089277871723,-0.033880043098287974,-0.043333991797082735
-0.007434944237918215,0.007407407407407408,-0.018518518518518517,0.0037174721189591076,-0.5068075306683871,0.0007412898443291327,-0.5118329864764855,-0.04153354632587859,-0.5327559324905891,-0.04413500118008031,-0.5373662768302309,-0.036860879904875084,-0.5121007675715811,-0.029358897543439254,-0.5216237750287092
0.0,0.003663003663003663,-0.029304029304029304,0.011111111111111112,0.5765423664760133,0.012611275964391691,-0.18094760919125333,-0.022206303724928367,-0.234775317383355,-0.03397027600849257,-0.283185004373372,-0.028469750889679714,-0.23101273843692044,-0.017691154422788673,-0.2415156412176938
0.003663003663003663,0.03383458646616541,0.0,-0.02564102564102564,0.058360512152677735,-0.00820283370618941,-0.0262671939360626,-0.03658094893154654,-0.1547261242690202,-0.056960529425667754,-0.26029179898387683,-0.05349306132131413,-0.18297242227584218,-0.04178674351585014,-0.19577743820384247
