open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma15_ratio,volume_ma15_ratio,close_ma30_ratio,volume_ma30_ratio,close_ma60_ratio,volume_ma60_ratio
-0.0058997050147492625,0.0,-0.008823529411764706,0.0029498525073746312,-0.42111234547474413,-0.017341040462427744,-0.4303380848449136,-0.024390243902439025,-0.2540338853988197,-0.028201219512195175,-0.2991081251931738,-0.02420357792021424,-0.28422944963320734,-0.04623872083781378,-0.36200609211400847
-0.0058823529411764705,0.008902077151335312,-0.005934718100890208,-0.008823529411764706,0.6274345678004165,-0.014619883040935672,-0.05883181722655172,-0.02853848371288556,0.17184743663120255,-0.03401490540798782,0.24324169768554138,-0.03142364437631725,0.17821263647771343,-0.05359232389421947,0.04755972397987271
0.0,0.0029585798816568047,-0.011834319526627219,0.002967359050445104,-0.01756256664366807,-0.0023612750885478157,0.02940944509290519,-0.021424435437174292,0.10635971418157773,-0.02854953056141018,0.2048342084813519,-0.027338129496402876,0.14022852616927484,-0.049761034579702,0.031203324382929064
0.0,0.0,-0.01749271137026239,0.014792899408284023,0.15876481729766542,0.01060695344725987,0.18664590750433263,-0.005508843142939983,0.2088974382542954,-0.012096774193548387,0.3538658722323044,-0.012096774193548387,0.3076377734912353,-0.03493552168815949,0.18864031739454942
0.0,0.011799410029498525,-0.008849557522123894,-0.011661807580174927,0.5918470794795884,-0.0011785503830288745,0.6333322277968063,-0.013674716322374164,0.6882791569940594,-0.021362586605080832,0.9730590411347242,-0.02258529553099466,1.012711401946419,-0.04493590646569939,0.8875527721120212
0.0,0.0,-0.014534883720930232,0.014749262536873156,-0.3245718478727381,0.011169900058788948,-0.006015934279755128,0.0026231419411250363,0.05971425551048666,-0.005013497878904687,0.2755127533990375,-0.007215007215007215,0.3441496270116003,-0.029208409764357273,0.32187070492951875
0.0029069767441860465,0.0,-0.011560693641618497,0.005813953488372093,-0.43018588173398514,0.011695906432748537,-0.4043440685108602,0.011695906432748537,-0.37543694362823393,0.0021239621548560937,-0.272883049457368,-0.0011547344110854503,-0.2251048342211605,-0.02195420710449454,-0.2341790469357198
0.0,0.0,-0.011560693641618497,0.0,-0.18668161542520026,0.006984866123399301,-0.4785628622826304,0.01406799531066823,-0.4444794802829221,0.0034802784222737818,-0.4057805152837051,-0.0016350870443397692,-0.3553578095613886,-0.020569918852613753,-0.3716273210292425
0.002890173410404624,0.014619883040935672,-0.0029239766081871343,-0.011560693641618497,0.9688843020898603,-0.004076878276062901,0.030735792742178837,0.0017574692442882249,0.09339608236137426,-0.006968641114982578,0.12929517690905673,-0.013461538461538516,0.26493858804117315,-0.03024574669187151,0.2304708645269956
0.014619883040935672,0.0,-0.04419889502762431,0.05847953216374269,3.221607778680515,0.040229885057471264,1.833320936740185,0.05324410823392493,2.399855266926985,0.04887000193162069,2.7116741731114997,0.04232651885977541,3.636620009441468,0.02709604199177188,3.8292153512808795
0.0055248618784530384,0.01675977653631285,-0.00558659217877095,-0.011049723756906077,-0.7058299225308081,0.020524515393386546,-0.18253464782373174,0.0361794500723589,-0.052637471673949006,0.035679845708775255,0.038487284069849075,0.029524539877300672,0.327324378325664,0.01651601911883021,0.4140834222106324
0.00558659217877095,0.0027397260273972603,-0.024657534246575342,0.019553072625698324,-0.015879284874430945,0.029328821206993795,-0.2541978119193823,0.04794717197817973,-0.09035656401944897,0.05430387059503177,0.007697973694267876,0.04774662711702224,0.29142962342946144,0.03644107903454798,0.39581702031310884
-0.0027397260273972603,0.02127659574468085,-0.031914893617021274,0.030136986301369864,2.2533798169859356,0.04270660011092623,0.7047700840363114,0.06787844362397047,1.405111080159574,0.0814956855225311,1.8667660427497124,0.07623318385650218,2.756053313011398,0.06701981743366604,3.2815438120801432
0.005319148936170213,0.021505376344086023,-0.005376344086021506,-0.010638297872340425,-0.6617594714768102,0.014729950900163666,-0.4399408763767447,0.04788732394366197,-0.20220554838540591,0.0634648370497427,-0.04629134837643891,0.06214904349481304,0.23875864339506206,0.05561861520998865,0.4329354198250578
-0.010752688172043012,0.019337016574585635,-0.0055248618784530384,-0.026881720430107527,-0.06460674157303371,-0.012547735951991271,-0.3044381383286162,0.013154212146655471,-0.237252121751993,0.03036053130929797,-0.1206940228642532,0.03212317049990502,0.12823084883787825,0.027436140018921532,0.3239088047222988
-0.0055248618784530384,0.028169014084507043,0.0,-0.019337016574585635,-0.1644151584686768,-0.030054644808743168,-0.40627807318356457,-0.009486607142857142,-0.3609244622338485,0.007568590350047359,-0.2820264084356966,0.011107946454001708,-0.06523205554123877,0.007854641809406699,0.10171514558456252
0.0028169014084507044,0.014044943820224719,-0.008426966292134831,0.0028169014084507044,0.6497823717560569,-0.022515101592531575,-0.07404734526507369,-0.009460211463550361,-0.012301477465274659,0.006787330316742082,0.14092201311484456,0.013571225206415544,0.5482564316950509,0.010884997633696112,0.8052703590971213
0.0028089887640449437,0.013368983957219251,-0.05080213903743316,0.05056179775280899,0.8652994604724267,0.028037383177570093,0.8756678460848426,0.03257868580894534,0.5946859245329963,0.05056179775280899,0.9289123150028772,0.06260062505919116,1.6877020695593687,0.06144458634880091,2.236180799116317
