date,open,high,low,close,volume
2019-11-27,30350,30650,30150,30200,134895
2019-11-28,29900,30200,29600,30150,205991
2019-11-29,30250,30250,29200,29350,371663
2019-12-02,29550,29950,29500,29950,239407
2019-12-03,30100,30200,29600,30150,205944
2019-12-04,29400,30000,29350,29550,208408
2019-12-05,29300,29550,29000,29250,215255
2019-12-06,29350,29550,28900,29350,229446
2019-12-09,29100,29500,29100,29400,140697
2019-12-10,29100,29400,29050,29150,198439
2019-12-11,29400,29750,29150,29550,254625
2019-12-12,29800,30000,29500,30000,518244
2019-12-13,30350,30700,30150,30650,313180
2019-12-16,30600,30700,30000,30250,542637
2019-12-17,30000,30250,29900,30100,470182
2019-12-18,29850,30200,29800,29900,766954
2019-12-19,29900,30200,29800,30000,225039
2019-12-20,30150,30150,29750,29900,447048
2019-12-23,29900,30100,29700,29950,254298
2019-12-24,29900,30300,29900,30300,216787
2019-12-26,30500,30650,30200,30600,176187
2019-12-27,29750,29800,29500,29650,318395
2019-12-30,29800,29800,29450,29600,160145
2020-01-02,29600,29750,29200,29250,225430
2020-01-03,29500,29500,29050,29150,937597
2020-01-06,29050,29250,28900,28950,158775
2020-01-07,28750,29200,28700,29150,211623
2020-01-08,28600,28650,28050,28500,330905
2020-01-09,28400,29050,28400,29000,415466
2020-01-10,28550,29100,28500,29000,301108
2020-01-13,29000,29450,28800,29400,357270
2020-01-14,29500,29500,29100,29300,342988
2020-01-15,29150,29500,29050,29500,218209
2020-01-16,29150,29200,28600,28800,510462
2020-01-17,28600,28800,28550,28600,405335
2020-01-20,28500,28950,28450,28700,304142
2020-01-21,28700,28750,28350,28350,267792
2020-01-22,28650,28950,28550,28850,315836
2020-01-23,28600,28800,28450,28600,508864
2020-01-28,28100,28450,27600,27650,525421
2020-01-29,27600,27650,27100,27300,307883
2020-01-30,27350,28050,27200,28000,507576
2020-01-31,28300,28300,27500,27550,384395
2020-02-03,27550,27600,27050,27100,434299
2020-02-04,26950,27250,26500,26800,634520
2020-02-05,26700,26950,26650,26750,412730
2020-02-06,27100,27850,27100,27650,270219
2020-02-07,27400,27750,27250,27300,376421
2020-02-10,27100,27400,27000,27050,622853
2020-02-11,27050,27550,26950,26950,452954
2020-02-12,26900,27500,26600,27200,692906
2020-02-13,27150,27400,26800,26850,470372
2020-02-14,26650,26950,26500,26650,317412
2020-02-17,26750,26750,26450,26450,288127
2020-02-18,26450,26600,26150,26200,451031
2020-02-19,26100,26700,26100,26250,391808
2020-02-20,26100,26350,25750,25800,430445
2020-02-21,25500,25750,25050,25050,469336
2020-02-24,24100,24500,23800,23800,687517
2020-02-25,23500,24400,23350,24150,589514
2020-02-26,23700,24150,23600,23600,648056
2020-02-27,23700,24150,23500,23850,405903
2020-02-28,23250,23550,22750,22800,962204
2020-03-02,23000,23650,22850,23050,429473
2020-03-03,23600,24000,23250,23350,574312
2020-03-04,23450,23800,23250,23650,402946
2020-03-05,23700,24600,23550,24450,545039
2020-03-06,24000,24150,23850,23950,393150
2020-03-09,23600,24150,23250,23650,559149
2020-03-10,23250,23850,23200,23400,711573
2020-03-11,23200,23600,23000,23050,541687
2020-03-12,23450,23450,21750,22050,966872
2020-03-13,20500,21900,20100,21250,1130877
2020-03-16,21150,21600,20900,20900,551313
2020-03-17,19500,20500,19500,19800,852460
2020-03-18,19800,20050,18500,18500,685727
2020-03-19,18300,18850,16300,16900,1359042
2020-03-20,16900,17650,16450,17400,804523
2020-03-23,16100,16700,16000,16250,1149502
2020-03-24,16400,18500,16400,18250,863640
2020-03-25,18600,19500,18500,19350,832297
2020-03-26,19500,20300,18500,19600,1071338
2020-03-27,20100,20350,19650,20050,773410
2020-03-30,19050,19500,18500,19300,1024366
2020-03-31,19550,20100,19450,19750,797032
2020-04-01,19450,19650,18450,18450,1179317
2020-04-02,18350,19050,17700,18700,721070
2020-04-03,18550,18850,18300,18650,567606
2020-04-06,18700,20100,18700,20000,1134267
2020-04-07,21000,21400,20500,20700,1802614
2020-04-08,20700,21450,20500,20750,2086382
2020-04-09,21350,24300,21200,23300,3190691
2020-04-10,23600,24300,22650,24100,2076557
2020-04-13,23800,24400,23300,23400,1112233
2020-04-14,23700,24250,23400,23700,812182
2020-04-16,23350,24850,23100,24700,1636066
2020-04-17,24300,25300,23950,24950,1703533
2020-04-20,24950,25400,24100,24400,1273107
2020-04-21,24300,24650,23350,24650,1174253
2020-04-22,24550,24950,24050,24800,860215
2020-04-23,24750,25100,24450,24450,746373
2020-04-24,24400,24450,24000,24150,518871
2020-04-27,24000,24950,24000,24700,712120
2020-04-28,24750,25800,24750,25200,1078341
2020-04-29,25300,25600,25050,25050,733928
2020-05-04,24300,24600,24150,24400,1384452
2020-05-06,24600,24800,24350,24400,878012
2020-05-07,24400,24950,24050,24550,920533
2020-05-08,25200,25450,24800,24900,1290000
2020-05-11,24350,24750,24200,24500,816549
2020-05-12,24250,24450,23500,23800,901247
2020-05-13,23050,23300,22750,22800,1272235
2020-05-14,22650,23050,22350,22500,823244
2020-05-15,22550,23000,21750,23000,1098223
2020-05-18,23100,23300,22550,22900,585520
2020-05-19,24000,24300,23750,23800,1389176
2020-05-20,24500,25500,24400,25000,2267014
2020-05-21,25350,25400,24700,24900,930611
2020-05-22,25050,25100,24300,24800,885067
2020-05-25,25150,25150,24600,24950,572666
2020-05-26,25050,25250,24800,25150,802928
